N-gram,Count,Book
the children of Israel,167,4
of the children of,92,4
the family of the,73,4
that were numbered of,57,4
the tent of meeting,56,4
Jehovah spoke to Moses,49,4
And Jehovah spoke to,48,4
those that were numbered,48,4
And they removed from,42,4
were numbered of them,40,4
spoke to Moses saying,37,4
of the sons of,35,4
according to their fathers,31,4
to their fathers houses,31,4
children of Israel and,27,4
of the tribe of,25,4
the prince of the,25,4
years old and upward,25,4
among the children of,23,4
fine flour mingled with,23,4
for the tribe of,23,4
of fine flour mingled,23,4
in the tent of,22,4
the families of the,22,4
flour mingled with oil,21,4
the commandment of Jehovah,21,4
buck of the goats,20,4
And the children of,19,4
families according to their,19,4
goats for a sinoffering,19,4
of the goats for,19,4
one buck of the,19,4
the goats for a,19,4
the tribe of the,19,4
their families according to,19,4
unto the children of,19,4
Jehovah had commanded Moses,18,4
after their families according,18,4
of the tent of,18,4
the number of the,18,4
the service of the,18,4
tribe of the children,18,4
twenty years old and,18,4
from twenty years old,17,4
shekel of the sanctuary,17,4
the shekel of the,17,4
And Jehovah said to,16,4
according to the shekel,16,4
are the families of,16,4
as Jehovah had commanded,16,4
number of the names,16,4
to the shekel of,16,4
And the priest shall,15,4
according to their hosts,15,4
assembly of the children,15,4
by the number of,15,4
even those that were,15,4
forth to military service,15,4
in the wilderness of,15,4
shekels according to the,15,4
the charge of the,15,4
were numbered of the,15,4
Jehovah said to Moses,14,4
and upward all that,14,4
mingled with oil for,14,4
one young bullock one,14,4
young bullock one ram,14,4
These are the families,13,4
a hundred and thirty,13,4
a sacrifice of peaceoffering,13,4
a sweet odour to,13,4
all that went forth,13,4
an offering by fire,13,4
cup of ten shekels,13,4
fathers houses by the,13,4
houses by the number,13,4
hundred and thirty shekels,13,4
of a hundred and,13,4
old and upward all,13,4
sweet odour to Jehovah,13,4
that went forth to,13,4
their fathers houses by,13,4
to the commandment of,13,4
upward all that went,13,4
went forth to military,13,4
yearling lamb for a,13,4
This was the offering,12,4
and for a sacrifice,12,4
and his host even,12,4
and the prince of,12,4
and thirty shekels one,12,4
besides the continual burntoffering,12,4
both of them full,12,4
bowl of seventy shekels,12,4
bullock one ram one,12,4
dish of the weight,12,4
five hegoats five yearling,12,4
five rams five hegoats,12,4
for a sacrifice of,12,4
full of fine flour,12,4
generations after their families,12,4
gold full of incense,12,4
hegoats five yearling lambs,12,4
his host even those,12,4
host even those that,12,4
lamb for a burntoffering,12,4
numbered of them of,12,4
of gold full of,12,4
of peaceoffering two oxen,12,4
of seventy shekels according,12,4
of ten shekels of,12,4
of the camp of,12,4
of the families of,12,4
of the names from,12,4
of the sanctuary both,12,4
of the weight of,12,4
of them full of,12,4
of them of the,12,4
oil for an oblation,12,4
one cup of ten,12,4
one ram one yearling,12,4
one silver bowl of,12,4
one silver dish of,12,4
one yearling lamb for,12,4
oxen five rams five,12,4
peaceoffering two oxen five,12,4
prince of the sons,12,4
ram one yearling lamb,12,4
rams five hegoats five,12,4
sacrifice of peaceoffering two,12,4
sanctuary both of them,12,4
seventy shekels according to,12,4
shekels of gold full,12,4
shekels one silver bowl,12,4
silver bowl of seventy,12,4
silver dish of the,12,4
ten shekels of gold,12,4
tent of meeting and,12,4
the land of Canaan,12,4
the sanctuary both of,12,4
the weight of a,12,4
their generations after their,12,4
them full of fine,12,4
them of the tribe,12,4
thirty shekels one silver,12,4
to Moses and to,12,4
to the children of,12,4
two oxen five rams,12,4
was the offering of,12,4
weight of a hundred,12,4
with oil for an,12,4
yearling lambs without blemish,12,4
Of the sons of,11,4
Speak unto the children,11,4
according to the commandment,11,4
after their families of,11,4
be put to death,11,4
families of the sons,11,4
in the land of,11,4
it came to pass,11,4
names from twenty years,11,4
oblation and their drinkofferings,11,4
offering was one silver,11,4
the children of Gad,11,4
the names from twenty,11,4
the son of Nun,11,4
was one silver dish,11,4
And Moses said to,10,4
Eleazar the priest and,10,4
Moses and to Aaron,10,4
continual burntoffering and its,10,4
day the prince of,10,4
prince of the children,10,4
the Angel of Jehovah,10,4
the children of Reuben,10,4
the continual burntoffering and,10,4
the entrance of the,10,4
the whole assembly of,10,4
the wilderness of Sinai,10,4
whole assembly of the,10,4
And Balaam said to,9,4
And it came to,9,4
His offering was one,9,4
Joshua the son of,9,4
a sinoffering  besides,9,4
and it shall be,9,4
and say unto them,9,4
and the children of,9,4
children of Israel that,9,4
entrance of the tent,9,4
for a sinoffering ,9,4
for a sweet odour,9,4
from a month old,9,4
in the plains of,9,4
of Aaron the priest,9,4
sinoffering  besides the,9,4
son of Aaron the,9,4
spoke to Moses and,9,4
the land of Egypt,9,4
the names of the,9,4
the plains of Moab,9,4
the son of Aaron,9,4
 besides the continual,8,4
And these are the,8,4
Israel and say unto,8,4
a month old and,8,4
according to the ordinance,8,4
according to their families,8,4
according to those that,8,4
and Eleazar the priest,8,4
and its oblation and,8,4
and over the host,8,4
be the tribe of,8,4
burntoffering and its oblation,8,4
children of Israel shall,8,4
host of the tribe,8,4
its oblation and its,8,4
month old and upward,8,4
of Israel and say,8,4
on the seventh day,8,4
over the host of,8,4
part of a hin,8,4
service in the tent,8,4
service of the tent,8,4
shall be the tribe,8,4
standard of the camp,8,4
the Jordan of Jericho,8,4
the host of the,8,4
the sons of Gershon,8,4
their oblation and their,8,4
they that were numbered,8,4
to those that were,8,4
And the sons of,7,4
Caleb the son of,7,4
Moses and Eleazar the,7,4
and encamped in the,7,4
and for the lambs,7,4
and for the tribe,7,4
and one buck of,7,4
and their drinkofferings for,7,4
and their oblation and,7,4
are the names of,7,4
are the sons of,7,4
bullocks two rams fourteen,7,4
by the Jordan of,7,4
by their number according,7,4
children of Israel to,7,4
covering of badgers skin,7,4
for the lambs by,7,4
hath bound her soul,7,4
his parable and said,7,4
lambs by their number,7,4
numbered of them were,7,4
oblation and its drinkoffering,7,4
of Israel and the,7,4
of a sweet odour,7,4
rams fourteen yearling lambs,7,4
say unto them When,7,4
she hath bound her,7,4
the lambs by their,7,4
the midst of the,7,4
the priest shall take,7,4
the son of Ammihud,7,4
the son of Jephunneh,7,4
the sons of Kohath,7,4
the sons of Merari,7,4
their drinkofferings for the,7,4
their number according to,7,4
thirty years old and,7,4
to make atonement for,7,4
to their hosts and,7,4
took up his parable,7,4
two rams fourteen yearling,7,4
unto them When ye,7,4
up his parable and,7,4
wherewith she hath bound,7,4
work shall ye do,7,4
Aaron and his sons,6,4
And Moses and Aaron,6,4
Balaam said to Balak,6,4
Eleazar the son of,6,4
Eliasaph the son of,6,4
Moab by the Jordan,6,4
Moses and against Aaron,6,4
a covering of badgers,6,4
according to all that,6,4
against Moses and against,6,4
and to Aaron saying,6,4
before the tent of,6,4
bullocks for the rams,6,4
by fire of a,6,4
certainly be put to,6,4
children of Gad and,6,4
children of Israel in,6,4
commandment of Jehovah they,6,4
drinkofferings for the bullocks,6,4
fire of a sweet,6,4
firstborn among the children,6,4
for the bullocks for,6,4
for the rams and,6,4
fourteen yearling lambs without,6,4
from among the children,6,4
from thirty years old,6,4
her soul shall stand,6,4
into the land of,6,4
