N-gram,Count,Book
in the eyes of the Lord,18,14
years old when he became king,18,14
the Lord the God of Israel,17,14
in the house of the Lord,14,14
became king and he was ruling,13,14
he became king and he was,13,14
he was ruling in Jerusalem for,13,14
old when he became king and,13,14
to the Lord the God of,13,14
when he became king and he,13,14
Lord the God of their fathers,12,14
his son became king in his,12,14
son became king in his place,12,14
the Lord the God of their,12,14
the house of the Lord and,11,14
right in the eyes of the,10,14
the rest of the acts of,10,14
to rest with his fathers and,10,14
went to rest with his fathers,10,14
in the book of the kings,9,14
of the house of the Lord,9,14
Now the rest of the acts,8,14
and he was ruling in Jerusalem,8,14
evil in the eyes of the,8,14
into the house of the Lord,8,14
king and he was ruling in,8,14
the book of the kings of,8,14
was right in the eyes of,8,14
did evil in the eyes of,7,14
earth in the town of David,7,14
into the earth in the town,7,14
of the kings of Israel and,7,14
recorded in the book of the,7,14
the earth in the town of,7,14
what was right in the eyes,7,14
did what was right in the,6,14
of the Lord the God of,6,14
rest with his fathers and they,6,14
the eyes of the Lord as,6,14
they put his body into the,6,14
with his fathers and they put,6,14
Judah and the people of Jerusalem,5,14
and they put his body into,5,14
are recorded in the book of,5,14
became king he was ruling in,5,14
fathers and they put his body,5,14
he became king he was ruling,5,14
his body into the earth in,5,14
his fathers and they put his,5,14
king and he was ruling for,5,14
king he was ruling in Jerusalem,5,14
old when he became king he,5,14
put his body into the earth,5,14
when he became king he was,5,14
