N-gram,Count,Version
of the LORD,1593,kjv
the son of,1289,kjv
the children of,1254,kjv
the house of,881,kjv
children of Israel,644,kjv
the land of,615,kjv
saith the LORD,614,kjv
the sons of,502,kjv
unto the LORD,489,kjv
the LORD and,480,kjv
came to pass,457,kjv
said unto him,454,kjv
And he said,452,kjv
it came to,452,kjv
and I will,444,kjv
the king of,426,kjv
and all the,412,kjv
And the LORD,405,kjv
the hand of,391,kjv
And it came,384,kjv
said unto them,364,kjv
of the children,359,kjv
of the house,349,kjv
the word of,325,kjv
in the land,323,kjv
it shall be,320,kjv
and they shall,319,kjv
of the land,315,kjv
the midst of,315,kjv
according to the,314,kjv
and said unto,314,kjv
of the earth,299,kjv
LORD thy God,296,kjv
the LORD thy,296,kjv
the name of,292,kjv
Thus saith the,291,kjv
all the people,285,kjv
he said unto,283,kjv
house of the,283,kjv
word of the,266,kjv
before the LORD,264,kjv
the Lord GOD,262,kjv
in the midst,255,kjv
LORD of hosts,244,kjv
the LORD of,241,kjv
saith the Lord,240,kjv
the God of,231,kjv
And I will,228,kjv
the men of,228,kjv
land of Egypt,227,kjv
shall not be,227,kjv
the LORD hath,225,kjv
the days of,216,kjv
And thou shalt,212,kjv
of Israel and,206,kjv
and thou shalt,204,kjv
of the people,204,kjv
God of Israel,203,kjv
I am the,202,kjv
and he shall,197,kjv
the LORD said,194,kjv
which the LORD,190,kjv
the LORD God,187,kjv
name of the,183,kjv
LORD God of,182,kjv
the earth and,181,kjv
answered and said,180,kjv
hand of the,177,kjv
the tribe of,176,kjv
of the congregation,174,kjv
the tabernacle of,174,kjv
the voice of,170,kjv
of the city,168,kjv
And the king,167,kjv
to pass when,167,kjv
And when he,165,kjv
and ye shall,165,kjv
in the house,165,kjv
the sight of,165,kjv
that the LORD,164,kjv
the day of,163,kjv
I pray thee,162,kjv
come to pass,161,kjv
am the LORD,159,kjv
day of the,159,kjv
in the sight,159,kjv
said unto the,156,kjv
LORD said unto,155,kjv
in the day,155,kjv
in the wilderness,155,kjv
of all the,155,kjv
they shall be,155,kjv
the inhabitants of,154,kjv
the words of,154,kjv
tabernacle of the,153,kjv
And when the,152,kjv
house of Israel,152,kjv
and it shall,150,kjv
And all the,149,kjv
I say unto,149,kjv
of the Lord,149,kjv
the priest shall,149,kjv
Son of man,148,kjv
shall come to,148,kjv
And it shall,147,kjv
king of Judah,146,kjv
midst of the,146,kjv
the way of,146,kjv
I will not,145,kjv
LORD your God,145,kjv
of Judah and,145,kjv
the LORD shall,145,kjv
of them that,144,kjv
the LORD your,144,kjv
the kings of,144,kjv
the LORD spake,142,kjv
that they may,141,kjv
the daughter of,140,kjv
the ark of,139,kjv
thus saith the,139,kjv
of God and,138,kjv
for the LORD,137,kjv
say unto you,137,kjv
of the kings,135,kjv
to pass that,134,kjv
that I may,133,kjv
And when they,132,kjv
king of Israel,131,kjv
the people of,131,kjv
is in the,130,kjv
the kingdom of,128,kjv
thou shalt not,128,kjv
king of Babylon,127,kjv
shall be a,127,kjv
that I am,127,kjv
the Son of,127,kjv
him and he,126,kjv
it shall come,126,kjv
of the sons,126,kjv
that which is,126,kjv
as the LORD,125,kjv
and for the,124,kjv
and the LORD,124,kjv
the people that,124,kjv
LORD spake unto,123,kjv
into the hand,123,kjv
of the king,123,kjv
of the tabernacle,121,kjv
the people and,119,kjv
when he had,119,kjv
the LORD that,118,kjv
And the sons,116,kjv
And he shall,115,kjv
the LORD came,115,kjv
Thou shalt not,112,kjv
and all that,112,kjv
the city and,112,kjv
the king and,112,kjv
one of the,111,kjv
spake unto Moses,111,kjv
I will make,110,kjv
and he that,110,kjv
of the tribe,110,kjv
the cities of,110,kjv
And the children,109,kjv
This is the,109,kjv
said unto me,109,kjv
know that I,108,kjv
the face of,107,kjv
And they shall,106,kjv
out of his,106,kjv
them in the,106,kjv
because of the,105,kjv
of the Philistines,104,kjv
the LORD is,104,kjv
the glory of,104,kjv
there is no,104,kjv
in the morning,103,kjv
of the wicked,103,kjv
the work of,103,kjv
I will bring,102,kjv
according to all,102,kjv
that is in,102,kjv
the blood of,102,kjv
The children of,101,kjv
he shall be,101,kjv
of the field,101,kjv
sight of the,101,kjv
the book of,101,kjv
written in the,101,kjv
And they said,100,kjv
the LORD commanded,100,kjv
the LORD for,100,kjv
ark of the,98,kjv
the LORD had,98,kjv
the city of,98,kjv
unto the children,98,kjv
unto the king,98,kjv
which is in,98,kjv
LORD our God,97,kjv
by the way,97,kjv
in the way,97,kjv
which I have,97,kjv
the rest of,96,kjv
them and they,96,kjv
that they should,95,kjv
the law of,95,kjv
there shall be,95,kjv
to the king,95,kjv
unto him and,95,kjv
upon the earth,95,kjv
I will give,94,kjv
of their fathers,94,kjv
the family of,94,kjv
forth out of,93,kjv
in all the,93,kjv
into the house,93,kjv
people of the,93,kjv
when they had,93,kjv
every one that,92,kjv
that he may,92,kjv
the land which,92,kjv
that I have,91,kjv
that thou hast,91,kjv
the door of,91,kjv
the elders of,91,kjv
which thou hast,91,kjv
house of God,90,kjv
that which was,90,kjv
voice of the,90,kjv
children of Ammon,89,kjv
in the book,89,kjv
said unto her,89,kjv
according to their,88,kjv
in the days,88,kjv
into the land,88,kjv
to pass in,88,kjv
of Egypt and,87,kjv
of the sea,87,kjv
the Holy Ghost,87,kjv
the LORD was,87,kjv
the LORD will,87,kjv
there was a,87,kjv
thou shalt be,87,kjv
unto this day,87,kjv
with her suburbs,87,kjv
family of the,86,kjv
him in the,86,kjv
that he had,86,kjv
the head of,86,kjv
and the people,85,kjv
land of the,85,kjv
the LORD our,85,kjv
Behold I will,84,kjv
rest of the,84,kjv
the end of,84,kjv
the number of,84,kjv
them that are,84,kjv
to them that,84,kjv
way of the,84,kjv
And ye shall,83,kjv
Lord Jesus Christ,83,kjv
king of Assyria,83,kjv
of the world,83,kjv
the LORD the,83,kjv
the LORD to,83,kjv
ye shall be,83,kjv
book of the,82,kjv
door of the,82,kjv
shall know that,82,kjv
that ye may,82,kjv
was the son,82,kjv
with him and,82,kjv
of him that,81,kjv
shall be the,81,kjv
and from the,80,kjv
and the children,80,kjv
of the first,80,kjv
these are the,80,kjv
and all his,79,kjv
in that day,79,kjv
the mouth of,79,kjv
the top of,79,kjv
to the LORD,79,kjv
upon the altar,79,kjv
and they that,78,kjv
by the hand,78,kjv
for it is,78,kjv
that were with,78,kjv
the day that,78,kjv
the priests and,78,kjv
this is the,78,kjv
unto Moses saying,78,kjv
when he was,78,kjv
all the congregation,77,kjv
and his sons,77,kjv
and upon the,77,kjv
angel of the,77,kjv
him and said,77,kjv
man of God,77,kjv
side of the,77,kjv
the LORD in,77,kjv
the king said,77,kjv
the sword and,77,kjv
to all that,77,kjv
were with him,77,kjv
These are the,76,kjv
for ever and,76,kjv
in the city,76,kjv
the LORD which,76,kjv
the multitude of,76,kjv
they shall not,76,kjv
in the field,75,kjv
of the hand,75,kjv
out of Egypt,75,kjv
the father of,75,kjv
which was the,75,kjv
it is written,74,kjv
me and I,74,kjv
of the law,74,kjv
the angel of,74,kjv
the fruit of,74,kjv
the time of,74,kjv
all the land,73,kjv
he that is,73,kjv
in his stead,73,kjv
that thou mayest,73,kjv
that we may,73,kjv
the congregation of,73,kjv
the princes of,73,kjv
the valley of,73,kjv
to the house,73,kjv
unto all the,73,kjv
was in the,73,kjv
down to the,72,kjv
the land and,72,kjv
thou shalt make,72,kjv
but he that,71,kjv
captain of the,71,kjv
for I am,71,kjv
him that is,71,kjv
unto me and,71,kjv
up out of,71,kjv
And the priest,70,kjv
I will be,70,kjv
dwell in the,70,kjv
face of the,70,kjv
it is a,70,kjv
say unto them,70,kjv
that he hath,70,kjv
the eyes of,70,kjv
the host of,70,kjv
to him that,70,kjv
against the LORD,69,kjv
an hundred and,69,kjv
by the sword,69,kjv
chief of the,69,kjv
for I have,69,kjv
in his hand,69,kjv
kingdom of God,69,kjv
of the Jews,69,kjv
the sea and,69,kjv
there is none,69,kjv
there was no,69,kjv
a man of,68,kjv
his sons and,68,kjv
saith unto him,68,kjv
saith unto them,68,kjv
them into the,68,kjv
unto me saying,68,kjv
were in the,68,kjv
And there was,67,kjv
all that he,67,kjv
even unto the,67,kjv
of the covenant,67,kjv
put to death,67,kjv
shall be in,67,kjv
the commandment of,67,kjv
the families of,67,kjv
the heart of,67,kjv
the presence of,67,kjv
the spirit of,67,kjv
to all the,67,kjv
and say unto,66,kjv
in the earth,66,kjv
land of Canaan,66,kjv
said unto Moses,66,kjv
that were numbered,66,kjv
the first year,66,kjv
the man of,66,kjv
words of the,66,kjv
LORD and the,65,kjv
according to his,65,kjv
be put to,65,kjv
the burnt offering,65,kjv
the hands of,65,kjv
them out of,65,kjv
LORD came unto,64,kjv
a burnt offering,64,kjv
a sin offering,64,kjv
and let us,64,kjv
in the name,64,kjv
me in the,64,kjv
reigned in his,64,kjv
that he might,64,kjv
that they might,64,kjv
the other side,64,kjv
And it was,63,kjv
all the earth,63,kjv
and there was,63,kjv
for all the,63,kjv
he shall not,63,kjv
made by fire,63,kjv
of the altar,63,kjv
that I will,63,kjv
the border of,63,kjv
the chief of,63,kjv
the gate of,63,kjv
the high places,63,kjv
the tribes of,63,kjv
unto the people,63,kjv
and came to,62,kjv
and when he,62,kjv
as it is,62,kjv
came to the,62,kjv
in the LORD,62,kjv
is he that,62,kjv
men of Israel,62,kjv
men of the,62,kjv
that were in,62,kjv
the servants of,62,kjv
And David said,61,kjv
And he took,61,kjv
an atonement for,61,kjv
and there is,61,kjv
be cut off,61,kjv
said I will,61,kjv
said unto his,61,kjv
the chief priests,61,kjv
when they were,61,kjv
ye shall not,61,kjv
all the days,60,kjv
all the men,60,kjv
he began to,60,kjv
house of their,60,kjv
say unto him,60,kjv
shall be as,60,kjv
the house and,60,kjv
thee in the,60,kjv
and he was,59,kjv
and the king,59,kjv
children of the,59,kjv
from the LORD,59,kjv
one of them,59,kjv
that he was,59,kjv
the high priest,59,kjv
the man that,59,kjv
the right hand,59,kjv
I have not,58,kjv
The sons of,58,kjv
Therefore thus saith,58,kjv
and he said,58,kjv
for a sin,58,kjv
his hand and,58,kjv
make an atonement,58,kjv
priests and the,58,kjv
that he should,58,kjv
the altar of,58,kjv
the captain of,58,kjv
with the sword,58,kjv
LORD commanded Moses,57,kjv
burnt offering and,57,kjv
come into the,57,kjv
end of the,57,kjv
for I will,57,kjv
glory of the,57,kjv
him that he,57,kjv
in the valley,57,kjv
inhabitants of the,57,kjv
of the gate,57,kjv
of the month,57,kjv
of the priests,57,kjv
the Spirit of,57,kjv
the congregation and,57,kjv
the morning and,57,kjv
unto them and,57,kjv
were numbered of,57,kjv
And he made,56,kjv
For the LORD,56,kjv
and his brethren,56,kjv
he said I,56,kjv
if a man,56,kjv
of silver and,56,kjv
of the Levites,56,kjv
our Lord Jesus,56,kjv
the covenant of,56,kjv
the priest and,56,kjv
the remnant of,56,kjv
the throne of,56,kjv
thee and thou,56,kjv
I will send,55,kjv
are in the,55,kjv
beasts of the,55,kjv
came unto me,55,kjv
every one of,55,kjv
families of the,55,kjv
his father and,55,kjv
of my people,55,kjv
the field and,55,kjv
they said unto,55,kjv
years old and,55,kjv
And the people,54,kjv
I have given,54,kjv
began to reign,54,kjv
of the sanctuary,54,kjv
shall be for,54,kjv
the Lord Jesus,54,kjv
the things which,54,kjv
them that they,54,kjv
thereof and the,54,kjv
upon him and,54,kjv
And he went,53,kjv
I the LORD,53,kjv
even to the,53,kjv
from the dead,53,kjv
in his own,53,kjv
kings of the,53,kjv
lord the king,53,kjv
of Israel that,53,kjv
offering and the,53,kjv
on this side,53,kjv
the daughters of,53,kjv
the service of,53,kjv
the wilderness of,53,kjv
they came to,53,kjv
to pass as,53,kjv
which he had,53,kjv
And she said,52,kjv
all these things,52,kjv
and it was,52,kjv
and the Levites,52,kjv
and the other,52,kjv
it shall not,52,kjv
king of the,52,kjv
of gold and,52,kjv
of the sword,52,kjv
on the other,52,kjv
on the sabbath,52,kjv
the seventh day,52,kjv
the third day,52,kjv
throughout all the,52,kjv
tribes of Israel,52,kjv
up to the,52,kjv
with his fathers,52,kjv
I know that,51,kjv
Jesus said unto,51,kjv
Moses and Aaron,51,kjv
at that time,51,kjv
cities of Judah,51,kjv
for he is,51,kjv
pass in the,51,kjv
the Philistines and,51,kjv
unto the house,51,kjv
with a loud,51,kjv
And Moses said,50,kjv
And he answered,50,kjv
God and the,50,kjv
among the people,50,kjv
and they were,50,kjv
before the king,50,kjv
by reason of,50,kjv
endureth for ever,50,kjv
out of all,50,kjv
that I should,50,kjv
the kings house,50,kjv
the place of,50,kjv
the power of,50,kjv
the sabbath day,50,kjv
And the men,49,kjv
I am not,49,kjv
but I will,49,kjv
evil in the,49,kjv
my lord the,49,kjv
of Jesus Christ,49,kjv
of the temple,49,kjv
one to another,49,kjv
out of their,49,kjv
service of the,49,kjv
shall it be,49,kjv
that it was,49,kjv
the acts of,49,kjv
the altar and,49,kjv
the edge of,49,kjv
unto you and,49,kjv
work of the,49,kjv
a loud voice,48,kjv
edge of the,48,kjv
every man his,48,kjv
in the temple,48,kjv
of the same,48,kjv
the first day,48,kjv
the place where,48,kjv
to the ground,48,kjv
went into the,48,kjv
which he hath,48,kjv
word of God,48,kjv
For thus saith,47,kjv
Son of God,47,kjv
The LORD hath,47,kjv
cut off from,47,kjv
in the Lord,47,kjv
into the city,47,kjv
king of Egypt,47,kjv
land which the,47,kjv
law of the,47,kjv
of our Lord,47,kjv
of the fathers,47,kjv
over against the,47,kjv
son of man,47,kjv
the things that,47,kjv
them and the,47,kjv
Israel and the,46,kjv
among the heathen,46,kjv
an end of,46,kjv
and I have,46,kjv
and to his,46,kjv
blood of the,46,kjv
city of David,46,kjv
ever and ever,46,kjv
for they are,46,kjv
in the cities,46,kjv
it in the,46,kjv
number of the,46,kjv
of our God,46,kjv
part of the,46,kjv
shall be unclean,46,kjv
the noise of,46,kjv
unto thee and,46,kjv
And he that,45,kjv
all the kings,45,kjv
and behold the,45,kjv
and the priest,45,kjv
and we will,45,kjv
congregation of the,45,kjv
covenant of the,45,kjv
for a burnt,45,kjv
in the night,45,kjv
inhabitants of Jerusalem,45,kjv
of God which,45,kjv
of hosts the,45,kjv
offering unto the,45,kjv
