N-gram,Count,Version
of the LORD,1573,wbt
the son of,1300,wbt
the children of,1250,wbt
the house of,888,wbt
children of Israel,645,wbt
the land of,615,wbt
saith the LORD,611,wbt
to the LORD,566,wbt
the sons of,514,wbt
the LORD and,476,wbt
said to him,474,wbt
came to pass,457,wbt
it came to,453,wbt
And he said,448,wbt
and I will,448,wbt
the king of,422,wbt
And the LORD,400,wbt
and all the,394,wbt
the hand of,393,wbt
And it came,379,wbt
said to them,369,wbt
of the children,357,wbt
and said to,353,wbt
it shall be,344,wbt
according to the,343,wbt
the midst of,343,wbt
of the house,341,wbt
the word of,327,wbt
in the land,323,wbt
and they shall,313,wbt
he said to,306,wbt
LORD thy God,296,wbt
of the earth,296,wbt
the LORD thy,296,wbt
the name of,293,wbt
Thus saith the,292,wbt
all the people,286,wbt
house of the,284,wbt
the Lord GOD,268,wbt
word of the,266,wbt
before the LORD,264,wbt
of the land,261,wbt
in the midst,255,wbt
LORD of hosts,244,wbt
saith the Lord,243,wbt
the LORD of,234,wbt
shall not be,231,wbt
the God of,231,wbt
the men of,229,wbt
land of Egypt,227,wbt
the LORD hath,226,wbt
And I will,222,wbt
the days of,216,wbt
And thou shalt,213,wbt
of Israel and,210,wbt
and thou shalt,205,wbt
God of Israel,203,wbt
I am the,202,wbt
which the LORD,202,wbt
of the people,200,wbt
the LORD said,194,wbt
to the king,192,wbt
said to the,187,wbt
LORD God of,184,wbt
answered and said,183,wbt
the LORD God,183,wbt
name of the,182,wbt
the earth and,181,wbt
and he shall,180,wbt
hand of the,177,wbt
the tribe of,177,wbt
of the congregation,174,wbt
the tabernacle of,174,wbt
the voice of,170,wbt
to pass when,170,wbt
And the king,168,wbt
LORD said to,167,wbt
the sight of,167,wbt
shall come to,166,wbt
in the house,165,wbt
the day of,165,wbt
And when he,164,wbt
I pray thee,162,wbt
come to pass,160,wbt
of the city,160,wbt
am the LORD,159,wbt
day of the,159,wbt
in the sight,159,wbt
and ye shall,158,wbt
in the wilderness,157,wbt
that the LORD,157,wbt
the words of,157,wbt
I say to,156,wbt
the priest shall,156,wbt
they shall be,156,wbt
when he had,156,wbt
shall be a,155,wbt
the inhabitants of,155,wbt
and it shall,154,wbt
in the day,154,wbt
And when the,153,wbt
tabernacle of the,153,wbt
house of Israel,152,wbt
that they may,152,wbt
the way of,151,wbt
of all the,149,wbt
of the Lord,148,wbt
I will not,147,wbt
king of Judah,146,wbt
midst of the,146,wbt
LORD your God,145,wbt
Son of man,145,wbt
of Judah and,145,wbt
that I may,145,wbt
the LORD your,144,wbt
the kings of,144,wbt
And it shall,142,wbt
say to you,142,wbt
the LORD spoke,141,wbt
the ark of,139,wbt
the daughter of,139,wbt
And all the,138,wbt
thus saith the,138,wbt
for the LORD,137,wbt
of them that,137,wbt
to him and,137,wbt
to all the,136,wbt
to the children,136,wbt
And when they,134,wbt
of God and,133,wbt
of the kings,133,wbt
the people of,133,wbt
when they had,133,wbt
to pass that,132,wbt
king of Israel,131,wbt
thou shalt not,131,wbt
the kingdom of,129,wbt
to them that,129,wbt
him and he,128,wbt
that which is,128,wbt
king of Babylon,127,wbt
is in the,126,wbt
of the sons,126,wbt
and the LORD,125,wbt
it shall come,125,wbt
that I am,125,wbt
to the house,125,wbt
LORD spoke to,124,wbt
the LORD to,124,wbt
the people and,124,wbt
the people that,123,wbt
as the LORD,122,wbt
into the hand,122,wbt
and for the,121,wbt
of the tabernacle,121,wbt
the LORD shall,120,wbt
there is no,120,wbt
of the king,119,wbt
And the sons,118,wbt
the Son of,118,wbt
the LORD came,115,wbt
the LORD that,115,wbt
the LORD will,115,wbt
even to the,114,wbt
said to me,114,wbt
that is in,113,wbt
spoke to Moses,112,wbt
the city and,112,wbt
the king and,112,wbt
and all that,111,wbt
the cities of,111,wbt
Thou shalt not,110,wbt
according to all,110,wbt
one of the,110,wbt
them in the,110,wbt
And the children,109,wbt
I will make,109,wbt
and he that,109,wbt
of the tribe,109,wbt
the face of,109,wbt
know that I,108,wbt
This is the,107,wbt
of the Philistines,107,wbt
that he may,107,wbt
which I have,107,wbt
which thou hast,106,wbt
because of the,105,wbt
the LORD is,105,wbt
the blood of,105,wbt
to him that,105,wbt
I will bring,104,wbt
the glory of,104,wbt
the work of,104,wbt
of the wicked,103,wbt
the LORD commanded,103,wbt
the book of,102,wbt
The children of,101,wbt
he shall be,101,wbt
in the morning,101,wbt
written in the,101,wbt
sight of the,100,wbt
the LORD had,100,wbt
And he shall,99,wbt
of the field,99,wbt
the LORD for,99,wbt
And they shall,98,wbt
I will give,98,wbt
ark of the,98,wbt
in the way,98,wbt
there shall be,98,wbt
to me and,98,wbt
the city of,97,wbt
