N-gram,Count,Book
of Jehovah,179,14
the house,152,14
all the,133,14
the king,131,14
of Israel,124,14
house of,121,14
king of,88,14
and he,83,14
And he,81,14
son of,77,14
Judah and,76,14
the son,76,14
of Judah,74,14
and they,68,14
for the,67,14
the priests,62,14
the Levites,60,14
the people,60,14
the kings,59,14
and all,56,14
God of,53,14
Jehovah and,52,14
the God,52,14
that were,49,14
Jehovah the,48,14
in Jerusalem,47,14
children of,45,14
the children,45,14
And they,44,14
and his,44,14
of God,44,14
him and,41,14
according to,40,14
the land,40,14
came to,39,14
of David,39,14
in his,38,14
of his,38,14
unto Jehovah,36,14
when he,34,14
Israel and,33,14
Jerusalem and,33,14
that he,33,14
with him,32,14
before the,30,14
he was,30,14
and said,29,14
said unto,29,14
that which,29,14
he had,28,14
his father,28,14
of all,27,14
the city,27,14
them and,27,14
began to,26,14
of their,26,14
at the,25,14
hand of,25,14
sons of,25,14
that they,25,14
the hand,25,14
the sons,25,14
unto him,25,14
And when,24,14
all Israel,24,14
from the,24,14
kings of,24,14
upon the,24,14
years old,24,14
that was,23,14
which was,23,14
he began,22,14
of Jerusalem,22,14
the assembly,22,14
the cities,22,14
to him,22,14
written in,22,14
him to,21,14
his fathers,21,14
of them,21,14
with his,21,14
I have,20,14
all that,20,14
and for,20,14
cities of,20,14
so that,20,14
their fathers,20,14
to pass,20,14
to reign,20,14
all Judah,19,14
he made,19,14
he reigned,19,14
him in,19,14
it came,19,14
priests and,19,14
the book,19,14
the inhabitants,19,14
to Jerusalem,19,14
And it,18,14
David and,18,14
God and,18,14
all his,18,14
gold and,18,14
had made,18,14
he said,18,14
inhabitants of,18,14
king and,18,14
men of,18,14
of gold,18,14
of thy,18,14
reign and,18,14
the altar,18,14
them that,18,14
thou hast,18,14
a hundred,17,14
and Jerusalem,17,14
and brought,17,14
and made,17,14
city of,17,14
he built,17,14
he did,17,14
his son,17,14
in their,17,14
of Egypt,17,14
there was,17,14
which he,17,14
And Solomon,16,14
I will,16,14
captains of,16,14
fathers and,16,14
for he,16,14
his God,16,14
his people,16,14
land of,16,14
the princes,16,14
them to,16,14
they are,16,14
they were,16,14
to his,16,14
unto them,16,14
years in,16,14
And all,15,14
Now the,15,14
book of,15,14
did that,15,14
high places,15,14
his stead,15,14
house and,15,14
hundred and,15,14
in Judah,15,14
made a,15,14
old when,15,14
they had,15,14
thousand and,15,14
up to,15,14
with all,15,14
So the,14,14
a house,14,14
and put,14,14
behold they,14,14
every man,14,14
for ever,14,14
for his,14,14
he took,14,14
in abundance,14,14
my father,14,14
of Solomon,14,14
reigned in,14,14
the captains,14,14
the high,14,14
the kingdom,14,14
the law,14,14
this house,14,14
thy people,14,14
when they,14,14
year of,14,14
Israel that,13,14
Jehovah his,13,14
acts of,13,14
against the,13,14
and five,13,14
and their,13,14
are written,13,14
at Jerusalem,13,14
buried him,13,14
daughter of,13,14
father and,13,14
he set,13,14
it was,13,14
of Assyria,13,14
our God,13,14
people and,13,14
silver and,13,14
the acts,13,14
the ark,13,14
the daughter,13,14
the priest,13,14
the prophet,13,14
them in,13,14
they brought,13,14
up the,13,14
was in,13,14
Thus saith,12,14
also and,12,14
and three,12,14
and twenty,12,14
for they,12,14
his heart,12,14
his own,12,14
of Ephraim,12,14
people Israel,12,14
rest of,12,14
said to,12,14
shall be,12,14
shall not,12,14
son reigned,12,14
the commandment,12,14
the rest,12,14
the vessels,12,14
the words,12,14
they buried,12,14
to all,12,14
to build,12,14
to seek,12,14
twenty and,12,14
went to,12,14
which I,12,14
And Jehoshaphat,11,14
Levites and,11,14
O Jehovah,11,14
Then the,11,14
altar of,11,14
and Benjamin,11,14
and have,11,14
before Jehovah,11,14
down the,11,14
eyes of,11,14
fathers houses,11,14
for Jehovah,11,14
for all,11,14
hand and,11,14
hundred thousand,11,14
king Solomon,11,14
kings house,11,14
of my,11,14
slept with,11,14
that had,11,14
the eyes,11,14
the passover,11,14
the wall,11,14
went out,11,14
when the,11,14
which thou,11,14
words of,11,14
And Jehovah,10,14
And there,10,14
Azariah the,10,14
David my,10,14
Israel to,10,14
Jehovah hath,10,14
Jehovah to,10,14
against him,10,14
and seven,10,14
and took,10,14
day of,10,14
did the,10,14
fortified cities,10,14
heaven and,10,14
his servants,10,14
house for,10,14
man of,10,14
men that,10,14
name was,10,14
not the,10,14
over the,10,14
pass when,10,14
people of,10,14
right in,10,14
round about,10,14
set the,10,14
sight of,10,14
six hundred,10,14
that came,10,14
the burntofferings,10,14
the feast,10,14
the sight,10,14
they came,10,14
they made,10,14
this place,10,14
throughout all,10,14
thy name,10,14
to give,10,14
to make,10,14
were in,10,14
And Hezekiah,9,14
David his,9,14
Ephraim and,9,14
Jehoiada the,9,14
Jehovah was,9,14
So they,9,14
able to,9,14
against Jehovah,9,14
all their,9,14
also the,9,14
among the,9,14
and brake,9,14
and carried,9,14
and ten,9,14
and there,9,14
and two,9,14
away the,9,14
but they,9,14
come to,9,14
commandment of,9,14
end of,9,14
evil in,9,14
father had,9,14
five cubits,9,14
found in,9,14
from heaven,9,14
gods of,9,14
he went,9,14
him a,9,14
him with,9,14
his mothers,9,14
house which,9,14
it to,9,14
made an,9,14
mighty men,9,14
mothers name,9,14
my name,9,14
name of,9,14
of Ahab,9,14
of Syria,9,14
of valor,9,14
places and,9,14
princes of,9,14
saith Jehovah,9,14
that are,9,14
the first,9,14
the gods,9,14
the host,9,14
the name,9,14
the same,9,14
the word,9,14
the work,9,14
themselves and,9,14
there is,9,14
there were,9,14
thereof and,9,14
thou shalt,9,14
thy servants,9,14
to Solomon,9,14
to burn,9,14
to do,9,14
to go,9,14
to their,9,14
took away,9,14
vessels of,9,14
walked in,9,14
was evil,9,14
was right,9,14
was twenty,9,14
with them,9,14
word of,9,14
For the,8,14
Jehovah our,8,14
Jerusalem to,8,14
Now therefore,8,14
Solomon had,8,14
a great,8,14
and Jehovah,8,14
and Judah,8,14
and behold,8,14
and hast,8,14
and last,8,14
and thou,8,14
because he,8,14
brought him,8,14
brought them,8,14
burn incense,8,14
chariots and,8,14
could not,8,14
dwelt in,8,14
first and,8,14
he died,8,14
hear thou,8,14
heart to,8,14
his reign,8,14
his sons,8,14
in all,8,14
in this,8,14
is written,8,14
it is,8,14
law of,8,14
made the,8,14
of Asa,8,14
place and,8,14
priests the,8,14
sanctified themselves,8,14
sent to,8,14
service of,8,14
seven days,8,14
sons and,8,14
that I,8,14
that is,8,14
the Asherim,8,14
the battle,8,14
the covenant,8,14
the earth,8,14
the men,8,14
the other,8,14
the right,8,14
the second,8,14
the service,8,14
the sword,8,14
the temple,8,14
the two,8,14
the valley,8,14
this day,8,14
three hundred,8,14
thy father,8,14
thy servant,8,14
to keep,8,14
to them,8,14
toward the,8,14
twenty cubits,8,14
two hundred,8,14
unto thee,8,14
up against,8,14
wall of,8,14
was come,8,14
went up,8,14
which is,8,14
your God,8,14
your brethren,8,14
And king,7,14
Jehovah God,7,14
Jehovah had,7,14
Jehovah is,7,14
Jehovah with,7,14
against thee,7,14
an end,7,14
and set,7,14
and upon,7,14
army of,7,14
assembly of,7,14
because they,7,14
brake down,7,14
brought in,7,14
brought out,7,14
came and,7,14
carried away,7,14
days of,7,14
even to,7,14
for a,7,14
for there,7,14
go out,7,14
he hath,7,14
he sent,7,14
him for,7,14
him saying,7,14
him that,7,14
it and,7,14
keep the,7,14
king Rehoboam,7,14
king in,7,14
made him,7,14
made in,7,14
man to,7,14
manner of,7,14
my hand,7,14
my people,7,14
of Aaron,7,14
of Ammon,7,14
of your,7,14
on his,7,14
prepared for,7,14
returned to,7,14
saw that,7,14
ten thousand,7,14
the altars,7,14
the army,7,14
the burntoffering,7,14
the days,7,14
the holy,7,14
the left,7,14
the nations,7,14
the pillars,7,14
the spoil,7,14
the treasures,7,14
the wilderness,7,14
thee in,7,14
their brethren,7,14
then hear,7,14
they have,7,14
they shall,7,14
thou from,7,14
three thousand,7,14
to bring,7,14
to fight,7,14
toward this,7,14
twenty years,7,14
two years,7,14
under the,7,14
unto all,7,14
unto this,7,14
up and,7,14
upon them,7,14
was five,7,14
was not,7,14
ways of,7,14
we have,7,14
were present,7,14
which they,7,14
will I,7,14
with thy,7,14
wives and,7,14
your fathers,7,14
Abijah and,6,14
And Asa,6,14
And Rehoboam,6,14
And his,6,14
Asherim and,6,14
God to,6,14
I am,6,14
Jehovah as,6,14
Jehovah in,6,14
Jehovah your,6,14
Jeroboam and,6,14
Jerusalem for,6,14
Manasseh and,6,14
Moreover he,6,14
Solomon and,6,14
a covenant,6,14
a man,6,14
a very,6,14
after this,6,14
against them,6,14
and Israel,6,14
and Manasseh,6,14
and fourscore,6,14
and gathered,6,14
and let,6,14
and six,6,14
and went,6,14
and when,6,14
and ye,6,14
as it,6,14
because of,6,14
before thee,6,14
build a,6,14
but I,6,14
by their,6,14
came up,6,14
city and,6,14
cubits and,6,14
even unto,6,14
feast of,6,14
five on,6,14
five years,6,14
four hundred,6,14
fourscore thousand,6,14
gate of,6,14
gave them,6,14
have built,6,14
he brought,6,14
heads of,6,14
heart and,6,14
him out,6,14
his hand,6,14
his princes,6,14
holy place,6,14
in Israel,6,14
in every,6,14
in pieces,6,14
in thy,6,14
instruments of,6,14
is the,6,14
is with,6,14
killed the,6,14
king over,6,14
land which,6,14
me to,6,14
men and,6,14
mouth of,6,14
of Ahaziah,6,14
of Jehoiada,6,14
of Jehoshaphat,6,14
of Moses,6,14
of hundreds,6,14
of king,6,14
of silver,6,14
old and,6,14
people out,6,14
people that,6,14
riches and,6,14
right hand,6,14
seek Jehovah,6,14
shall come,6,14
spake to,6,14
talents of,6,14
that Jehovah,6,14
that dwelt,6,14
that his,6,14
that time,6,14
that ye,6,14
the Ethiopians,6,14
the Philistines,6,14
the blood,6,14
the chief,6,14
the court,6,14
the doors,6,14
the entrance,6,14
the fathers,6,14
the fortified,6,14
the graven,6,14
the heads,6,14
the lands,6,14
the man,6,14
the mouth,6,14
the sea,6,14
the seer,6,14
the third,6,14
the throne,6,14
the towns,6,14
the trumpets,6,14
the ways,6,14
their courses,6,14
they killed,6,14
they said,6,14
they should,6,14
they went,6,14
thy hand,6,14
thy heart,6,14
to Babylon,6,14
to Ramothgilead,6,14
to offer,6,14
to thy,6,14
towns thereof,6,14
treasures of,6,14
twenty thousand,6,14
until the,6,14
unto David,6,14
valley of,6,14
very great,6,14
was found,6,14
was the,6,14
with you,6,14
would not,6,14
wrath of,6,14
And Jehoiada,5,14
And now,5,14
Asa and,5,14
David king,5,14
David thy,5,14
For he,5,14
God in,5,14
Hezekiah the,5,14
Israel for,5,14
Israel said,5,14
Jehoram the,5,14
Jehovah said,5,14
Jehovah which,5,14
Joash the,5,14
Zechariah and,5,14
a thousand,5,14
abundance and,5,14
again unto,5,14
all these,5,14
all this,5,14
altars and,5,14
an army,5,14
and do,5,14
and gave,5,14
and gold,5,14
and had,5,14
and my,5,14
and precious,5,14
and shall,5,14
and silver,5,14
and slew,5,14
and smote,5,14
and thy,5,14
and worshipped,5,14
are in,5,14
ark of,5,14
at that,5,14
be not,5,14
because the,5,14
before him,5,14
behold the,5,14
burntofferings and,5,14
came out,5,14
cast them,5,14
chosen men,5,14
cities and,5,14
cities in,5,14
come and,5,14
come in,5,14
concerning the,5,14
conspired against,5,14
covenant of,5,14
days and,5,14
doors of,5,14
down and,5,14
every one,5,14
fear of,5,14
fight against,5,14
for him,5,14
for them,5,14
for thy,5,14
gods and,5,14
graven images,5,14
had built,5,14
had done,5,14
had given,5,14
had taken,5,14
had the,5,14
have forsaken,5,14
have not,5,14
him king,5,14
him not,5,14
his brother,5,14
his kingdom,5,14
his ways,5,14
host of,5,14
house he,5,14
house the,5,14
houses of,5,14
humbled himself,5,14
hundred talents,5,14
if ye,5,14
in Lebanon,5,14
in peace,5,14
inquire of,5,14
is no,5,14
kept the,5,14
king had,5,14
kingdom of,5,14
kingdoms of,5,14
let thy,5,14
me and,5,14
most holy,5,14
my fathers,5,14
not be,5,14
not unto,5,14
number of,5,14
of Hezekiah,5,14
our fathers,5,14
own house,5,14
pillars and,5,14
pray toward,5,14
precious stones,5,14
priest and,5,14
princes and,5,14
pure gold,5,14
put them,5,14
reign of,5,14
sepulchres of,5,14
servants that,5,14
seven thousand,5,14
shall ye,5,14
sheep and,5,14
should be,5,14
side of,5,14
slew him,5,14
smote him,5,14
spake unto,5,14
stood before,5,14
tent of,5,14
that thou,5,14
the Baalim,5,14
the Syrians,5,14
the abominations,5,14
the breadth,5,14
the brook,5,14
the fear,5,14
the gate,5,14
the kingdoms,5,14
the most,5,14
the mountains,5,14
the place,5,14
the porch,5,14
the prayer,5,14
the reign,5,14
the sepulchres,5,14
the singers,5,14
the tent,5,14
the top,5,14
the tribes,5,14
the upper,5,14
the wrath,5,14
thee and,5,14
thee for,5,14
thee to,5,14
their offices,5,14
them into,5,14
them the,5,14
there be,5,14
there came,5,14
these were,5,14
thirty and,5,14
thou didst,5,14
thousand chosen,5,14
thousand sheep,5,14
three years,5,14
threescore and,5,14
throne of,5,14
to Judah,5,14
to Samaria,5,14
to battle,5,14
to help,5,14
to minister,5,14
top of,5,14
turn away,5,14
upon him,5,14
upon us,5,14
was before,5,14
was no,5,14
was quiet,5,14
we will,5,14
were not,5,14
were of,5,14
when thou,5,14
which Solomon,5,14
which were,5,14
with their,5,14
ye have,5,14
ye not,5,14
ye shall,5,14
you with,5,14
