N-gram,Count,Book
children of,255,4
the children,255,4
of Israel,194,4
shall be,164,4
son of,141,4
the son,140,4
all the,119,4
for a,104,4
according to,98,4
for the,98,4
ye shall,97,4
that were,95,4
the land,92,4
And they,83,4
of them,78,4
family of,77,4
the family,77,4
unto Moses,77,4
And Jehovah,74,4
of Jehovah,74,4
said unto,72,4
sons of,69,4
were numbered,69,4
tribe of,68,4
the tribe,67,4
And Moses,66,4
spake unto,66,4
thousand and,66,4
by their,64,4
the congregation,64,4
unto Jehovah,64,4
the priest,63,4
the tent,63,4
and they,62,4
numbered of,60,4
tent of,60,4
they shall,60,4
the Levites,59,4
Moses and,56,4
of meeting,56,4
the sons,56,4
Jehovah spake,55,4
they journeyed,53,4
those that,51,4
the people,50,4
a year,47,4
and he,47,4
their families,47,4
journeyed from,46,4
and encamped,45,4
from the,45,4
year old,45,4
and all,44,4
and their,43,4
the wilderness,43,4
their fathers,43,4
thou shalt,43,4
encamped in,42,4
families of,42,4
he shall,42,4
the tabernacle,41,4
upon the,41,4
the camp,40,4
all that,39,4
and for,39,4
before Jehovah,39,4
fathers houses,39,4
Moses saying,38,4
unto them,38,4
are the,37,4
These are,36,4
and upward,35,4
old and,35,4
the sanctuary,35,4
to their,35,4
years old,35,4
among the,33,4
hundred and,33,4
of all,33,4
of his,33,4
Israel and,32,4
Jehovah and,32,4
a sinoffering,32,4
and Aaron,32,4
land of,32,4
thereof and,32,4
prince of,30,4
the families,30,4
unto him,30,4
and said,29,4
helambs a,29,4
them and,29,4
And he,28,4
Eleazar the,28,4
and shall,28,4
it shall,28,4
the service,28,4
and five,27,4
fine flour,27,4
full of,27,4
mingled with,27,4
of Moab,27,4
shall offer,27,4
Jehovah commanded,26,4
a burntoffering,26,4
every one,26,4
priest shall,26,4
that is,26,4
Aaron and,25,4
I have,25,4
and one,25,4
shalt thou,25,4
the princes,25,4
is the,24,4
one silver,24,4
shall not,24,4
the names,24,4
with oil,24,4
a man,23,4
flour mingled,23,4
number of,23,4
of their,23,4
shall take,23,4
that they,23,4
the number,23,4
was the,23,4
wilderness of,23,4
a mealoffering,22,4
all their,22,4
and four,22,4
at the,22,4
charge of,22,4
one ram,22,4
that he,22,4
the charge,22,4
to go,22,4
Jehovah said,21,4
able to,21,4
as Jehovah,21,4
commanded Moses,21,4
of fine,21,4
the Jordan,21,4
they that,21,4
And when,20,4
I will,20,4
a hundred,20,4
and thirty,20,4
and two,20,4
from twenty,20,4
over the,20,4
shall give,20,4
the mealoffering,20,4
congregation of,19,4
five hundred,19,4
forth to,19,4
of Aaron,19,4
of Manasseh,19,4
of Reuben,19,4
service of,19,4
the altar,19,4
to pass,19,4
twenty years,19,4
a sweet,18,4
both of,18,4
commandment of,18,4
families by,18,4
of Egypt,18,4
of Gad,18,4
princes of,18,4
sweet savor,18,4
the commandment,18,4
the firstborn,18,4
the men,18,4
the shekel,18,4
the water,18,4
them were,18,4
unto me,18,4
unto thee,18,4
without blemish,18,4
Moses said,17,4
and put,17,4
before the,17,4
continual burntoffering,17,4
day of,17,4
door of,17,4
go forth,17,4
land which,17,4
part of,17,4
shekel of,17,4
the border,17,4
the cloud,17,4
the day,17,4
the door,17,4
the drinkoffering,17,4
to do,17,4
to war,17,4
two thousand,17,4
unto Aaron,17,4
unto you,17,4
young bullock,17,4
And his,16,4
after their,16,4
among them,16,4
by fire,16,4
came to,16,4
every man,16,4
him and,16,4
his host,16,4
his oblation,16,4
oil for,16,4
one that,16,4
round about,16,4
say unto,16,4
the continual,16,4
the first,16,4
the prince,16,4
their hosts,16,4
them that,16,4
this people,16,4
threescore and,16,4
to his,16,4
which Jehovah,16,4
Aaron the,15,4
And if,15,4
Jehovah hath,15,4
Speak unto,15,4
and ye,15,4
besides the,15,4
bullock one,15,4
from among,15,4
his sons,15,4
it and,15,4
made by,15,4
men that,15,4
oblation of,15,4
of Levi,15,4
of peaceofferings,15,4
one young,15,4
sacrifice of,15,4
set forward,15,4
shall ye,15,4
shekels after,15,4
tenth parts,15,4
the cities,15,4
the sacrifice,15,4
was a,15,4
when the,15,4
which is,15,4
with thee,15,4
And Balaam,14,4
This is,14,4
and his,14,4
and those,14,4
and thou,14,4
atonement for,14,4
burntoffering and,14,4
drinkoffering thereof,14,4
four hundred,14,4
helamb a,14,4
king of,14,4
mealoffering thereof,14,4
offering made,14,4
old for,14,4
one hegoat,14,4
savor unto,14,4
shall do,14,4
six hundred,14,4
the oblation,14,4
their mealoffering,14,4
to death,14,4
upon him,14,4
upward all,14,4
And Balak,13,4
But if,13,4
I pray,13,4
an offering,13,4
and fifty,13,4
and it,13,4
and three,13,4
camp of,13,4
goats for,13,4
hegoat for,13,4
houses according,13,4
is a,13,4
it is,13,4
of incense,13,4
old without,13,4
one helamb,13,4
shall come,13,4
shall have,13,4
silver platter,13,4
ten shekels,13,4
the goats,13,4
the man,13,4
their drinkofferings,13,4
their generations,13,4
them of,13,4
these are,13,4
they are,13,4
thirty shekels,13,4
this was,13,4
unto Balaam,13,4
were able,13,4
which I,13,4
which ye,13,4
will not,13,4
with him,13,4
without the,13,4
And it,12,4
And thou,12,4
Israel shall,12,4
Israel that,12,4
and seven,12,4
and six,12,4
are they,12,4
be unclean,12,4
bowl of,12,4
day that,12,4
do the,12,4
fifty and,12,4
five hegoats,12,4
five helambs,12,4
five rams,12,4
generations by,12,4
golden spoon,12,4
he hath,12,4
hegoats five,12,4
his separation,12,4
host and,12,4
it was,12,4
keep the,12,4
male of,12,4
meeting and,12,4
names from,12,4
of Canaan,12,4
of Joseph,12,4
of Judah,12,4
of seventy,12,4
of ten,12,4
old this,12,4
one golden,12,4
one male,12,4
oxen five,12,4
peaceofferings two,12,4
platter the,12,4
ram one,12,4
rams five,12,4
sanctuary both,12,4
seventy shekels,12,4
shall keep,12,4
shekels full,12,4
shekels one,12,4
silver bowl,12,4
soul shall,12,4
spoon of,12,4
that Jehovah,12,4
the Amorites,12,4
the seventh,12,4
the testimony,12,4
the weight,12,4
thee and,12,4
them full,12,4
two oxen,12,4
weight whereof,12,4
whereof was,12,4
which they,12,4
And ye,11,4
I am,11,4
Levites shall,11,4
a hin,11,4
and Eleazar,11,4
and thy,11,4
be put,11,4
by Moses,11,4
day and,11,4
even unto,11,4
fathers house,11,4
for each,11,4
for they,11,4
forty and,11,4
give unto,11,4
he said,11,4
he was,11,4
her husband,11,4
hundred thousand,11,4
inheritance of,11,4
make atonement,11,4
mount Hor,11,4
oblation was,11,4
of Asher,11,4
of Dan,11,4
of Ephraim,11,4
of Merari,11,4
of Nun,11,4
of your,11,4
priest and,11,4
shall bear,11,4
shall put,11,4
tabernacle of,11,4
that I,11,4
that thou,11,4
the assembly,11,4
the midst,11,4
the plague,11,4
the way,11,4
the woman,11,4
them for,11,4
them in,11,4
thou hast,11,4
to all,11,4
two hundred,11,4
unto all,11,4
was one,11,4
we have,11,4
were forty,11,4
And those,10,4
Balaam and,10,4
Jehovah will,10,4
The sons,10,4
a month,10,4
a prince,10,4
and her,10,4
and say,10,4
and will,10,4
angel of,10,4
come to,10,4
dwell in,10,4
even the,10,4
fire of,10,4
give the,10,4
have I,10,4
heads of,10,4
her soul,10,4
in his,10,4
it came,10,4
it upon,10,4
mealoffering and,10,4
name of,10,4
names of,10,4
of Benjamin,10,4
of Issachar,10,4
of Kohath,10,4
of Naphtali,10,4
of Sinai,10,4
of her,10,4
people and,10,4
pray thee,10,4
put to,10,4
seven days,10,4
seventh day,10,4
shall make,10,4
shall stand,10,4
stranger that,10,4
that ye,10,4
the angel,10,4
the ass,10,4
the fire,10,4
the host,10,4
the inheritance,10,4
the morning,10,4
the name,10,4
the other,10,4
the passover,10,4
the second,10,4
the stranger,10,4
the third,10,4
