N-gram,Count,Version
And it came to pass when,119,wbt
And the LORD spoke to Moses,95,wbt
And it shall come to pass,83,wbt
word of the LORD came to,81,wbt
the word of the LORD came,80,wbt
in the sight of the LORD,76,wbt
the LORD spoke to Moses saying,74,wbt
know that I am the LORD,72,wbt
the house of the LORD and,65,wbt
of the house of the LORD,62,wbt
of the tabernacle of the congregation,61,wbt
shall know that I am the,57,wbt
And it came to pass that,56,wbt
in the house of the LORD,56,wbt
written in the book of the,52,wbt
And the LORD said to Moses,51,wbt
of the LORD came to me,51,wbt
out of the land of Egypt,51,wbt
door of the tabernacle of the,47,wbt
it shall come to pass that,47,wbt
the LORD came to me saying,47,wbt
the door of the tabernacle of,47,wbt
And it came to pass in,46,wbt
Thus saith the LORD of hosts,46,wbt
And it came to pass as,44,wbt
evil in the sight of the,44,wbt
it came to pass in the,44,wbt
the rest of the acts of,43,wbt
his son reigned in his stead,41,wbt
into the house of the LORD,38,wbt
of hosts the God of Israel,38,wbt
the tribe of the children of,38,wbt
the tabernacle of the congregation and,37,wbt
in the book of the chronicles,36,wbt
it came to pass when the,36,wbt
not written in the book of,36,wbt
when he began to reign and,36,wbt
LORD of hosts the God of,35,wbt
for his mercy endureth for ever,35,wbt
the ark of the covenant of,35,wbt
I am the LORD your God,34,wbt
book of the chronicles of the,34,wbt
of the chronicles of the kings,34,wbt
the LORD of hosts the God,34,wbt
the book of the chronicles of,34,wbt
the chronicles of the kings of,34,wbt
are they not written in the,33,wbt
they not written in the book,33,wbt
to the word of the LORD,33,wbt
with the edge of the sword,33,wbt
ark of the covenant of the,32,wbt
began to reign and he reigned,32,wbt
he began to reign and he,32,wbt
And it came to pass after,31,wbt
of the covenant of the LORD,31,wbt
of the tribe of the children,31,wbt
according to the word of the,30,wbt
saith the LORD of hosts the,30,wbt
Speak to the children of Israel,29,wbt
in the name of the LORD,29,wbt
it shall come to pass in,29,wbt
Now the rest of the acts,28,wbt
Therefore thus saith the Lord GOD,28,wbt
in the tabernacle of the congregation,28,wbt
made by fire to the LORD,28,wbt
old when he began to reign,28,wbt
years old when he began to,28,wbt
the LORD thy God giveth thee,27,wbt
ye shall know that I am,27,wbt
And he did that which was,26,wbt
it came to pass on the,26,wbt
the hand of the king of,26,wbt
those that were numbered of them,26,wbt
And it came to pass on,25,wbt
according to the number of the,25,wbt
congregation of the children of Israel,25,wbt
they shall know that I am,25,wbt
to the children of Israel and,25,wbt
And it came to pass at,24,wbt
And the word of the LORD,24,wbt
after the shekel of the sanctuary,24,wbt
it came to pass that when,24,wbt
saith the Lord GOD Behold I,24,wbt
shall surely be put to death,24,wbt
thus saith the LORD of hosts,24,wbt
a sweet savor to the LORD,23,wbt
and ye shall know that I,23,wbt
come to pass in that day,23,wbt
of the goats for a sinoffering,23,wbt
saith the LORD God of Israel,23,wbt
shall come to pass in that,23,wbt
the people that were with him,23,wbt
which the LORD thy God giveth,23,wbt
by the house of their fathers,22,wbt
he his sons and his brethren,22,wbt
his sons and his brethren were,22,wbt
kid of the goats for a,22,wbt
offering made by fire to the,22,wbt
sons and his brethren were twelve,22,wbt
that which was evil in the,22,wbt
And the angel of the LORD,21,wbt
Thus saith the LORD God of,21,wbt
and they shall know that I,21,wbt
from twenty years old and upward,21,wbt
of Israel and say to them,21,wbt
of the children of Israel and,21,wbt
the congregation of the children of,21,wbt
Verily verily I say to you,20,wbt
an offering made by fire to,20,wbt
did that which was evil in,20,wbt
into the hand of the king,20,wbt
was evil in the sight of,20,wbt
he did that which was evil,19,wbt
it came to pass at the,19,wbt
it shall come to pass when,19,wbt
land which the LORD thy God,19,wbt
priest shall make an atonement for,19,wbt
say to them Thus saith the,19,wbt
the priest shall make an atonement,19,wbt
to the house of the LORD,19,wbt
which was evil in the sight,19,wbt
and be unclean until the evening,18,wbt
at the door of the tabernacle,18,wbt
came the word of the LORD,18,wbt
children of Israel and say to,18,wbt
chronicles of the kings of Israel,18,wbt
families by the house of their,18,wbt
out of the hand of the,18,wbt
right in the sight of the,18,wbt
saith the LORD Behold I will,18,wbt
shekels after the shekel of the,18,wbt
that which was right in the,18,wbt
the children of Israel and say,18,wbt
their families by the house of,18,wbt
to the door of the tabernacle,18,wbt
Moses the servant of the LORD,17,wbt
of the first year for a,17,wbt
on the other side of Jordan,17,wbt
that were numbered of them were,17,wbt
the edge of the sword and,17,wbt
the sight of the LORD and,17,wbt
the word of the LORD which,17,wbt
to pass in that day that,17,wbt
which I command thee this day,17,wbt
after their families by the house,16,wbt
all the congregation of the children,16,wbt
did that which was right in,16,wbt
forth from the land of Egypt,16,wbt
house of the LORD and the,16,wbt
of fine flour mingled with oil,16,wbt
the LORD God of their fathers,16,wbt
the LORD spoke to Moses and,16,wbt
the service of the house of,16,wbt
them Thus saith the Lord GOD,16,wbt
years and begat sons and daughters,16,wbt
And the LORD said to him,15,wbt
able to go forth to war,15,wbt
according to all that the LORD,15,wbt
and out of the tribe of,15,wbt
blue and purple and scarlet and,15,wbt
chief Musician A Psalm of David,15,wbt
chronicles of the kings of Judah,15,wbt
days come saith the LORD that,15,wbt
it came to pass when he,15,wbt
of Jeroboam the son of Nebat,15,wbt
saith the LORD the God of,15,wbt
saith the Lord GOD I will,15,wbt
that the word of the LORD,15,wbt
the anger of the LORD was,15,wbt
the chief Musician A Psalm of,15,wbt
the days come saith the LORD,15,wbt
the word of the LORD to,15,wbt
to the children of Israel saying,15,wbt
to them Thus saith the Lord,15,wbt
was right in the sight of,15,wbt
which was right in the sight,15,wbt
And the LORD said to me,14,wbt
And the children of Israel did,14,wbt
And the rest of the acts,14,wbt
I live saith the Lord GOD,14,wbt
Thus saith the Lord GOD Behold,14,wbt
all the people of the land,14,wbt
and it shall come to pass,14,wbt
and purple and scarlet and fine,14,wbt
are written in the book of,14,wbt
behold they are written in the,14,wbt
by fire of a sweet savor,14,wbt
did are they not written in,14,wbt
fire of a sweet savor to,14,wbt
flour mingled with oil for a,14,wbt
he did are they not written,14,wbt
in the name of the Lord,14,wbt
it came to pass as he,14,wbt
lamb of the first year for,14,wbt
made by fire of a sweet,14,wbt
mingled with oil for a meatoffering,14,wbt
of a sweet savor to the,14,wbt
of the LORD which he spoke,14,wbt
rose early in the morning and,14,wbt
said to me Son of man,14,wbt
slept with his fathers and was,14,wbt
that I am the LORD when,14,wbt
the children of Israel that they,14,wbt
the first year for a burntoffering,14,wbt
thus saith the Lord GOD Behold,14,wbt
to him Thus saith the LORD,14,wbt
to them Thus saith the LORD,14,wbt
twenty years old and upward all,14,wbt
which the LORD thy God hath,14,wbt
with his fathers and was buried,14,wbt
years old and upward all that,14,wbt
I am the LORD when I,13,wbt
Jeroboam the son of Nebat who,13,wbt
Jesus answered and said to them,13,wbt
Moreover the word of the LORD,13,wbt
One kid of the goats for,13,wbt
Those that were numbered of them,13,wbt
according to the commandment of the,13,wbt
all that were able to go,13,wbt
all the days of his life,13,wbt
and the priest shall make an,13,wbt
and those that were numbered of,13,wbt
and upward all that were able,13,wbt
came to pass on the morrow,13,wbt
did evil in the sight of,13,wbt
fine flour mingled with oil for,13,wbt
in the eyes of the LORD,13,wbt
in the land of Egypt and,13,wbt
it came to pass when they,13,wbt
of the LORD God of Israel,13,wbt
old and upward all that were,13,wbt
shall be a statute for ever,13,wbt
shall be unclean until the evening,13,wbt
shall make an atonement for him,13,wbt
soul shall be cut off from,13,wbt
that were able to go forth,13,wbt
the chief of the fathers of,13,wbt
the children of Israel and the,13,wbt
the land which the LORD thy,13,wbt
the priests and the Levites and,13,wbt
they are written in the book,13,wbt
to the number of the names,13,wbt
upward all that were able to,13,wbt
water and be unclean until the,13,wbt
were able to go forth to,13,wbt
And for a sacrifice of peaceofferings,12,wbt
And his host and those that,12,wbt
And out of the tribe of,12,wbt
And the king of Israel said,12,wbt
For thus saith the Lord GOD,12,wbt
I the LORD have spoken it,12,wbt
LORD spoke to Moses and to,12,wbt
Nebuzaradan the captain of the guard,12,wbt
One young bullock one ram one,12,wbt
The word of the LORD came,12,wbt
Thus saith the LORD Behold I,12,wbt
a sacrifice of peaceofferings two oxen,12,wbt
all the people that were with,12,wbt
as it is written in the,12,wbt
bowl of seventy shekels after the,12,wbt
bullock one ram one lamb of,12,wbt
came to Jeremiah from the LORD,12,wbt
course were twenty and four thousand,12,wbt
fathers according to the number of,12,wbt
first year this was the offering,12,wbt
five hegoats five lambs of the,12,wbt
five lambs of the first year,12,wbt
five rams five hegoats five lambs,12,wbt
for a sacrifice of peaceofferings two,12,wbt
full of fine flour mingled with,12,wbt
generations after their families by the,12,wbt
he said to me Son of,12,wbt
hegoats five lambs of the first,12,wbt
his fathers in the city of,12,wbt
his host and those that were,12,wbt
host and those that were numbered,12,wbt
house of their fathers according to,12,wbt
in the land of the living,12,wbt
in the land which the LORD,12,wbt
in water and be unclean until,12,wbt
lambs of the first year this,12,wbt
numbered of them even of the,12,wbt
of peaceofferings two oxen five rams,12,wbt
of seventy shekels after the shekel,12,wbt
of the LORD made by fire,12,wbt
of the first year this was,12,wbt
of the king of Babylon and,12,wbt
of the sanctuary both of them,12,wbt
of their fathers according to the,12,wbt
of them even of the tribe,12,wbt
one lamb of the first year,12,wbt
one ram one lamb of the,12,wbt
oxen five rams five hegoats five,12,wbt
peaceofferings two oxen five rams five,12,wbt
ram one lamb of the first,12,wbt
rams five hegoats five lambs of,12,wbt
sacrifice of peaceofferings two oxen five,12,wbt
say Thus saith the Lord GOD,12,wbt
seventy shekels after the shekel of,12,wbt
shekel of the sanctuary both of,12,wbt
silver bowl of seventy shekels after,12,wbt
son of Josiah king of Judah,12,wbt
that it may be well with,12,wbt
that soul shall be cut off,12,wbt
that were numbered of them even,12,wbt
the first day of the month,12,wbt
the first year this was the,12,wbt
the house of their fathers according,12,wbt
the shekel of the sanctuary both,12,wbt
the son of Josiah king of,12,wbt
their fathers according to the number,12,wbt
their generations after their families by,12,wbt
them even of the tribe of,12,wbt
to Aaron and to his sons,12,wbt
two oxen five rams five hegoats,12,wbt
upon the face of the earth,12,wbt
were numbered of them even of,12,wbt
with his fathers in the city,12,wbt
word of the LORD which he,12,wbt
year this was the offering of,12,wbt
young bullock one ram one lamb,12,wbt
And Jesus answered and said to,11,wbt
God of Israel Behold I will,11,wbt
a hundred and thirty shekels one,11,wbt
all that he did are they,11,wbt
all the people shall say Amen,11,wbt
and all that he did are,11,wbt
and all the people shall say,11,wbt
and bathe himself in water and,11,wbt
and in his course were twenty,11,wbt
and the glory of the LORD,11,wbt
and thirty shekels one silver bowl,11,wbt
anger of the LORD was kindled,11,wbt
before the tabernacle of the congregation,11,wbt
both of them full of fine,11,wbt
by their generations after their families,11,wbt
came to pass at the end,11,wbt
clothes and bathe himself in water,11,wbt
east side to the west side,11,wbt
fathers in the city of David,11,wbt
for a waveoffering before the LORD,11,wbt
from the east side to the,11,wbt
hear the word of the LORD,11,wbt
his clothes and bathe himself in,11,wbt
his course were twenty and four,11,wbt
hundred and thirty shekels one silver,11,wbt
in his course were twenty and,11,wbt
is written in the book of,11,wbt
it came to pass as they,11,wbt
it shall come to pass if,11,wbt
lambs of the first year without,11,wbt
names from twenty years old and,11,wbt
number of the names from twenty,11,wbt
obey the voice of the LORD,11,wbt
of ten shekels full of incense,11,wbt
of the LORD according to all,11,wbt
of the LORD was kindled against,11,wbt
of the daughter of my people,11,wbt
of the first year without blemish,11,wbt
of the house of their fathers,11,wbt
of the names from twenty years,11,wbt
of them full of fine flour,11,wbt
one silver bowl of seventy shekels,11,wbt
saith the LORD of hosts and,11,wbt
saith the LORD that I will,11,wbt
sanctuary both of them full of,11,wbt
shall be in the midst of,11,wbt
shall wash his clothes and bathe,11,wbt
shekels one silver bowl of seventy,11,wbt
son of Nebat who made Israel,11,wbt
spoke to Moses and to Aaron,11,wbt
that he did are they not,11,wbt
the LORD according to all that,11,wbt
the LORD the God of Israel,11,wbt
the Lord GOD Behold I will,11,wbt
the children of Israel out of,11,wbt
the east side to the west,11,wbt
the families of the sons of,11,wbt
the hand of the LORD was,11,wbt
the name of the LORD and,11,wbt
the names from twenty years old,11,wbt
the number of the names from,11,wbt
the sanctuary both of them full,11,wbt
the son of Nebat who made,11,wbt
the treasures of the house of,11,wbt
the word of the LORD by,11,wbt
thee out of the land of,11,wbt
them full of fine flour mingled,11,wbt
