N-gram,Count,Version
 Diotrephes  doth not receive,1,ylt
 we do testify and ye,1,ylt
Beloved be not thou following that,1,ylt
Beloved faithfully dost thou do whatever,1,ylt
Demetrius testimony hath been given by,1,ylt
Diotrephes  doth not receive us,1,ylt
Elder to Gaius the beloved whom,1,ylt
Gaius the beloved whom I love,1,ylt
God he is and he who,1,ylt
I desire thee to prosper and,1,ylt
I did write to the assembly,1,ylt
I do not wish through ink,1,ylt
I had to write but I,1,ylt
I have no joy that I,1,ylt
I hope straightway to see thee,1,ylt
I may come I will cause,1,ylt
I may hear of my children,1,ylt
I rejoiced exceedingly brethren coming and,1,ylt
I will cause him to remember,1,ylt
Many things I had to write,1,ylt
The Elder to Gaius the beloved,1,ylt
`His name they went forth nothing,1,ylt
against us and not content with,1,ylt
all and by the truth itself,1,ylt
all things I desire thee to,1,ylt
also  we do testify and,1,ylt
among them  Diotrephes  doth,1,ylt
an assembly whom thou wilt do,1,ylt
and I hope straightway to see,1,ylt
and by the truth itself and,1,ylt
and he who is doing evil,1,ylt
and mouth to mouth we shall,1,ylt
and not content with these neither,1,ylt
and out of the assembly he,1,ylt
and pen to write to thee,1,ylt
and testifying of the truth in,1,ylt
and those intending he doth forbid,1,ylt
and to be in health even,1,ylt
and we also  we do,1,ylt
and ye have known that our,1,ylt
as thou in truth dost walk,1,ylt
assembly but he who is loving,1,ylt
assembly whom thou wilt do well,1,ylt
be in health even as thy,1,ylt
be not thou following that which,1,ylt
be saluting the friends by name,1,ylt
because for `His name they went,1,ylt
because of this if I may,1,ylt
been given by all and by,1,ylt
before an assembly whom thou wilt,1,ylt
beloved concerning all things I desire,1,ylt
beloved whom I love in truth,1,ylt
brethren and those intending he doth,1,ylt
brethren coming and testifying of the,1,ylt
but I do not wish through,1,ylt
but he who is loving the,1,ylt
but that which is good he,1,ylt
by all and by the truth,1,ylt
by the truth itself and we,1,ylt
cause him to remember his works,1,ylt
come I will cause him to,1,ylt
coming and testifying of the truth,1,ylt
concerning all things I desire thee,1,ylt
content with these neither doth he,1,ylt
desire thee to prosper and to,1,ylt
did testify of thy love before,1,ylt
did write to the assembly but,1,ylt
do not wish through ink and,1,ylt
do testify and ye have known,1,ylt
do the friends be saluting the,1,ylt
do well having sent forward worthily,1,ylt
do whatever thou mayest work to,1,ylt
doing evil hath not seen God,1,ylt
doing good of God he is,1,ylt
dost thou do whatever thou mayest,1,ylt
doth forbid and out of the,1,ylt
doth he himself receive the brethren,1,ylt
doth with evil words prating against,1,ylt
even as thou in truth dost,1,ylt
even as thy soul doth prosper,1,ylt
evil but that which is good,1,ylt
evil words prating against us and,1,ylt
exceedingly brethren coming and testifying of,1,ylt
faithfully dost thou do whatever thou,1,ylt
fellowworkers we may become to the,1,ylt
first place among them  Diotrephes,1,ylt
following that which is evil but,1,ylt
for I rejoiced exceedingly brethren coming,1,ylt
for `His name they went forth,1,ylt
forbid and out of the assembly,1,ylt
forth nothing receiving from the nations,1,ylt
friends be saluting the friends by,1,ylt
given by all and by the,1,ylt
good he who is doing good,1,ylt
good of God he is and,1,ylt
greater than these things I have,1,ylt
had to write but I do,1,ylt
hath been given by all and,1,ylt
have known that our testimony is,1,ylt
have no joy that I may,1,ylt
having sent forward worthily of God,1,ylt
he doth forbid and out of,1,ylt
he doth with evil words prating,1,ylt
he himself receive the brethren and,1,ylt
he is and he who is,1,ylt
he who is doing evil hath,1,ylt
he who is doing good of,1,ylt
he who is loving the first,1,ylt
health even as thy soul doth,1,ylt
hear of my children in truth,1,ylt
him to remember his works that,1,ylt
himself receive the brethren and those,1,ylt
his works that he doth with,1,ylt
hope straightway to see thee and,1,ylt
if I may come I will,1,ylt
in health even as thy soul,1,ylt
in thee even as thou in,1,ylt
ink and pen to write to,1,ylt
intending he doth forbid and out,1,ylt
is and he who is doing,1,ylt
is doing evil hath not seen,1,ylt
is doing good of God he,1,ylt
is evil but that which is,1,ylt
is good he who is doing,1,ylt
is loving the first place among,1,ylt
