N-gram,Count,Version
And it came to pass when,147,dby
And it shall come to pass,91,dby
out of the land of Egypt,83,dby
And Jehovah spoke to Moses saying,73,dby
And the word of Jehovah came,73,dby
the word of Jehovah came unto,64,dby
And it came to pass in,55,dby
shall know that I am Jehovah,55,dby
word of Jehovah came unto me,55,dby
of Jehovah came unto me saying,54,dby
And it came to pass as,52,dby
written in the book of the,50,dby
it came to pass in the,49,dby
evil in the sight of Jehovah,44,dby
And the rest of the acts,43,dby
the rest of the acts of,43,dby
his son reigned in his stead,41,dby
it came to pass when the,41,dby
of hosts the God of Israel,41,dby
the entrance of the tent of,41,dby
entrance of the tent of meeting,40,dby
out of the hand of the,39,dby
the tribe of the children of,39,dby
Jehovah of hosts the God of,38,dby
old when he began to reign,38,dby
years old when he began to,38,dby
began to reign and he reigned,36,dby
for his lovingkindness endureth for ever,36,dby
in the book of the chronicles,36,dby
those that were numbered of them,36,dby
And it came to pass after,35,dby
he began to reign and he,35,dby
the ark of the covenant of,35,dby
when he began to reign and,35,dby
book of the chronicles of the,34,dby
of the chronicles of the kings,34,dby
the book of the chronicles of,34,dby
the chronicles of the kings of,34,dby
are they not written in the,33,dby
it shall come to pass in,33,dby
And it came to pass at,32,dby
not written in the book of,32,dby
the word of Jehovah came to,32,dby
with the edge of the sword,32,dby
according to the word of Jehovah,31,dby
an offering by fire to Jehovah,31,dby
they not written in the book,31,dby
ark of the covenant of Jehovah,30,dby
saith Jehovah of hosts the God,30,dby
did evil in the sight of,29,dby
saith Jehovah the God of Israel,29,dby
Speak unto the children of Israel,28,dby
Thus saith Jehovah the God of,28,dby
come to pass in that day,28,dby
ye shall know that I am,28,dby
And it came to pass on,27,dby
and out of the tribe of,27,dby
assembly of the children of Israel,27,dby
it shall come to pass when,27,dby
shall certainly be put to death,27,dby
shall come to pass in that,27,dby
they shall know that I am,27,dby
he did evil in the sight,26,dby
saith the Lord Jehovah Behold I,26,dby
the hand of the king of,26,dby
Jerusalem and his mothers name was,25,dby
and ye shall know that I,25,dby
in Jerusalem and his mothers name,25,dby
it came to pass at the,25,dby
it shall come to pass that,25,dby
of fine flour mingled with oil,25,dby
of the house of Jehovah and,25,dby
forth out of the land of,24,dby
of the tribe of the children,24,dby
Therefore thus saith the Lord Jehovah,23,dby
at the entrance of the tent,23,dby
which Jehovah thy God giveth thee,23,dby
And he did evil in the,22,dby
and they shall know that I,22,dby
his sons and his brethren twelve,22,dby
of the children of Israel and,22,dby
of the goats for a sinoffering,22,dby
according to the shekel of the,21,dby
from twenty years old and upward,21,dby
to pass in that day that,21,dby
to the shekel of the sanctuary,21,dby
years in Jerusalem and his mothers,21,dby
buck of the goats for a,20,dby
of Israel and say unto them,20,dby
And it came to pass that,19,dby
and be unclean until the even,19,dby
families according to their fathers houses,19,dby
it came to pass on the,19,dby
one buck of the goats for,19,dby
right in the sight of Jehovah,19,dby
said unto me Son of man,19,dby
the priest shall make atonement for,19,dby
their families according to their fathers,19,dby
after their families according to their,18,dby
children of Israel and say unto,18,dby
chronicles of the kings of Israel,18,dby
into the hand of the king,18,dby
it came to pass as he,18,dby
the children of Israel and say,18,dby
up out of the land of,18,dby
