N-gram,Count,Version
And the Lord said to Moses,138,bbe
is what the Lord has said,134,bbe
word of the Lord came to,107,bbe
the word of the Lord came,101,bbe
This is what the Lord has,98,bbe
in the eyes of the Lord,90,bbe
the Lord the God of Israel,84,bbe
out of the land of Egypt,73,bbe
in the house of the Lord,65,bbe
of the Lord came to me,64,bbe
be certain that I am the,55,bbe
certain that I am the Lord,55,bbe
evil in the eyes of the,55,bbe
the Lord came to me saying,54,bbe
will be certain that I am,54,bbe
recorded in the book of the,49,bbe
are the words of the Lord,48,bbe
and put up their tents in,47,bbe
the God of Israel has said,47,bbe
And the word of the Lord,46,bbe
These are the words of the,45,bbe
is what the Lord of armies,45,bbe
in the name of the Lord,44,bbe
I am the Lord your God,42,bbe
did evil in the eyes of,42,bbe
door of the Tent of meeting,42,bbe
the door of the Tent of,42,bbe
his son became king in his,41,bbe
son became king in his place,41,bbe
the rest of the acts of,41,bbe
Now the rest of the acts,40,bbe
his mercy is unchanging for ever,39,bbe
of the house of the Lord,39,bbe
the house of the Lord and,39,bbe
of armies the God of Israel,38,bbe
this is what the Lord has,38,bbe
years old when he became king,38,bbe
Lord of armies the God of,36,bbe
for his mercy is unchanging for,35,bbe
to rest with his fathers and,35,bbe
book of the history of the,34,bbe
in the book of the history,34,bbe
of the history of the kings,34,bbe
the Lord of armies has said,34,bbe
the book of the history of,34,bbe
the history of the kings of,34,bbe
are they not recorded in the,33,bbe
not recorded in the book of,33,bbe
This is what the Lord of,32,bbe
to the Lord the God of,32,bbe
to the word of the Lord,32,bbe
went to rest with his fathers,32,bbe
you will be certain that I,32,bbe
into the house of the Lord,31,bbe
they not recorded in the book,31,bbe
Say to the children of Israel,30,bbe
the Lord your God is giving,30,bbe
what the Lord of armies has,30,bbe
For this is what the Lord,29,bbe
armies the God of Israel has,29,bbe
ear to the voice of the,29,bbe
the Lord of armies the God,29,bbe
to the voice of the Lord,29,bbe
Lord your God is giving you,28,bbe
is to be put to death,28,bbe
which the Lord your God is,28,bbe
