N-gram,Count,Book
the king hath,22,27
and he hath,20,27
of the heavens,20,27
king of the,16,27
the king and,16,27
answered and said,15,27
before the king,15,27
Meshach and AbedNego,14,27
Shadrach Meshach and,14,27
hath answered and,14,27
to the king,14,27
and its interpretation,13,27
the king of,13,27
and it hath,12,27
and they have,12,27
the end of,12,27
the wise men,12,27
Nebuchadnezzar the king,11,27
chief of the,11,27
end of the,11,27
of the king,11,27
the midst of,11,27
and said to,10,27
of the south,10,27
that which is,10,27
the Most High,10,27
the heavens and,10,27
the voice of,10,27
wise men of,10,27
And the king,9,27
I have been,9,27
I was seeing,9,27
me to know,9,27
of the kingdom,9,27
the God of,9,27
the sons of,9,27
the visions of,9,27
and I have,8,27
and lo a,8,27
burning fiery furnace,8,27
king hath answered,8,27
men of Babylon,8,27
midst of the,8,27
of the field,8,27
the chief of,8,27
the earth and,8,27
the kingdom of,8,27
they are saying,8,27
I have seen,7,27
according to his,7,27
and the king,7,27
and they are,7,27
at the end,7,27
cause me to,7,27
hath said to,7,27
in the kingdom,7,27
of the north,7,27
of the sons,7,27
And I have,6,27
The king hath,6,27
and the interpretation,6,27
and there is,6,27
are saying to,6,27
beast of the,6,27
his great men,6,27
is given to,6,27
nations and languages,6,27
of the Most,6,27
of the eunuchs,6,27
of the holy,6,27
part of them,6,27
peoples nations and,6,27
portion of food,6,27
the appearance of,6,27
the beast of,6,27
the golden image,6,27
the time of,6,27
thee O king,6,27
they are not,6,27
thou hast seen,6,27
time of the,6,27
to the ages,6,27
to the golden,6,27
 I Daniel,5,27
And he saith,5,27
Daniel whose name,5,27
I have come,5,27
Then these men,5,27
all the wise,5,27
and do obeisance,5,27
and hath caused,5,27
and there hath,5,27
are not able,5,27
at the time,5,27
cast into the,5,27
den of lions,5,27
dew of the,5,27
down and do,5,27
dream and its,5,27
fall down and,5,27
first year of,5,27
hath raised up,5,27
he hath said,5,27
he turneth back,5,27
hear the voice,5,27
image that Nebuchadnezzar,5,27
in the midst,5,27
into the midst,5,27
is to be,5,27
it hath been,5,27
latter end of,5,27
not able to,5,27
of iron and,5,27
of men and,5,27
of the days,5,27
of the flood,5,27
of the province,5,27
province of Babylon,5,27
ruler in the,5,27
spirit of the,5,27
that I have,5,27
that the king,5,27
that thou hast,5,27
the ages live,5,27
the dew of,5,27
the dream and,5,27
the field and,5,27
the first year,5,27
the interpretation to,5,27
the kingdom and,5,27
the latter end,5,27
the province of,5,27
the reign of,5,27
the south and,5,27
the spirit of,5,27
there hath been,5,27
these men have,5,27
they have brought,5,27
to bring in,5,27
visions of my,5,27
voice of the,5,27
