N-gram,Count,Book
of his,68,18
the earth,56,18
I will,52,18
of my,50,18
I am,48,18
I have,44,18
will be,41,18
of all,40,18
me and,38,18
come to,37,18
he is,37,18
to me,36,18
for the,35,18
in his,34,18
I was,33,18
and I,33,18
knowledge of,33,18
Ruler of,32,18
and his,32,18
so that,32,18
is no,31,18
like a,31,18
the Ruler,31,18
they are,31,18
to him,31,18
a man,30,18
and said,30,18
from the,30,18
is the,30,18
there is,30,18
what is,30,18
has no,29,18
is not,29,18
full of,28,18
he has,28,18
of it,28,18
to my,28,18
and he,27,18
have no,27,18
of God,26,18
the Lord,26,18
against me,25,18
and my,25,18
him who,25,18
in my,25,18
is in,25,18
will not,25,18
you have,25,18
to his,24,18
who has,24,18
who is,24,18
I would,23,18
answer and,23,18
it is,23,18
to give,23,18
to you,23,18
an end,22,18
him and,22,18
made answer,22,18
have been,21,18
of him,21,18
that I,21,18
that you,21,18
the dark,21,18
those who,21,18
you are,21,18
of your,20,18
He is,19,18
able to,19,18
and you,19,18
fear of,19,18
not be,19,18
of their,19,18
you will,19,18
away from,18,18
ear to,18,18
earth and,18,18
in your,18,18
note of,18,18
on me,18,18
the dust,18,18
the light,18,18
who are,18,18
If I,17,18
the poor,17,18
Have you,16,18
answer to,16,18
because of,16,18
from me,16,18
give me,16,18
may be,16,18
not give,16,18
said to,16,18
sport of,16,18
before him,15,18
for me,15,18
will give,15,18
would be,15,18
an answer,14,18
and let,14,18
and put,14,18
do not,14,18
does not,14,18
no one,14,18
not come,14,18
on him,14,18
the Satan,14,18
the underworld,14,18
by his,13,18
comes to,13,18
cut off,13,18
did not,13,18
his mouth,13,18
lifted up,13,18
may not,13,18
say what,13,18
taken away,13,18
that he,13,18
to God,13,18
will make,13,18
your eyes,13,18
And Job,12,18
God and,12,18
I say,12,18
and it,12,18
and your,12,18
are not,12,18
before the,12,18
come on,12,18
for him,12,18
give you,12,18
has made,12,18
have done,12,18
have you,12,18
if I,12,18
is a,12,18
is it,12,18
it and,12,18
it be,12,18
my words,12,18
