N-gram,Count,Book
Lord your God,249,5
the Lord your,243,5
of the Lord,98,5
which the Lord,70,5
in the land,51,5
the land of,51,5
to the Lord,47,5
the land which,46,5
you are to,45,5
your God is,41,5
land which the,36,5
the children of,36,5
And the Lord,32,5
by the Lord,32,5
is to be,31,5
God is giving,30,5
is giving you,30,5
before the Lord,29,5
your God and,26,5
I give you,25,5
has given you,25,5
give ear to,24,5
the Lord will,22,5
the voice of,22,5
your God has,22,5
which I give,21,5
you will be,21,5
children of Israel,20,5
land of Egypt,20,5
to your fathers,20,5
Lord our God,19,5
for your heritage,19,5
marked out by,19,5
the Lord has,19,5
your God will,19,5
Lord said to,18,5
all the people,18,5
of the earth,18,5
the Lord our,18,5
the Lord said,18,5
I have given,17,5
as the Lord,17,5
put to death,17,5
said to me,17,5
so that you,17,5
the fruit of,17,5
voice of the,17,5
be put to,16,5
ear to the,16,5
fruit of your,16,5
into the land,16,5
the Lord and,16,5
the waste land,16,5
the words of,16,5
you are going,16,5
God has given,15,5
and you will,15,5
from a strange,15,5
it will be,15,5
man from a,15,5
oath to your,15,5
orders which I,15,5
the eyes of,15,5
to the voice,15,5
The Lord will,14,5
are to put,14,5
of the land,14,5
that you may,14,5
the man from,14,5
Lord will send,13,5
are not to,13,5
are to be,13,5
as far as,13,5
in the place,13,5
into your hands,13,5
out of Egypt,13,5
place marked out,13,5
said to you,13,5
the Lord gave,13,5
the blessing of,13,5
those who are,13,5
which you are,13,5
And let all,12,5
So be it,12,5
be well for,12,5
eyes of the,12,5
give you today,12,5
giving you for,12,5
his oath to,12,5
let all the,12,5
of your land,12,5
people say So,12,5
responsible men of,12,5
say So be,12,5
the fear of,12,5
the people say,12,5
the place marked,12,5
the responsible men,12,5
the work of,12,5
with all your,12,5
you for your,12,5
you out of,12,5
Cursed is he,11,5
You are to,11,5
and the Lord,11,5
are to take,11,5
blessing of the,11,5
for you and,11,5
have given you,11,5
is he who,11,5
is not to,11,5
may not take,11,5
not give ear,11,5
not to be,11,5
of the fire,11,5
orders of the,11,5
side of Jordan,11,5
the Lord had,11,5
the Lord is,11,5
the Lord the,11,5
the orders of,11,5
the son of,11,5
to be put,11,5
to which you,11,5
to you and,11,5
well for you,11,5
which I have,11,5
will be on,11,5
words of this,11,5
your heart and,11,5
I will give,10,5
all the words,10,5
are living in,10,5
as he has,10,5
fear of the,10,5
for the Lord,10,5
from among you,10,5
he has said,10,5
in the eyes,10,5
it may be,10,5
living in the,10,5
of the Amorites,10,5
of the town,10,5
of this law,10,5
take care to,10,5
the God of,10,5
the orders which,10,5
to the children,10,5
took you out,10,5
will be the,10,5
you are not,10,5
you may not,10,5
you may take,10,5
you this day,10,5
a strange land,9,5
all the land,9,5
an oath to,9,5
and the decisions,9,5
are to make,9,5
at that time,9,5
disgusting to the,9,5
in the waste,9,5
in your hearts,9,5
may not be,9,5
men of the,9,5
no fear of,9,5
of Egypt and,9,5
of the heart,9,5
the days of,9,5
the heart of,9,5
the men of,9,5
there is no,9,5
to keep all,9,5
turned away from,9,5
up to the,9,5
will have no,9,5
you and you,9,5
you and your,9,5
you do not,9,5
you have been,9,5
you orders to,9,5
your God for,9,5
your God in,9,5
your God who,9,5
At that time,8,5
For the Lord,8,5
God of your,8,5
Lord has given,8,5
Lord the God,8,5
a strange country,8,5
all the nations,8,5
all your heart,8,5
and I will,8,5
and all his,8,5
and he will,8,5
and the widow,8,5
and you have,8,5
come into the,8,5
father and the,8,5
go over Jordan,8,5
he has given,8,5
he will not,8,5
heart of the,8,5
land of the,8,5
land of your,8,5
laws and the,8,5
living among you,8,5
may be long,8,5
may be well,8,5
of all the,8,5
of the Lords,8,5
of your cattle,8,5
of your fathers,8,5
on the earth,8,5
put before you,8,5
so that he,8,5
so that it,8,5
the Lord was,8,5
the decisions which,8,5
the laws and,8,5
the name of,8,5
the town and,8,5
the valley of,8,5
them so that,8,5
there will be,8,5
to put away,8,5
who are against,8,5
will be your,8,5
will not give,8,5
you have taken,8,5
you put your,8,5
your God as,8,5
And you will,7,5
If a man,7,5
after other gods,7,5
all the orders,7,5
all your soul,7,5
and all your,7,5
and do them,7,5
and the fruit,7,5
and the man,7,5
are against you,7,5
are to give,7,5
are to go,7,5
be given to,7,5
be long in,7,5
be turned away,7,5
be your food,7,5
because he has,7,5
came out of,7,5
care to keep,7,5
do not go,7,5
do not let,7,5
do not take,7,5
ear O Israel,7,5
evil from among,7,5
for their heritage,7,5
give them worship,7,5
given you orders,7,5
his orders and,7,5
is with you,7,5
land where you,7,5
land which you,7,5
may go in,7,5
name of the,7,5
of the children,7,5
of your body,7,5
of your hands,7,5
on the mountain,7,5
send destruction on,7,5
that it may,7,5
that the Lord,7,5
that you do,7,5
the land where,7,5
to go over,7,5
to the place,7,5
to this day,7,5
used for food,7,5
when you have,7,5
where you are,7,5
which you have,7,5
which you put,7,5
will give you,7,5
will not be,7,5
will not take,7,5
without a father,7,5
work of your,7,5
you and to,7,5
you did not,7,5
you give ear,7,5
you in the,7,5
you may have,7,5
you will have,7,5
Abraham Isaac and,6,5
Do not take,6,5
Give ear O,6,5
Isaac and Jacob,6,5
Keep in mind,6,5
Og king of,6,5
Sihon king of,6,5
The Lord your,6,5
Then the Lord,6,5
a father and,6,5
a land flowing,6,5
a land of,6,5
against you and,6,5
all his people,6,5
an end to,6,5
and are living,6,5
and his orders,6,5
and to your,6,5
and you are,6,5
