N-gram,Count,Book
And when,120,44
the Lord,85,44
when they,66,44
to them,60,44
And he,59,44
the Jews,59,44
the people,57,44
they had,57,44
to him,57,44
he had,54,44
said to,51,44
all the,50,44
came to,50,44
that he,50,44
And they,46,44
of God,46,44
when he,46,44
Holy Spirit,42,44
the Holy,42,44
they were,42,44
and said,41,44
from the,40,44
that they,36,44
the chief,36,44
him and,34,44
he was,33,44
the word,33,44
them and,32,44
with them,32,44
the Gentiles,30,44
these things,30,44
and they,29,44
of them,29,44
when the,29,44
a certain,28,44
to you,28,44
had come,27,44
the apostles,27,44
I am,26,44
word of,26,44
I have,25,44
the temple,25,44
them that,25,44
he said,24,44
him to,24,44
the city,24,44
to Jerusalem,24,44
and all,23,44
the disciples,23,44
Paul and,22,44
the brethren,22,44
to me,22,44
at the,21,44
come to,21,44
for the,21,44
with him,21,44
it was,20,44
name of,20,44
the name,20,44
And it,19,44
Lord Jesus,19,44
the law,19,44
to pass,19,44
And there,18,44
I will,18,44
that were,18,44
all that,17,44
at Jerusalem,17,44
chief captain,17,44
it came,17,44
of Israel,17,44
our fathers,17,44
them to,17,44
was a,17,44
God and,16,44
Jesus Christ,16,44
a man,16,44
and brought,16,44
and from,16,44
the church,16,44
them who,16,44
which is,16,44
all things,15,44
brought him,15,44
men of,15,44
the dead,15,44
the next,15,44
the ship,15,44
the synagogue,15,44
the things,15,44
they heard,15,44
things which,15,44
would have,15,44
But when,14,44
Then the,14,44
a great,14,44
and had,14,44
and when,14,44
high priest,14,44
it is,14,44
of all,14,44
people and,14,44
that thou,14,44
the earth,14,44
the multitude,14,44
the same,14,44
to all,14,44
to go,14,44
up and,14,44
who were,14,44
with one,14,44
ye have,14,44
Jews and,13,44
among the,13,44
entered into,13,44
is the,13,44
next day,13,44
shall be,13,44
should be,13,44
that I,13,44
the council,13,44
the high,13,44
the prophets,13,44
they came,13,44
to God,13,44
to thee,13,44
took him,13,44
when we,13,44
And now,12,44
God of,12,44
Jerusalem and,12,44
Men brethren,12,44
Now when,12,44
against the,12,44
he came,12,44
he hath,12,44
he went,12,44
of this,12,44
on him,12,44
the hand,12,44
the land,12,44
this man,12,44
thou hast,12,44
to his,12,44
we had,12,44
who was,12,44
with all,12,44
I was,11,44
all his,11,44
and came,11,44
and he,11,44
and were,11,44
apostles and,11,44
as he,11,44
as it,11,44
before the,11,44
down to,11,44
he would,11,44
heard that,11,44
know that,11,44
not to,11,44
one accord,11,44
pass that,11,44
sent to,11,44
spoke to,11,44
the angel,11,44
the house,11,44
there was,11,44
they should,11,44
to us,11,44
which he,11,44
Barnabas and,10,44
God hath,10,44
Lord and,10,44
all men,10,44
and elders,10,44
and laid,10,44
and went,10,44
be saved,10,44
down and,10,44
filled with,10,44
for I,10,44
full of,10,44
have been,10,44
he should,10,44
is called,10,44
me to,10,44
men who,10,44
no man,10,44
of Jesus,10,44
one of,10,44
the prison,10,44
they that,10,44
they went,10,44
this day,10,44
up to,10,44
were all,10,44
which was,10,44
who are,10,44
And I,9,44
But Peter,9,44
Cesarea and,9,44
I know,9,44
Peter and,9,44
Spirit and,9,44
as I,9,44
as many,9,44
as they,9,44
brought them,9,44
certain man,9,44
chief priests,9,44
departed from,9,44
for a,9,44
had been,9,44
hands on,9,44
he is,9,44
heard these,9,44
him in,9,44
house of,9,44
in Jerusalem,9,44
in all,9,44
in his,9,44
is a,9,44
known to,9,44
many as,9,44
many days,9,44
of his,9,44
of our,9,44
of their,9,44
of these,9,44
of which,9,44
on them,9,44
the Spirit,9,44
the day,9,44
the morrow,9,44
the sea,9,44
the way,9,44
them in,9,44
to Antioch,9,44
to speak,9,44
we have,9,44
went down,9,44
And Paul,8,44
Egypt and,8,44
It is,8,44
Jesus whom,8,44
Then Paul,8,44
Then Peter,8,44
Then they,8,44
according to,8,44
among them,8,44
and John,8,44
and Silas,8,44
and commanded,8,44
and prayed,8,44
and was,8,44
because he,8,44
brethren and,8,44
by them,8,44
came and,8,44
city of,8,44
concerning the,8,44
down from,8,44
for this,8,44
from Jerusalem,8,44
go into,8,44
go to,8,44
had seen,8,44
hand and,8,44
hand of,8,44
him by,8,44
him from,8,44
him he,8,44
his house,8,44
his own,8,44
house and,8,44
in every,8,44
in this,8,44
land of,8,44
received the,8,44
said I,8,44
saying to,8,44
temple and,8,44
that is,8,44
that it,8,44
the centurion,8,44
the kingdom,8,44
the man,8,44
the soldiers,8,44
the world,8,44
they said,8,44
throughout all,8,44
to Cesarea,8,44
to do,8,44
to take,8,44
to this,8,44
when Paul,8,44
which they,8,44
who had,8,44
whom ye,8,44
with us,8,44
And all,7,44
Jews who,7,44
Judea and,7,44
Paul had,7,44
Paul said,7,44
Peter said,7,44
Then said,7,44
This man,7,44
When they,7,44
Ye men,7,44
a vision,7,44
against him,7,44
and Barnabas,7,44
and found,7,44
and gave,7,44
and go,7,44
and would,7,44
angel of,7,44
appeared to,7,44
be baptized,7,44
but they,7,44
by him,7,44
called the,7,44
certain of,7,44
children of,7,44
city and,7,44
earth and,7,44
every one,7,44
for him,7,44
forty years,7,44
from heaven,7,44
from his,7,44
from them,7,44
from thence,7,44
have I,7,44
he gave,7,44
him into,7,44
him out,7,44
him that,7,44
him with,7,44
kingdom of,7,44
men and,7,44
none of,7,44
of Nazareth,7,44
of death,7,44
of one,7,44
of thy,7,44
of your,7,44
preached the,7,44
raised up,7,44
right hand,7,44
saw the,7,44
shall come,7,44
should not,7,44
son of,7,44
space of,7,44
stood by,7,44
that God,7,44
that was,7,44
the God,7,44
the elders,7,44
the men,7,44
the prophet,7,44
the space,7,44
the wilderness,7,44
thee to,7,44
them all,7,44
them they,7,44
there arose,7,44
there came,7,44
those days,7,44
those things,7,44
to bring,7,44
to come,7,44
to hear,7,44
to keep,7,44
to kill,7,44
to whom,7,44
was done,7,44
was in,7,44
we are,7,44
we came,7,44
we were,7,44
were assembled,7,44
were in,7,44
when I,7,44
which ye,7,44
whom they,7,44
ye shall,7,44
you and,7,44
you to,7,44
And said,6,44
And some,6,44
For I,6,44
For the,6,44
Gentiles and,6,44
God had,6,44
God to,6,44
Jerusalem to,6,44
Paul was,6,44
Silas and,6,44
a Jew,6,44
a voice,6,44
after he,6,44
also of,6,44
also to,6,44
among you,6,44
and I,6,44
and heard,6,44
and let,6,44
and many,6,44
and so,6,44
and there,6,44
and took,6,44
came upon,6,44
came with,6,44
commanded them,6,44
days of,6,44
elders and,6,44
fell on,6,44
grace of,6,44
had gone,6,44
have heard,6,44
he commanded,6,44
he departed,6,44
he might,6,44
he sent,6,44
he spoke,6,44
heart and,6,44
him the,6,44
his hand,6,44
his name,6,44
in him,6,44
in those,6,44
is not,6,44
it shall,6,44
let them,6,44
loud voice,6,44
man named,6,44
manner of,6,44
many of,6,44
me and,6,44
of good,6,44
of men,6,44
ought to,6,44
part of,6,44
preached to,6,44
preaching the,6,44
priests and,6,44
resurrection of,6,44
saw him,6,44
so that,6,44
speak in,6,44
stood up,6,44
taken up,6,44
the castle,6,44
the children,6,44
the days,6,44
the faith,6,44
the first,6,44
the gospel,6,44
the governor,6,44
the grace,6,44
the midst,6,44
the promise,6,44
the resurrection,6,44
the son,6,44
the voice,6,44
the words,6,44
thee and,6,44
them into,6,44
them out,6,44
them the,6,44
there is,6,44
there were,6,44
these words,6,44
they departed,6,44
things of,6,44
things that,6,44
through the,6,44
to Cesar,6,44
to Paul,6,44
to have,6,44
to send,6,44
together and,6,44
up the,6,44
us to,6,44
was at,6,44
was made,6,44
was taken,6,44
was with,6,44
went out,6,44
what thou,6,44
which God,6,44
which I,6,44
which are,6,44
which we,6,44
which were,6,44
whose surname,6,44
with his,6,44
with me,6,44
And from,5,44
But Paul,5,44
But he,5,44
God raised,5,44
I came,5,44
Jesus and,5,44
Jesus of,5,44
Joppa and,5,44
Lord said,5,44
Philip and,5,44
The God,5,44
We have,5,44
a Roman,5,44
a light,5,44
a loud,5,44
a ship,5,44
against Paul,5,44
against them,5,44
all them,5,44
all these,5,44
am a,5,44
an angel,5,44
and Paul,5,44
and Saul,5,44
and entered,5,44
and fell,5,44
and having,5,44
and made,5,44
and preached,5,44
and saw,5,44
and signs,5,44
and told,5,44
and wonders,5,44
any man,5,44
any of,5,44
as though,5,44
baptized with,5,44
began to,5,44
both of,5,44
brethren that,5,44
bring them,5,44
by Paul,5,44
came down,5,44
came into,5,44
certain days,5,44
commanded him,5,44
could not,5,44
cried out,5,44
day we,5,44
departed and,5,44
determined to,5,44
done by,5,44
even as,5,44
even to,5,44
every man,5,44
faith and,5,44
feet and,5,44
fell down,5,44
for he,5,44
for thee,5,44
for them,5,44
for there,5,44
for they,5,44
from among,5,44
gave him,5,44
hands of,5,44
he called,5,44
he did,5,44
he saw,5,44
he took,5,44
hear the,5,44
heard him,5,44
heaven and,5,44
him forth,5,44
him they,5,44
him up,5,44
himself to,5,44
his feet,5,44
his hands,5,44
his mouth,5,44
his wife,5,44
hour of,5,44
into heaven,5,44
it and,5,44
kill him,5,44
king Agrippa,5,44
knew not,5,44
knew that,5,44
law of,5,44
man and,5,44
man is,5,44
man that,5,44
man to,5,44
man who,5,44
many people,5,44
me in,5,44
men to,5,44
multitude of,5,44
no small,5,44
not be,5,44
number of,5,44
of Egypt,5,44
of my,5,44
of sins,5,44
