N-gram,Count,Book
the LORD,638,24
saith the,330,24
I will,281,24
all the,205,24
shall be,169,24
king of,156,24
of Judah,149,24
son of,139,24
the son,135,24
the land,132,24
the king,124,24
from the,120,24
they shall,119,24
I have,114,24
of Babylon,95,24
of Israel,95,24
Thus saith,88,24
to me,87,24
and I,86,24
and all,85,24
they have,83,24
and they,82,24
of hosts,82,24
land of,79,24
that I,77,24
for the,74,24
the people,73,24
house of,71,24
LORD of,70,24
shall not,64,24
the house,64,24
came to,62,24
to them,61,24
of their,60,24
thus saith,60,24
And I,58,24
God of,58,24
Judah and,56,24
the sword,56,24
will I,56,24
the word,55,24
thou shalt,55,24
the hand,54,24
word of,54,24
hand of,53,24
Behold I,52,24
LORD and,51,24
the earth,51,24
upon the,51,24
of Jerusalem,50,24
of his,50,24
shall come,48,24
them and,48,24
it shall,47,24
the God,47,24
the prophet,46,24
Babylon and,45,24
thou hast,45,24
and his,44,24
he shall,44,24
to all,44,24
to thee,44,24
my people,43,24
the Chaldeans,42,24
to Jeremiah,42,24
every one,41,24
of Egypt,41,24
this city,41,24
to you,41,24
will bring,41,24
against the,40,24
them that,40,24
to pass,40,24
will not,40,24
is the,39,24
of them,39,24
voice of,39,24
come to,37,24
have not,37,24
said to,37,24
them to,36,24
and he,35,24
dwell in,35,24
hosts the,35,24
the kings,35,24
they are,35,24
LORD hath,34,24
for I,34,24
inhabitants of,34,24
that they,34,24
I am,33,24
and have,33,24
the men,33,24
the voice,33,24
the words,33,24
LORD that,32,24
and thy,32,24
me and,32,24
the cities,32,24
the nations,32,24
cities of,31,24
he hath,31,24
men of,31,24
the city,31,24
The LORD,30,24
according to,30,24
all that,30,24
and let,30,24
and their,30,24
of my,30,24
the prophets,30,24
this people,30,24
this place,30,24
And it,29,24
in this,29,24
say to,29,24
the inhabitants,29,24
not be,28,24
Jerusalem and,27,24
and upon,27,24
the day,27,24
For thus,26,24
all these,26,24
for they,26,24
in my,26,24
of all,26,24
that are,26,24
that were,26,24
the princes,26,24
which I,26,24
Jeremiah the,25,24
and will,25,24
because of,25,24
the days,25,24
the famine,25,24
thee and,25,24
year of,25,24
Therefore thus,24,24
and not,24,24
and shall,24,24
carried away,24,24
even to,24,24
every man,24,24
him and,24,24
me to,24,24
the north,24,24
the time,24,24
will make,24,24
words of,24,24
ye have,24,24
kings of,23,24
no more,23,24
that he,23,24
the evil,23,24
LORD the,22,24
LORD to,22,24
O LORD,22,24
midst of,22,24
the children,22,24
the midst,22,24
to this,22,24
with thee,22,24
your fathers,22,24
The word,21,24
a man,21,24
and for,21,24
and there,21,24
away captive,21,24
it and,21,24
it came,21,24
my name,21,24
not the,21,24
of thy,21,24
people and,21,24
this day,21,24
to Babylon,21,24
ye shall,21,24
And they,20,24
LORD Behold,20,24
LORD our,20,24
children of,20,24
city and,20,24
land and,20,24
of this,20,24
our God,20,24
people that,20,24
these words,20,24
time of,20,24
to your,20,24
will cause,20,24
Israel and,19,24
LORD came,19,24
among the,19,24
and against,19,24
famine and,19,24
of your,19,24
the priests,19,24
the way,19,24
which is,19,24
and from,18,24
at the,18,24
captain of,18,24
daughter of,18,24
heaven and,18,24
is not,18,24
it is,18,24
like a,18,24
not to,18,24
of Josiah,18,24
other gods,18,24
thee to,18,24
them for,18,24
there is,18,24
this land,18,24
to do,18,24
to him,18,24
with him,18,24
you and,18,24
Nebuchadrezzar king,17,24
against her,17,24
against thee,17,24
and take,17,24
and thou,17,24
but they,17,24
concerning the,17,24
day of,17,24
for a,17,24
him to,17,24
in his,17,24
let us,17,24
man and,17,24
neither shall,17,24
remnant of,17,24
sword and,17,24
the LORDS,17,24
the guard,17,24
to his,17,24
upon them,17,24
For I,16,24
Gedaliah the,16,24
Then said,16,24
and my,16,24
before me,16,24
for ever,16,24
him that,16,24
in thy,16,24
laid waste,16,24
no man,16,24
of Ahikam,16,24
priests and,16,24
that is,16,24
that thou,16,24
the captain,16,24
there shall,16,24
to return,16,24
which they,16,24
Then the,15,24
Zedekiah king,15,24
behold I,15,24
behold the,15,24
come and,15,24
come upon,15,24
days come,15,24
from his,15,24
go forth,15,24
have done,15,24
he had,15,24
incense to,15,24
is in,15,24
my words,15,24
of Nethaniah,15,24
shalt thou,15,24
speak to,15,24
that which,15,24
that ye,15,24
the pestilence,15,24
them in,15,24
with fire,15,24
Ishmael the,14,24
Jeremiah from,14,24
Judah that,14,24
Lord GOD,14,24
Zedekiah the,14,24
a land,14,24
and concerning,14,24
and it,14,24
come saith,14,24
end of,14,24
have I,14,24
me saith,14,24
of Jehoiakim,14,24
of her,14,24
of it,14,24
of war,14,24
shall fall,14,24
shall go,14,24
shalt not,14,24
spoke to,14,24
the captivity,14,24
the court,14,24
the wilderness,14,24
thee O,14,24
their fathers,14,24
thou art,14,24
upon all,14,24
will give,14,24
ye the,14,24
Jehoiakim the,13,24
LORD for,13,24
a nation,13,24
against this,13,24
by my,13,24
court of,13,24
day that,13,24
even the,13,24
go into,13,24
have heard,13,24
hearken to,13,24
in all,13,24
in it,13,24
in pieces,13,24
land that,13,24
man that,13,24
of Kareah,13,24
of Moab,13,24
of heaven,13,24
people of,13,24
princes and,13,24
shall die,13,24
shall ye,13,24
the remnant,13,24
the streets,13,24
the whole,13,24
these things,13,24
they had,13,24
they may,13,24
to death,13,24
to drink,13,24
to her,13,24
way of,13,24
which was,13,24
word that,13,24
you to,13,24
Egypt and,12,24
Johanan the,12,24
Josiah king,12,24
LORDS house,12,24
They shall,12,24
a desolation,12,24
and her,12,24
and say,12,24
and ye,12,24
are in,12,24
bring them,12,24
city shall,12,24
evil that,12,24
fire and,12,24
for all,12,24
had made,12,24
have forsaken,12,24
high places,12,24
house and,12,24
in their,12,24
in your,12,24
is no,12,24
let them,12,24
none shall,12,24
not for,12,24
return to,12,24
shall say,12,24
shall they,12,24
that dwell,12,24
that seek,12,24
the daughter,12,24
the field,12,24
the prison,12,24
the sea,12,24
thee a,12,24
their God,12,24
them but,12,24
they will,12,24
we have,12,24
will punish,12,24
will send,12,24
words that,12,24
ye say,12,24
Behold the,11,24
For the,11,24
I said,11,24
Jeremiah said,11,24
Jeremiah saying,11,24
LORD said,11,24
Nebuchadnezzar king,11,24
Nebuzaradan the,11,24
against you,11,24
all her,11,24
all thy,11,24
and every,11,24
and put,11,24
and your,11,24
are not,11,24
because they,11,24
early and,11,24
ears of,11,24
for their,11,24
forth from,11,24
his neighbor,11,24
in her,11,24
in them,11,24
in which,11,24
is come,11,24
may be,11,24
men and,11,24
not hear,11,24
of Jeremiah,11,24
of Shaphan,11,24
rising early,11,24
shall have,11,24
shalt say,11,24
sons and,11,24
spoken to,11,24
streets of,11,24
that came,11,24
the ears,11,24
the high,11,24
the houses,11,24
the priest,11,24
the sons,11,24
them Thus,11,24
them not,11,24
them out,11,24
them the,11,24
thou not,11,24
to go,11,24
to us,11,24
upon her,11,24
we will,11,24
when he,11,24
with their,11,24
your doings,11,24
Baruch the,10,24
But if,10,24
I break,10,24
I give,10,24
I shall,10,24
Israel Behold,10,24
Kareah and,10,24
LORD God,10,24
LORD is,10,24
LORD saying,10,24
LORD shall,10,24
Therefore behold,10,24
a curse,10,24
a fire,10,24
a great,10,24
against it,10,24
against me,10,24
all his,10,24
and cast,10,24
any more,10,24
be no,10,24
beasts of,10,24
bring upon,10,24
but ye,10,24
by his,10,24
captivity of,10,24
cut off,10,24
day and,10,24
days of,10,24
die by,10,24
for thee,10,24
from Jerusalem,10,24
from their,10,24
hand and,10,24
hath been,10,24
he is,10,24
he that,10,24
his name,10,24
if ye,10,24
it to,10,24
it with,10,24
kingdoms of,10,24
make thee,10,24
man to,10,24
me saying,10,24
my heart,10,24
not in,10,24
of Benjamin,10,24
of Neriah,10,24
people to,10,24
sent to,10,24
serve the,10,24
shall the,10,24
she hath,10,24
that day,10,24
that it,10,24
that none,10,24
that shall,10,24
the fire,10,24
the heart,10,24
the throne,10,24
the yoke,10,24
thee for,10,24
their own,10,24
them into,10,24
them saith,10,24
they were,10,24
this word,10,24
throne of,10,24
to Gedaliah,10,24
to anger,10,24
to dwell,10,24
to their,10,24
up and,10,24
were with,10,24
which thou,10,24
whither I,10,24
young men,10,24
And all,9,24
Babylon shall,9,24
But they,9,24
Go and,9,24
God and,9,24
Hear ye,9,24
I commanded,9,24
I gave,9,24
I was,9,24
Judah in,9,24
LORD I,9,24
LORD concerning,9,24
Then Jeremiah,9,24
Ye shall,9,24
a woman,9,24
again to,9,24
against Babylon,9,24
against all,9,24
all their,9,24
an astonishment,9,24
and none,9,24
and see,9,24
and went,9,24
before thee,9,24
break in,9,24
bring again,9,24
bring evil,9,24
brought them,9,24
called by,9,24
captains of,9,24
cause them,9,24
commanded them,9,24
do to,9,24
earth and,9,24
every side,9,24
evil and,9,24
evil of,9,24
evil upon,9,24
fight against,9,24
for thou,9,24
for thy,9,24
from all,9,24
from me,9,24
gates of,9,24
give them,9,24
go to,9,24
have sinned,9,24
hear the,9,24
her and,9,24
houses of,9,24
into Egypt,9,24
is a,9,24
it in,9,24
it was,9,24
me the,9,24
mighty men,9,24
my anger,9,24
my fury,9,24
my servant,9,24
my soul,9,24
nations and,9,24
not hearkened,9,24
of Nebuchadrezzar,9,24
of Zedekiah,9,24
on every,9,24
princes of,9,24
provoke me,9,24
seed of,9,24
