N-gram,Count,Version
And it came to pass,378,wbt
the house of the LORD,234,wbt
the word of the LORD,220,wbt
of the children of Israel,162,wbt
it came to pass when,145,wbt
the tabernacle of the congregation,131,wbt
saith the LORD of hosts,123,wbt
And the LORD said to,118,wbt
it shall come to pass,117,wbt
the LORD spoke to Moses,105,wbt
And the LORD spoke to,103,wbt
in the sight of the,98,wbt
the LORD God of Israel,94,wbt
to the children of Israel,94,wbt
in the midst of the,92,wbt
word of the LORD came,92,wbt
And he said to them,91,wbt
the name of the LORD,87,wbt
Thus saith the Lord GOD,86,wbt
And it shall come to,83,wbt
of the LORD came to,82,wbt
the children of Israel and,79,wbt
know that I am the,77,wbt
that I am the LORD,76,wbt
the sight of the LORD,76,wbt
LORD spoke to Moses saying,74,wbt
of the house of the,74,wbt
it came to pass that,73,wbt
of the tabernacle of the,69,wbt
And the children of Israel,67,wbt
written in the book of,66,wbt
house of the LORD and,65,wbt
in the house of the,64,wbt
in the book of the,60,wbt
shall know that I am,60,wbt
who was the son of,60,wbt
of the land of Egypt,59,wbt
in the land of Egypt,58,wbt
it came to pass in,57,wbt
into the hand of the,56,wbt
out of the land of,56,wbt
the LORD said to Moses,55,wbt
the house of their fathers,54,wbt
the people of the land,54,wbt
which the LORD thy God,53,wbt
the LORD came to me,51,wbt
the door of the tabernacle,51,wbt
the angel of the LORD,49,wbt
it came to pass as,48,wbt
thus saith the Lord GOD,48,wbt
LORD came to me saying,47,wbt
door of the tabernacle of,47,wbt
shall come to pass that,47,wbt
Thus saith the LORD of,46,wbt
in the name of the,46,wbt
came to pass in the,45,wbt
evil in the sight of,44,wbt
of the LORD thy God,43,wbt
rest of the acts of,43,wbt
the rest of the acts,43,wbt
And he said to him,42,wbt
from the land of Egypt,42,wbt
that were numbered of them,42,wbt
the ark of the covenant,42,wbt
his mercy endureth for ever,41,wbt
his son reigned in his,41,wbt
of our Lord Jesus Christ,41,wbt
out of the tribe of,41,wbt
son reigned in his stead,41,wbt
the voice of the LORD,41,wbt
into the house of the,40,wbt
of hosts the God of,39,wbt
of the children of Ammon,39,wbt
tribe of the children of,39,wbt
when he began to reign,39,wbt
hosts the God of Israel,38,wbt
tabernacle of the congregation and,38,wbt
the LORD of hosts the,38,wbt
the covenant of the LORD,38,wbt
the tribe of the children,38,wbt
according to the word of,37,wbt
the LORD thy God hath,37,wbt
the edge of the sword,37,wbt
Verily I say to you,36,wbt
according to the number of,36,wbt
ark of the covenant of,36,wbt
as the LORD commanded Moses,36,wbt
came to pass when the,36,wbt
he began to reign and,36,wbt
it came to pass after,36,wbt
not written in the book,36,wbt
the ark of the LORD,36,wbt
the book of the chronicles,36,wbt
those that were numbered of,36,wbt
I am the LORD your,35,wbt
LORD of hosts the God,35,wbt
for his mercy endureth for,35,wbt
in the land of Canaan,35,wbt
of the LORD and the,35,wbt
of the house of Israel,35,wbt
the commandment of the LORD,35,wbt
And the king said to,34,wbt
am the LORD your God,34,wbt
book of the chronicles of,34,wbt
chronicles of the kings of,34,wbt
of the chronicles of the,34,wbt
of the house of God,34,wbt
the chronicles of the kings,34,wbt
to the LORD thy God,34,wbt
For thus saith the LORD,33,wbt
among the children of Israel,33,wbt
and the children of Israel,33,wbt
are they not written in,33,wbt
from the hand of the,33,wbt
slept with his fathers and,33,wbt
the glory of the LORD,33,wbt
the land which the LORD,33,wbt
they not written in the,33,wbt
to the word of the,33,wbt
with the edge of the,33,wbt
answered and said to them,32,wbt
began to reign and he,32,wbt
of the covenant of the,32,wbt
of the kings of Israel,32,wbt
the land of Egypt and,32,wbt
the priests and the Levites,32,wbt
to reign and he reigned,32,wbt
verily I say to you,32,wbt
an offering made by fire,31,wbt
be unclean until the evening,31,wbt
lambs of the first year,31,wbt
of the tribe of the,31,wbt
out of the hand of,31,wbt
the first day of the,31,wbt
the hand of the LORD,31,wbt
ye shall know that I,31,wbt
Therefore thus saith the LORD,30,wbt
all the land of Egypt,30,wbt
by the way of the,30,wbt
the Holy One of Israel,30,wbt
Now the rest of the,29,wbt
Speak to the children of,29,wbt
all the children of Israel,29,wbt
by fire to the LORD,29,wbt
he did that which was,29,wbt
in the tabernacle of the,29,wbt
of the LORD of hosts,29,wbt
saith the LORD God of,29,wbt
shall come to pass in,29,wbt
the face of the earth,29,wbt
the hand of the king,29,wbt
to the house of the,29,wbt
to them Thus saith the,29,wbt
And he said to me,28,wbt
I say to you that,28,wbt
Therefore thus saith the Lord,28,wbt
at the door of the,28,wbt
had made an end of,28,wbt
it came to pass on,28,wbt
made by fire to the,28,wbt
old when he began to,28,wbt
on the other side of,28,wbt
saith the Lord GOD Behold,28,wbt
years old when he began,28,wbt
Jesus answered and said to,27,wbt
LORD thy God giveth thee,27,wbt
answered and said to him,27,wbt
in the land of the,27,wbt
the LORD said to me,27,wbt
the LORD thy God giveth,27,wbt
the ends of the earth,27,wbt
the inhabitants of the land,27,wbt
to the door of the,27,wbt
And he did that which,26,wbt
came to pass on the,26,wbt
hand of the king of,26,wbt
in the midst of thee,26,wbt
of the king of Babylon,26,wbt
they shall know that I,26,wbt
And the word of the,25,wbt
Jeroboam the son of Nebat,25,wbt
Joshua the son of Nun,25,wbt
Verily verily I say to,25,wbt
according to the commandment of,25,wbt
