N-gram,Count,Version
And it cometh to pass,315,ylt
of the sons of Israel,188,ylt
in the midst of the,124,ylt
it hath come to pass,115,ylt
it cometh to pass at,105,ylt
it cometh to pass in,102,ylt
And Jehovah speaketh unto Moses,95,ylt
the sons of Israel and,94,ylt
affirmation of the Lord Jehovah,93,ylt
in the eyes of Jehovah,93,ylt
and it cometh to pass,89,ylt
Thus said the Lord Jehovah,84,ylt
And it hath come to,78,ylt
 an affirmation of Jehovah,76,ylt
the house of Jehovah and,76,ylt
Jehovah speaketh unto Moses saying,75,ylt
is a word of Jehovah,73,ylt
of the house of Jehovah,73,ylt
it cometh to pass when,72,ylt
there is a word of,71,ylt
And there is a word,68,ylt
a word of Jehovah unto,67,ylt
of the tent of meeting,67,ylt
out of the land of,66,ylt
and the sons of Israel,65,ylt
cometh to pass in the,65,ylt
of the land of Egypt,64,ylt
An affirmation of the Lord,63,ylt
out of the hand of,63,ylt
And the sons of Israel,60,ylt
cometh to pass at the,60,ylt
have known that I am,60,ylt
known that I am Jehovah,60,ylt
unto the sons of Israel,60,ylt
at the opening of the,59,ylt
in the house of Jehovah,58,ylt
in the land of Egypt,58,ylt
And Jehovah saith unto Moses,57,ylt
And it came to pass,56,ylt
the opening of the tent,56,ylt
the house of the king,55,ylt
evil thing in the eyes,52,ylt
the evil thing in the,52,ylt
the people of the land,52,ylt
thing in the eyes of,52,ylt
and thou hast said unto,51,ylt
the house of their fathers,51,ylt
word of Jehovah unto me,51,ylt
Thus said Jehovah of Hosts,50,ylt
into the hand of the,50,ylt
thou hast said unto them,50,ylt
on the face of the,49,ylt
thus said the Lord Jehovah,49,ylt
of Jehovah unto me saying,47,ylt
the tent of meeting and,47,ylt
on the book of the,46,ylt
opening of the tent of,46,ylt
I say to you that,45,ylt
and the name of his,45,ylt
rest of the matters of,43,ylt
the rest of the matters,43,ylt
written on the book of,43,ylt
And the rest of the,42,ylt
the ark of the covenant,42,ylt
verily I say to you,42,ylt
hath come to pass in,41,ylt
he hath reigned in Jerusalem,41,ylt
of Hosts God of Israel,41,ylt
of our Lord Jesus Christ,41,ylt
according to the word of,40,ylt
Jehovah of Hosts God of,39,ylt
the age is His kindness,39,ylt
the tribe of the sons,39,ylt
to the age is His,39,ylt
tribe of the sons of,39,ylt
by the mouth of the,37,ylt
from the land of Egypt,37,ylt
of the sons of the,37,ylt
the mouth of the sword,37,ylt
the sons of Israel have,37,ylt
ark of the covenant of,36,ylt
of the house of the,36,ylt
the book of the Chronicles,36,ylt
to the house of Jehovah,36,ylt
all the people who are,35,ylt
as Jehovah hath commanded Moses,35,ylt
in the name of Jehovah,35,ylt
years he hath reigned in,35,ylt
book of the Chronicles of,34,ylt
the hand of the king,34,ylt
to the voice of Jehovah,34,ylt
Chronicles of the kings of,33,ylt
it cometh to pass on,33,ylt
of the Chronicles of the,33,ylt
of the hand of the,33,ylt
of the king of Babylon,33,ylt
of the kings of Israel,33,ylt
said Jehovah God of Israel,33,ylt
the Chronicles of the kings,33,ylt
the face of the ground,33,ylt
the half of the tribe,33,ylt
doth the evil thing in,32,ylt
in the tent of meeting,32,ylt
midst of the sons of,32,ylt
of the house of God,32,ylt
of the house of Israel,32,ylt
the midst of the sons,32,ylt
the people who are with,32,ylt
ye have known that I,32,ylt
And they have known that,31,ylt
and it hath come to,31,ylt
are they not written on,31,ylt
by the house of their,31,ylt
in the land of Canaan,31,ylt
lambs sons of a year,31,ylt
lieth with his fathers and,31,ylt
of the covenant of Jehovah,31,ylt
out of the midst of,31,ylt
they have known that I,31,ylt
they not written on the,31,ylt
which Jehovah thy God is,31,ylt
 an affirmation of the,30,ylt
God is giving to thee,30,ylt
Jehovah thy God is giving,30,ylt
Therefore thus said the Lord,30,ylt
Thus said Jehovah God of,30,ylt
a son of the herd,30,ylt
an affirmation of the Lord,30,ylt
come to pass in that,30,ylt
cometh to pass on the,30,ylt
hath reigned in Jerusalem and,30,ylt
it came to pass in,30,ylt
not written on the book,30,ylt
of the tribe of Manasseh,30,ylt
right in the eyes of,30,ylt
said Jehovah of Hosts God,30,ylt
that which is right in,30,ylt
thy God is giving to,30,ylt
to pass in that day,30,ylt
to the sons of Israel,30,ylt
unto the opening of the,30,ylt
a son of twenty years,29,ylt
all the sons of Israel,29,ylt
and the priest hath made,29,ylt
half of the tribe of,29,ylt
his son in his stead,29,ylt
it cometh to pass after,29,ylt
the outside of the camp,29,ylt
I am Jehovah your God,28,ylt
Speak unto the sons of,28,ylt
all the land of Egypt,28,ylt
and he said to them,28,ylt
and the name of the,28,ylt
is right in the eyes,28,ylt
name of his mother is,28,ylt
the land of Egypt and,28,ylt
the name of his mother,28,ylt
the reign of the heavens,28,ylt
as it hath been written,27,ylt
by the hand of Moses,27,ylt
company of the sons of,27,ylt
from a son of twenty,27,ylt
of the tribe of the,27,ylt
said the Lord Jehovah Lo,27,ylt
son of twenty years and,27,ylt
them into the hand of,27,ylt
And ye have known that,26,ylt
For to the age is,26,ylt
affirmation of Jehovah of Hosts,26,ylt
bullock a son of the,26,ylt
early in the morning and,26,ylt
people who are with him,26,ylt
the Lord Jehovah Lo I,26,ylt
the company of the sons,26,ylt
the priests and the Levites,26,ylt
to the word of Jehovah,26,ylt
Jerusalem and the name of,25,ylt
Verily I say to you,25,ylt
by the shekel of the,25,ylt
have not been able to,25,ylt
house of the king and,25,ylt
in Jerusalem and the name,25,ylt
in the city of David,25,ylt
of the kings of Judah,25,ylt
of the midst of the,25,ylt
reigned in Jerusalem and the,25,ylt
the chief priests and the,25,ylt
the shekel of the sanctuary,25,ylt
at the outside of the,24,ylt
hand of the king of,24,ylt
he doth the evil thing,24,ylt
his sons and his brethren,24,ylt
in the land of the,24,ylt
of twenty years and upward,24,ylt
An affirmation of Jehovah And,23,ylt
And thou son of man,23,ylt
Lord Jehovah Lo I am,23,ylt
an affirmation of Jehovah ,23,ylt
and he doth the evil,23,ylt
of Israel and thou hast,23,ylt
of the sons of Ammon,23,ylt
on the front of the,23,ylt
prince of the sons of,23,ylt
the Holy One of Israel,23,ylt
the end of the earth,23,ylt
And Jehovah saith unto me,22,ylt
all the tribes of Israel,22,ylt
from the midst of the,22,ylt
in all the land of,22,ylt
one kid of the goats,22,ylt
out of the tribe of,22,ylt
sons and his brethren twelve,22,ylt
thus said Jehovah of Hosts,22,ylt
which is right in the,22,ylt
And he said to them,21,ylt
And the king of Israel,21,ylt
all the company of the,21,ylt
and all that he did,21,ylt
before the eyes of the,21,ylt
heads of the fathers of,21,ylt
in the name of the,21,ylt
the eyes of Jehovah and,21,ylt
the house of my father,21,ylt
the name of the Lord,21,ylt
the prince of the sons,21,ylt
up out of the land,21,ylt
which I am commanding thee,21,ylt
Israel and thou hast said,20,ylt
and the heads of the,20,ylt
blue and purple and scarlet,20,ylt
by the command of Jehovah,20,ylt
house of Jehovah and the,20,ylt
in the day of the,20,ylt
of the gate of the,20,ylt
of the sons of Judah,20,ylt
said Jehovah Lo I am,20,ylt
sons of Israel and they,20,ylt
the city of David and,20,ylt
the inhabitants of the land,20,ylt
the opening of the gate,20,ylt
unto the outside of the,20,ylt
And He saith unto me,19,ylt
And the king saith to,19,ylt
I am commanding thee today,19,ylt
according as it hath been,19,ylt
and all the people have,19,ylt
and all the people who,19,ylt
and the border hath gone,19,ylt
families by the house of,19,ylt
from the presence of the,19,ylt
hath been cut off from,19,ylt
hath come to pass when,19,ylt
