N-gram,Count,Version
And it came to pass,405,dby
it came to pass when,155,dby
of the children of Israel,144,dby
it shall come to pass,115,dby
the word of Jehovah came,102,dby
Jehovah the God of Israel,101,dby
out of the land of,100,dby
And Jehovah spoke to Moses,95,dby
in the midst of the,94,dby
And it shall come to,91,dby
And he said to them,90,dby
of the land of Egypt,90,dby
Thus saith the Lord Jehovah,80,dby
the children of Israel and,79,dby
And the word of Jehovah,78,dby
in the sight of Jehovah,75,dby
Jehovah spoke to Moses saying,74,dby
out of the hand of,68,dby
know that I am Jehovah,67,dby
word of Jehovah came unto,66,dby
shall know that I am,64,dby
the house of Jehovah and,63,dby
of the house of Jehovah,61,dby
in the land of Egypt,60,dby
of the tent of meeting,60,dby
in the book of the,59,dby
written in the book of,59,dby
in the house of Jehovah,58,dby
it came to pass in,57,dby
of Jehovah came unto me,55,dby
And Jehovah said to Moses,54,dby
And the children of Israel,54,dby
Jehovah came unto me saying,54,dby
evil in the sight of,53,dby
it came to pass as,53,dby
thus saith the Lord Jehovah,53,dby
And he said to him,52,dby
into the hand of the,52,dby
out of the tribe of,52,dby
came to pass in the,49,dby
unto the children of Israel,49,dby
And the king said to,48,dby
the people of the land,48,dby
Thus saith Jehovah of hosts,47,dby
the entrance of the tent,46,dby
And the rest of the,44,dby
those that were numbered of,44,dby
of the hand of the,43,dby
rest of the acts of,43,dby
the rest of the acts,43,dby
the tent of meeting and,43,dby
his lovingkindness endureth for ever,42,dby
of hosts the God of,42,dby
saith Jehovah the God of,42,dby
the ark of the covenant,42,dby
came to pass when the,41,dby
entrance of the tent of,41,dby
his son reigned in his,41,dby
hosts the God of Israel,41,dby
son reigned in his stead,41,dby
And he said unto me,40,dby
according to the word of,40,dby
according to their fathers houses,40,dby
that were numbered of them,40,dby
the tribe of the children,39,dby
tribe of the children of,39,dby
when he began to reign,39,dby
Jehovah of hosts the God,38,dby
as Jehovah had commanded Moses,38,dby
into the house of Jehovah,38,dby
of the children of Ammon,38,dby
old when he began to,38,dby
years old when he began,38,dby
at the entrance of the,37,dby
of our Lord Jesus Christ,37,dby
the edge of the sword,37,dby
began to reign and he,36,dby
for his lovingkindness endureth for,36,dby
the book of the chronicles,36,dby
to reign and he reigned,36,dby
ark of the covenant of,35,dby
he began to reign and,35,dby
it came to pass after,35,dby
of the house of Israel,35,dby
to the children of Israel,35,dby
ye shall know that I,35,dby
among the children of Israel,34,dby
book of the chronicles of,34,dby
chronicles of the kings of,34,dby
of the chronicles of the,34,dby
the chronicles of the kings,34,dby
to the word of Jehovah,34,dby
are they not written in,33,dby
in the land of Canaan,33,dby
of the house of God,33,dby
shall come to pass in,33,dby
the land of Egypt and,33,dby
the priests and the Levites,33,dby
they not written in the,33,dby
it came to pass at,32,dby
not written in the book,32,dby
of the kings of Israel,32,dby
offering by fire to Jehovah,32,dby
slept with his fathers and,32,dby
with the edge of the,32,dby
word of Jehovah came to,32,dby
I say unto you that,31,dby
an offering by fire to,31,dby
of the covenant of Jehovah,31,dby
I am Jehovah your God,30,dby
Jehovah thy God giveth thee,30,dby
and the children of Israel,30,dby
it came to pass that,30,dby
saith Jehovah of hosts the,30,dby
the fowl of the heavens,30,dby
And the king of Israel,29,dby
be unclean until the even,29,dby
did evil in the sight,29,dby
in the name of Jehovah,29,dby
in the tent of meeting,29,dby
the Holy One of Israel,29,dby
they shall know that I,29,dby
Speak unto the children of,28,dby
Thus saith Jehovah the God,28,dby
and ye shall know that,28,dby
come to pass in that,28,dby
saith the Lord Jehovah Behold,28,dby
the inhabitants of the land,28,dby
to pass in that day,28,dby
and his mothers name was,27,dby
and out of the tribe,27,dby
assembly of the children of,27,dby
at the end of the,27,dby
certainly be put to death,27,dby
it came to pass on,27,dby
of fine flour mingled with,27,dby
shall certainly be put to,27,dby
shall come to pass when,27,dby
the chief priests and the,27,dby
the ends of the earth,27,dby
the hand of the king,27,dby
 And the sons of,26,dby
And they said to him,26,dby
according to the commandment of,26,dby
hand of the king of,26,dby
he did evil in the,26,dby
in the land of the,26,dby
in the midst of thee,26,dby
of the tribe of the,26,dby
out of the midst of,26,dby
the Lord Jehovah Behold I,26,dby
the kingdom of the heavens,26,dby
Jeroboam the son of Nebat,25,dby
Jerusalem and his mothers name,25,dby
Joshua the son of Nun,25,dby
came to pass at the,25,dby
fine flour mingled with oil,25,dby
from twenty years old and,25,dby
in Jerusalem and his mothers,25,dby
of the king of Babylon,25,dby
of the kings of Judah,25,dby
shall come to pass that,25,dby
the beasts of the field,25,dby
the shekel of the sanctuary,25,dby
all the children of Israel,24,dby
forth out of the land,24,dby
his sons and his brethren,24,dby
out of the house of,24,dby
them into the hand of,24,dby
Therefore thus saith the Lord,23,dby
These are the sons of,23,dby
all the tribes of Israel,23,dby
and all that he did,23,dby
and they shall know that,23,dby
early in the morning and,23,dby
in the city of David,23,dby
of the goats for a,23,dby
shall be cut off from,23,dby
the children of Ammon and,23,dby
the children of Israel that,23,dby
the king of Babylon and,23,dby
thus saith Jehovah of hosts,23,dby
which Jehovah thy God giveth,23,dby
And he did evil in,22,dby
And of the children of,22,dby
by the way of the,22,dby
into the midst of the,22,dby
sons and his brethren twelve,22,dby
the captain of the bodyguard,22,dby
the glad tidings of the,22,dby
the goats for a sinoffering,22,dby
twenty years old and upward,22,dby
And Jehovah said unto me,21,dby
according to the shekel of,21,dby
blue and purple and scarlet,21,dby
from the midst of the,21,dby
in the sight of the,21,dby
pass in that day that,21,dby
say unto them Thus saith,21,dby
the cities of Judah and,21,dby
the other side of the,21,dby
to the shekel of the,21,dby
upon the face of the,21,dby
years in Jerusalem and his,21,dby
And thou son of man,20,dby
Benaiah the son of Jehoiada,20,dby
Israel and say unto them,20,dby
buck of the goats for,20,dby
of Israel and say unto,20,dby
one buck of the goats,20,dby
right in the sight of,20,dby
shall wash his garments and,20,dby
the God of their fathers,20,dby
the Lord Jehovah of hosts,20,dby
the face of the earth,20,dby
the heavens and the earth,20,dby
the people that were with,20,dby
up out of the land,20,dby
I command thee this day,19,dby
Verily I say unto you,19,dby
all the people of the,19,dby
and be unclean until the,19,dby
came to pass on the,19,dby
families according to their fathers,19,dby
priest shall make atonement for,19,dby
said unto me Son of,19,dby
the God of the heavens,19,dby
the children of Israel saying,19,dby
the kings of the earth,19,dby
the name of the Lord,19,dby
the priest shall make atonement,19,dby
the service of the house,19,dby
their families according to their,19,dby
unto me Son of man,19,dby
And he said to the,18,dby
And it shall be when,18,dby
And the people of Israel,18,dby
Moses the servant of Jehovah,18,dby
after their families according to,18,dby
all the inhabitants of the,18,dby
and I will give thee,18,dby
answered and said to him,18,dby
came to pass as he,18,dby
children of Israel and say,18,dby
for the children of Israel,18,dby
fowl of the heavens and,18,dby
him and said to him,18,dby
in the ears of the,18,dby
in the midst of them,18,dby
land which Jehovah thy God,18,dby
of Jeroboam the son of,18,dby
of the children of Judah,18,dby
saith the Lord Jehovah I,18,dby
shall fall by the sword,18,dby
the angel of the LORD,18,dby
the children of Israel shall,18,dby
the half tribe of Manasseh,18,dby
the house of Israel and,18,dby
the silver and the gold,18,dby
the sound of the trumpet,18,dby
these are the sons of,18,dby
unto the voice of Jehovah,18,dby
was right in the sight,18,dby
And Jesus answering said to,17,dby
And he said I will,17,dby
Verily I say to you,17,dby
a sweet odour to Jehovah,17,dby
according to the number of,17,dby
all the kingdoms of the,17,dby
all the men of Israel,17,dby
and into the hand of,17,dby
and the name of the,17,dby
are the names of the,17,dby
before the children of Israel,17,dby
behold they are written in,17,dby
cried with a loud voice,17,dby
flowing with milk and honey,17,dby
house of Jehovah and the,17,dby
in the sight of all,17,dby
of the God of Israel,17,dby
of the families of the,17,dby
on the first of the,17,dby
people that were with him,17,dby
saith the Lord Jehovah Because,17,dby
shall be put to death,17,dby
shekels according to the shekel,17,dby
the hand of the Philistines,17,dby
the word of Jehovah which,17,dby
the word of the Lord,17,dby
they are written in the,17,dby
to Moses and to Aaron,17,dby
to the voice of Jehovah,17,dby
what was right in the,17,dby
Gedaliah the son of Ahikam,16,dby
Ishmael the son of Nethaniah,16,dby
Jehovah the God of hosts,16,dby
Jehovah the God of their,16,dby
according as it is written,16,dby
all the kings of the,16,dby
and all the men of,16,dby
and begot sons and daughters,16,dby
and its dependent villages and,16,dby
and purple and scarlet and,16,dby
edge of the sword and,16,dby
he said unto me Son,16,dby
in the cities of Judah,16,dby
is in the midst of,16,dby
of the king of Assyria,16,dby
pass at the end of,16,dby
service of the house of,16,dby
that were numbered of the,16,dby
the Lord Jehovah I will,16,dby
the end of the earth,16,dby
the house of God and,16,dby
the house of our God,16,dby
the land of Canaan and,16,dby
the number of the names,16,dby
to pass at the end,16,dby
verily I say unto you,16,dby
years and begot sons and,16,dby
And he said I am,15,dby
And he said to his,15,dby
And he says to them,15,dby
And the priest shall take,15,dby
Caleb the son of Jephunneh,15,dby
I live saith the Lord,15,dby
Jehovah spoke to Moses and,15,dby
These are the families of,15,dby
Verily verily I say to,15,dby
a land flowing with milk,15,dby
and it shall come to,15,dby
and the rest of the,15,dby
are written in the book,15,dby
by the number of the,15,dby
came to pass as they,15,dby
came to pass when he,15,dby
did what was right in,15,dby
even those that were numbered,15,dby
he answering said to them,15,dby
in the midst of her,15,dby
it came to pass the,15,dby
it is written in the,15,dby
land flowing with milk and,15,dby
live saith the Lord Jehovah,15,dby
lived after he had begotten,15,dby
of Jehovah the God of,15,dby
of all the tribes of,15,dby
of the land of the,15,dby
on the principle of faith,15,dby
shall be unclean unto you,15,dby
spoke to Moses and to,15,dby
the book of the law,15,dby
the children of Gad and,15,dby
the children of Israel to,15,dby
the children of Israel were,15,dby
the days of his life,15,dby
the land of the living,15,dby
the midst of the fire,15,dby
the rest of the people,15,dby
the whole assembly of the,15,dby
them Thus saith the Lord,15,dby
to Jehovah the God of,15,dby
to the ages of ages,15,dby
to the commandment of Jehovah,15,dby
to the king of Israel,15,dby
unto the house of Israel,15,dby
verily I say to you,15,dby
which I command thee this,15,dby
who is in the heavens,15,dby
whole assembly of the children,15,dby
And all the people shall,14,dby
And he said to her,14,dby
And these are the sons,14,dby
I say to you that,14,dby
according to all that Jehovah,14,dby
all the days of his,14,dby
all the land of Egypt,14,dby
all the people that were,14,dby
and all the people that,14,dby
and put it on the,14,dby
as it is this day,14,dby
as it is written in,14,dby
did are they not written,14,dby
flour mingled with oil for,14,dby
for a sacrifice of peaceoffering,14,dby
from the hand of the,14,dby
he did are they not,14,dby
his fathers and was buried,14,dby
is written in the law,14,dby
lifted up his eyes and,14,dby
mingled with oil for an,14,dby
of Judah and in the,14,dby
of the blood of the,14,dby
of the children of Benjamin,14,dby
on the other side of,14,dby
on the top of the,14,dby
one young bullock one ram,14,dby
saith Jehovah Behold I will,14,dby
shall come to pass if,14,dby
shall make atonement for him,14,dby
that I am Jehovah when,14,dby
that the word of Jehovah,14,dby
the children of Israel did,14,dby
the children of Reuben and,14,dby
the daughter of my people,14,dby
the entrance of the gate,14,dby
the horns of the altar,14,dby
the lords of the Philistines,14,dby
the priest shall look on,14,dby
the priest shall pronounce him,14,dby
the sight of Jehovah and,14,dby
these are the names of,14,dby
unto them Thus saith the,14,dby
water and be unclean until,14,dby
with his fathers and was,14,dby
with oil for an oblation,14,dby
word of Jehovah which he,14,dby
And these are the names,13,dby
Father who is in the,13,dby
I am Jehovah when I,13,dby
Jesus answering said to them,13,dby
Joab the son of Zeruiah,13,dby
Johanan the son of Kareah,13,dby
Nebuzaradan the captain of the,13,dby
a hundred and thirty shekels,13,dby
all that went forth to,13,dby
all the house of Israel,13,dby
and all Israel with him,13,dby
and it came to pass,13,dby
and the prince of the,13,dby
and upward all that went,13,dby
are the families of the,13,dby
fathers houses by the number,13,dby
houses by the number of,13,dby
in the court of the,13,dby
in the land of Judah,13,dby
in the presence of the,13,dby
into the land of Canaan,13,dby
into the land of the,13,dby
it may be well with,13,dby
men that were with him,13,dby
my people and I will,13,dby
of a hundred and thirty,13,dby
of the gate of the,13,dby
of the people of the,13,dby
of the sons of the,13,dby
old and upward all that,13,dby
on the head of the,13,dby
on the one side and,13,dby
priests and the Levites and,13,dby
shall be in the midst,13,dby
soul shall be cut off,13,dby
that it may be well,13,dby
that soul shall be cut,13,dby
that went forth to military,13,dby
the anger of Jehovah was,13,dby
the bank of the river,13,dby
the beasts of the earth,13,dby
the chief fathers of the,13,dby
the children of Israel had,13,dby
the children of Israel in,13,dby
the first of the month,13,dby
the house of Jehovah the,13,dby
the king of Israel said,13,dby
the kingdoms of the earth,13,dby
the land of Egypt to,13,dby
the men of Judah and,13,dby
the midst of the sea,13,dby
their fathers houses by the,13,dby
their sons and their daughters,13,dby
throughout the land of Egypt,13,dby
to him Thus saith Jehovah,13,dby
to the house of Jehovah,13,dby
to their fathers houses by,13,dby
upward all that went forth,13,dby
went forth to military service,13,dby
with his fathers in the,13,dby
yearling lamb for a burntoffering,13,dby
years old and upward all,13,dby
Abner the son of Ner,12,dby
And Jesus said to them,12,dby
And by the border of,12,dby
And the name of the,12,dby
But I say unto you,12,dby
For thus saith the Lord,12,dby
God of Israel Behold I,12,dby
Hear the word of Jehovah,12,dby
I will bring evil upon,12,dby
Isaiah the son of Amoz,12,dby
Jesus answered and said to,12,dby
Og the king of Bashan,12,dby
This was the offering of,12,dby
a sacrifice of peaceoffering two,12,dby
all that Jehovah had commanded,12,dby
and all that is therein,12,dby
and all the kings of,12,dby
and all the people of,12,dby
and for a sacrifice of,12,dby
and his host even those,12,dby
and in his division were,12,dby
and it shall be forgiven,12,dby
and scarlet and twined byssus,12,dby
and the priest shall make,12,dby
and they buried him in,12,dby
and thirty shekels one silver,12,dby
as a waveoffering before Jehovah,12,dby
be in the midst of,12,dby
before the eyes of the,12,dby
both of them full of,12,dby
bowl of seventy shekels according,12,dby
bullock one ram one yearling,12,dby
came to pass when they,12,dby
children of Israel that they,12,dby
conceived and bore a son,12,dby
cup of ten shekels of,12,dby
dish of the weight of,12,dby
enter into the kingdom of,12,dby
families of the sons of,12,dby
fathers in the city of,12,dby
five hegoats five yearling lambs,12,dby
five rams five hegoats five,12,dby
for the house of Jehovah,12,dby
full of fine flour mingled,12,dby
generations after their families according,12,dby
given into the hand of,12,dby
half the tribe of Manasseh,12,dby
hearkened to the voice of,12,dby
his division were twentyfour thousand,12,dby
his fathers in the city,12,dby
his host even those that,12,dby
host even those that were,12,dby
hundred and thirty shekels one,12,dby
in his division were twentyfour,12,dby
in the house of God,12,dby
in the midst of it,12,dby
in the name of the,12,dby
in water and be unclean,12,dby
into the tent of meeting,12,dby
it is an everlasting statute,12,dby
it shall be forgiven him,12,dby
manner of servile work shall,12,dby
number of the names from,12,dby
numbered of them of the,12,dby
of Israel Behold I will,12,dby
of gold full of incense,12,dby
of peaceoffering two oxen five,12,dby
of servile work shall ye,12,dby
of seventy shekels according to,12,dby
of ten shekels of gold,12,dby
of the children of the,12,dby
of the daughter of my,12,dby
of the house of bondage,12,dby
of the sanctuary both of,12,dby
of the weight of a,12,dby
of them full of fine,12,dby
of them of the tribe,12,dby
on this side the Jordan,12,dby
one cup of ten shekels,12,dby
one ram one yearling lamb,12,dby
one silver bowl of seventy,12,dby
one silver dish of the,12,dby
one yearling lamb for a,12,dby
out of all the tribes,12,dby
oxen five rams five hegoats,12,dby
peaceoffering two oxen five rams,12,dby
prince of the sons of,12,dby
purple and scarlet and twined,12,dby
ram one yearling lamb for,12,dby
rams five hegoats five yearling,12,dby
rose early in the morning,12,dby
sacrifice of peaceoffering two oxen,12,dby
sanctuary both of them full,12,dby
say Thus saith the Lord,12,dby
servile work shall ye do,12,dby
seventy shekels according to the,12,dby
shall know that I Jehovah,12,dby
shekel of the sanctuary both,12,dby
shekels of gold full of,12,dby
shekels one silver bowl of,12,dby
silver bowl of seventy shekels,12,dby
silver dish of the weight,12,dby
ten shekels of gold full,12,dby
tent of meeting and the,12,dby
that go down to the,12,dby
that is to be cleansed,12,dby
that were with him and,12,dby
the God of Israel Behold,12,dby
the assembly of the children,12,dby
the captain of the host,12,dby
the feast of unleavened bread,12,dby
the first month on the,12,dby
the going down of the,12,dby
the hill country of Ephraim,12,dby
the king said to him,12,dby
the land of the Chaldeans,12,dby
the land of the Philistines,12,dby
the master of the house,12,dby
the midst of thee and,12,dby
the prince of the sons,12,dby
the sanctuary both of them,12,dby
the sons of the prophets,12,dby
the weight of a hundred,12,dby
their generations after their families,12,dby
them full of fine flour,12,dby
them of the tribe of,12,dby
thirty shekels one silver bowl,12,dby
thou shalt say unto them,12,dby
to eat and to drink,12,dby
to the entrance of the,12,dby
two oxen five rams five,12,dby
walked in the way of,12,dby
weight of a hundred and,12,dby
were numbered of them of,12,dby
who made Israel to sin,12,dby
young bullock one ram one,12,dby
And Jesus said to him,11,dby
And the Angel of Jehovah,11,dby
Behold I am against thee,11,dby
Grace to you and peace,11,dby
Jehovah according to all that,11,dby
Jehovah the God of the,11,dby
Lord Jehovah Behold I will,11,dby
Moses and to Aaron saying,11,dby
Thus saith Jehovah Behold I,11,dby
a cubit and a half,11,dby
all that he did are,11,dby
all the captains of the,11,dby
all the people shall say,11,dby
all the words of this,11,dby
and bathe in water and,11,dby
and say unto them When,11,dby
and the name of his,11,dby
angel that talked with me,11,dby
anger of Jehovah was kindled,11,dby
at the right hand of,11,dby
at the time of the,11,dby
bathe in water and be,11,dby
before the tent of meeting,11,dby
began to reign over Israel,11,dby
children of Israel and the,11,dby
children of Israel out of,11,dby
do according to all that,11,dby
