of the LORD,179
the house of,121
house of the,78
the son of,75
of the house,51
the LORD and,50
LORD God of,43
the LORD God,42
the children of,39
the king of,39
king of Israel,34
and all the,32
unto the LORD,32
of Judah and,30
of the kings,27
the hand of,27
according to the,25
the sons of,25
the kings of,24
children of Israel,23
house of God,23
king of Judah,23
of Israel and,23
God of Israel,22
in the house,22
he began to,21
out of the,21
the priests and,20
written in the,20
And the king,19
and the Levites,19
began to reign,19
came to pass,19
that which was,19
all the people,18
it came to,18
of their fathers,18
the book of,18
the cities of,18
the king and,18
to reign and,18
when he began,18
Judah and Jerusalem,17
and he reigned,16
in the sight,16
the city of,16
the inhabitants of,16
the sight of,16
God of their,15
and of the,15
in his stead,15
in the book,15
into the house,15
of the king,15
old when he,15
reign and he,15
sight of the,15
years in Jerusalem,15
years old when,15
book of the,14
cities of Judah,14
city of David,14
of the land,14
of the sons,14
the land of,14
with his fathers,14
And it came,13
LORD his God,13
all the congregation,13
are written in,13
inhabitants of Jerusalem,13
priests and the,13
the LORD had,13
the LORD his,13
the daughter of,13
all Judah and,12
and in the,12
did that which,12
hand of the,12
his son reigned,12
in the city,12
in the land,12
of David and,12
reigned in his,12
son reigned in,12
the acts of,12
the captains of,12
the commandment of,12
the people of,12
the rest of,12
they buried him,12
And all the,11
and for the,11
and said unto,11
and the priests,11
before the LORD,11
him in the,11
of the priests,11
rest of the,11
slept with his,11
the LORD to,11
the high places,11
the words of,11
they are written,11
Judah and Benjamin,10
Judah and the,10
Now the rest,10
against the LORD,10
an hundred and,10
behold they are,10
for the LORD,10
his fathers and,10
in Jerusalem and,10
king of Assyria,10
kings of Israel,10
of all the,10
of the Levites,10
of the acts,10
out of all,10
people of the,10
said unto him,10
said unto them,10
the Levites and,10
the burnt offerings,10
the kings house,10
which I have,10
And he set,9
David his father,9
David my father,9
Thus saith the,9
buried him in,9
evil in the,9
he did that,9
high places and,9
his father had,9
right in the,9
saith the LORD,9
that were present,9
the altar of,9
the gods of,9
the name of,9
the word of,9
walked in the,9
word of the,9
And he said,8
And the LORD,8
Jehoiada the priest,8
LORD our God,8
O LORD God,8
and on the,8
and the LORD,8
and the inhabitants,8
chief of the,8
day of the,8
first and last,8
hear thou from,8
in the cities,8
men of valor,8
mighty men of,8
of God and,8
of Israel that,8
of the children,8
of the city,8
of the people,8
the God of,8
the LORD hath,8
the LORD was,8
the chief of,8
the congregation of,8
the law of,8
the wall of,8
them in the,8
thy people Israel,8
was right in,8
which thou hast,8
which was right,8
words of the,8
And he did,7
And when he,7
Then hear thou,7
all the kings,7
all the vessels,7
altar of the,7
and out of,7
and they buried,7
by the hand,7
house which I,7
king of Syria,7
name of the,7
of gold and,7
of his reign,7
of mine hand,7
offerings and the,7
out of mine,7
seek the LORD,7
sons of Aaron,7
the LORD with,7
the days of,7
the people and,7
the priests the,7
the princes of,7
the treasures of,7
to pass when,7
to the commandment,7
treasures of the,7
twenty years old,7
was evil in,7
which was evil,7
year of his,7
And he made,6
And the priests,6
And they brought,6
And when the,6
And when they,6
Azariah the son,6
Israel and Judah,6
Jerusalem and he,6
LORD and the,6
a very great,6
according to all,6
all that were,6
all the cities,6
an house for,6
and all Israel,6
and all Judah,6
and brought them,6
and five years,6
and fourscore thousand,6
and to the,6
and with him,6
build an house,6
children of Ammon,6
commandment of the,6
congregation of Israel,6
fathers and they,6
five on the,6
for all the,6
for the house,6
gods of the,6
him and he,6
house of Ahab,6
in the law,6
in the valley,6
in the ways,6
law of the,6
man of God,6
of his fathers,6
of the congregation,6
of the earth,6
of the fathers,6
on the right,6
out of Egypt,6
people out of,6
service of the,6
that he had,6
that the LORD,6
that was in,6
the LORD our,6
the LORD that,6
the LORD your,6
the burnt offering,6
the feast of,6
the fenced cities,6
the host of,6
the mouth of,6
the people that,6
the service of,6
the tabernacle of,6
the valley of,6
the ways of,6
throughout all the,6
to all that,6
to pass that,6
to seek the,6
to the king,6
upon the altar,6
vessels of the,6
when he was,6
when they had,6
which he had,6
with all their,6
with him and,6
with the king,6
wrath of the,6
