mother in law,10,8
said unto her,10,8
her mother in,8,8
the name of,8,8
country of Moab,7,8
the country of,7,8
And she said,6,8
name of the,6,8
And Naomi said,5,8
And he said,5,8
Ruth the Moabitess,5,8
Naomi said unto,4,8
daughter in law,4,8
of the LORD,4,8
of the dead,4,8
out of the,4,8
that thou hast,4,8
And when she,3,8
Then said Boaz,3,8
and said unto,3,8
and the name,3,8
came to pass,3,8
daughters in law,3,8
her daughter in,3,8
in law with,3,8
it came to,3,8
of a kinsman,3,8
of the country,3,8
part of a,3,8
said unto the,3,8
she said unto,3,8
the hand of,3,8
the house of,3,8
the part of,3,8
And Boaz said,2,8
And Ruth the,2,8
And it came,2,8
And she went,2,8
And the women,2,8
Boaz said unto,2,8
I cannot redeem,2,8
I will do,2,8
Mahlon and Chilion,2,8
Moabitess the wife,2,8
Turn again my,2,8
Who art thou,2,8
a kinsman to,2,8
after the reapers,2,8
again my daughters,2,8
all that thou,2,8
all that was,2,8
all the city,2,8
all the people,2,8
among the sheaves,2,8
and her two,2,8
and laid it,2,8
and she was,2,8
answered and said,2,8
are witnesses this,2,8
at his feet,2,8
be famous in,2,8
came into the,2,8
came to Bethlehem,2,8
cannot redeem it,2,8
corn and she,2,8
dead upon his,2,8
do the part,2,8
fast by my,2,8
for that thou,2,8
gleaned in the,2,8
had gleaned and,2,8
hand of Naomi,2,8
hath not left,2,8
have an husband,2,8
her two daughters,2,8
her two sons,2,8
his feet and,2,8
his two sons,2,8
his wife and,2,8
if he will,2,8
in law said,2,8
in the country,2,8
in the field,2,8
in the house,2,8
into the city,2,8
it shall be,2,8
kinsman to thee,2,8
law said unto,2,8
law with her,2,8
lay at his,2,8
lifted up their,2,8
measures of barley,2,8
name of his,2,8
of Moab and,2,8
of barley harvest,2,8
of my people,2,8
of the hand,2,8
off his shoe,2,8
over the reapers,2,8
raise up the,2,8
said Boaz unto,2,8
said Who art,2,8
said unto Naomi,2,8
servant that was,2,8
set over the,2,8
she had gleaned,2,8
sister in law,2,8
six measures of,2,8
take knowledge of,2,8
that is come,2,8
that she had,2,8
that the man,2,8
that was set,2,8
the Almighty hath,2,8
the LORD hath,2,8
the Moabitess said,2,8
the Moabitess the,2,8
the city and,2,8
the dead upon,2,8
the elders of,2,8
the end of,2,8
the father of,2,8
the gate and,2,8
the kinsman said,2,8
the land of,2,8
the man was,2,8
the place where,2,8
the reapers and,2,8
the wife of,2,8
the young men,2,8
their voice and,2,8
them and they,2,8
they came to,2,8
