LORD of hosts,53
the LORD of,53
saith the LORD,42
of the LORD,33
the house of,22
and they shall,19
Thus saith the,15
and I will,15
come to pass,14
in that day,13
shall come to,13
the word of,13
word of the,13
And it shall,11
it shall come,11
said unto me,11
the angel that,11
And I will,10
angel that talked,10
talked with me,10
that talked with,10
And the LORD,9
in the midst,9
the midst of,9
be cut off,8
of hosts and,8
to pass that,8
And I said,7
I will bring,7
In that day,7
and he shall,7
it shall be,7
the inhabitants of,7
the son of,7
they shall be,7
all the people,6
and fro through,6
and said unto,6
angel of the,6
fro through the,6
house of Judah,6
of all the,6
of hosts hath,6
shall be as,6
the LORD and,6
the LORD shall,6
the angel of,6
the land of,6
them and they,6
to and fro,6
to pass in,6
unto me saying,6
