the children of,129
children of Israel,61
the men of,58
of the LORD,56
said unto him,45
the son of,35
And the children,33
out of the,32
the house of,31
children of Ammon,27
came to pass,26
it came to,26
of the city,26
And he said,25
the inhabitants of,25
the hand of,24
And it came,22
he said unto,22
said unto them,22
the LORD and,21
and said unto,20
unto the LORD,20
angel of the,19
children of Benjamin,19
men of Israel,18
of the Philistines,18
of the children,17
the land of,17
the people that,17
And the LORD,16
the LORD said,16
the angel of,15
the city and,15
I pray thee,14
and all the,14
men of Shechem,14
the king of,14
said unto her,13
said unto the,13
LORD said unto,12
and the LORD,12
men of the,12
to pass when,12
Zebah and Zalmunna,11
against the children,11
all the men,11
people that were,11
And the men,10
all the people,10
into the hand,10
And Samson said,9
And they said,9
And when he,9
And when the,9
and the children,9
hand of the,9
of the house,9
that we may,9
the LORD was,9
they said unto,9
were with him,9
LORD God of,8
children of Dan,8
edge of the,8
him and he,8
house of Micah,8
in the sight,8
liers in wait,8
of Ammon and,8
of the land,8
of the sword,8
sight of the,8
that were with,8
the edge of,8
the elders of,8
the hands of,8
the name of,8
the sight of,8
the top of,8
them into the,8
to fight against,8
to the house,8
when he had,8
And it was,7
And she said,7
God of Israel,7
Spirit of the,7
an angel of,7
and her towns,7
and the men,7
and was buried,7
at that time,7
before the LORD,7
cried unto the,7
drive out the,7
he judged Israel,7
in the valley,7
lords of the,7
of Israel went,7
of the Midianites,7
of the people,7
the LORD God,7
the LORD came,7
the Spirit of,7
the days of,7
the gods of,7
the tribes of,7
there was a,7
there was no,7
threescore and ten,7
tribes of Israel,7
unto this day,7
up out of,7
upon him and,7
with the edge,7
And Gideon said,6
And the angel,6
Israel cried unto,6
Israel did evil,6
Samson said unto,6
and I will,6
and came to,6
and out of,6
and took the,6
elders of Gilead,6
fight against the,6
go with thee,6
graven image and,6
in the land,6
in the morning,6
it shall be,6
king of Moab,6
me I pray,6
nor the inhabitants,6
of Israel and,6
of Israel cried,6
of Israel did,6
of all the,6
of the Amorites,6
of the gate,6
of the hand,6
of them that,6
out of his,6
out the inhabitants,6
said I will,6
said unto his,6
the LORD delivered,6
the LORD hath,6
the daughters of,6
the doors of,6
the host of,6
the lords of,6
the young man,6
unto the children,6
was buried in,6
went up and,6
