of the LORD,110
the son of,77
the house of,54
came to pass,40
it came to,40
the king of,39
And it came,38
king of Israel,38
And the king,35
the word of,35
And he said,34
of the house,34
said unto him,34
the LORD and,33
word of the,33
house of the,26
out of the,25
the children of,25
LORD God of,21
children of Israel,21
to pass when,21
the LORD God,20
God of Israel,19
man of God,19
and all the,17
the kings of,17
king of Judah,16
of the kings,16
the land of,16
I pray thee,15
the man of,15
the name of,15
with his fathers,15
David my father,14
all the people,14
he said unto,14
of Israel and,14
the hand of,14
written in the,14
in the land,13
saith the LORD,13
the acts of,13
the throne of,13
unto the king,13
And all the,12
And the LORD,12
Benaiah the son,12
David his father,12
Thus saith the,12
according to the,12
and said unto,12
book of the,12
in the book,12
in the way,12
of the acts,12
son of Jehoiada,12
the book of,12
the king and,12
according to all,11
are they not,11
chronicles of the,11
his fathers and,11
in his stead,11
in the city,11
in the sight,11
lord the king,11
my lord the,11
not written in,11
of the chronicles,11
reigned in his,11
rest of the,11
slept with his,11
the LORD came,11
the chronicles of,11
the priest and,11
the rest of,11
the sight of,11
they not written,11
And it was,10
I will not,10
Zadok the priest,10
city of David,10
in the house,10
name of the,10
sight of the,10
the city of,10
to the king,10
And king Solomon,9
Asa king of,9
Israel to sin,9
Jeroboam the son,9
LORD and the,9
LORD which he,9
Nathan the prophet,9
Now the rest,9
and I will,9
before the LORD,9
evil in the,9
his son reigned,9
house of Jeroboam,9
of all the,9
of the city,9
of the land,9
said unto the,9
son of Nebat,9
son reigned in,9
the LORD said,9
the LORD which,9
the days of,9
the top of,9
the way of,9
which I have,9
which he spake,9
And she said,8
all that he,8
and all that,8
answered and said,8
came to the,8
kings of Israel,8
of Asa king,8
of David his,8
of the host,8
on the throne,8
that he did,8
the LORD hath,8
the LORD shall,8
the high places,8
the house and,8
the king said,8
the kings house,8
the sons of,8
thy people Israel,8
top of the,8
unto the LORD,8
which he had,8
which thou hast,8
year of Asa,8
And he made,7
As the LORD,7
LORD said unto,7
LORD thy God,7
all the days,7
all the house,7
and was buried,7
before the king,7
cubits and the,7
fathers and was,7
for the LORD,7
it shall be,7
king of Syria,7
made Israel to,7
my father and,7
of Israel to,7
said unto them,7
that I have,7
the LORD that,7
the LORD thy,7
the daughter of,7
the people that,7
thou in heaven,7
to pass at,7
to reign over,7
to the word,7
unto him saying,7
which the LORD,7
Abiathar the priest,6
And Elijah said,6
And he answered,6
And there was,6
LORD came to,6
LORD my God,6
Naboth the Jezreelite,6
Then hear thou,6
all the congregation,6
all the kings,6
and Nathan the,6
and all Israel,6
and came to,6
and he shall,6
and him that,6
and the king,6
and the kings,6
ark of the,6
began to reign,6
build an house,6
but I will,6
by the word,6
captain of the,6
congregation of Israel,6
did evil in,6
he made a,6
he said I,6
hear thou in,6
him and he,6
him that he,6
his father and,6
me I pray,6
mothers name was,6
my people Israel,6
of Israel said,6
of Jeroboam and,6
of Judah and,6
of the earth,6
of the pillars,6
of thy people,6
reign over Israel,6
that I may,6
the LORD was,6
the ark of,6
the city and,6
the city which,6
the congregation of,6
the prophets of,6
the sins of,6
the way and,6
the work of,6
the young men,6
them in the,6
there was no,6
to all that,6
to pass after,6
upon the altar,6
was in the,6
was over the,6
with the sword,6
