N-gram,Count,Book
of the LORD,179,14
the house of,121,14
house of the,78,14
the son of,75,14
the LORD and,50,14
of the house,49,14
LORD God of,44,14
the LORD God,43,14
the children of,39,14
the king of,39,14
to the LORD,37,14
king of Israel,34,14
and all the,32,14
of Judah and,30,14
of the kings,27,14
the hand of,27,14
according to the,25,14
the sons of,25,14
the kings of,24,14
children of Israel,23,14
house of God,23,14
king of Judah,23,14
of Israel and,23,14
God of Israel,22,14
in the house,22,14
he began to,21,14
the priests and,20,14
written in the,20,14
And the king,19,14
all the people,19,14
and the Levites,19,14
began to reign,19,14
came to pass,19,14
that which was,19,14
the book of,19,14
it came to,18,14
of their fathers,18,14
the cities of,18,14
the king and,18,14
to reign and,18,14
when he began,18,14
Judah and Jerusalem,17,14
and he reigned,16,14
in the sight,16,14
the city of,16,14
the inhabitants of,16,14
the sight of,16,14
God of their,15,14
in his stead,15,14
into the house,15,14
of the king,15,14
old when he,15,14
reign and he,15,14
sight of the,15,14
years in Jerusalem,15,14
years old when,15,14
and said to,14,14
book of the,14,14
cities of Judah,14,14
city of David,14,14
in the book,14,14
of the sons,14,14
the land of,14,14
with his fathers,14,14
And it came,13,14
LORD his God,13,14
all the congregation,13,14
are written in,13,14
inhabitants of Jerusalem,13,14
priests and the,13,14
the LORD had,13,14
the LORD his,13,14
the daughter of,13,14
the people of,13,14
all Judah and,12,14
did that which,12,14
hand of the,12,14
his son reigned,12,14
in the city,12,14
in the land,12,14
of David and,12,14
reigned in his,12,14
son reigned in,12,14
the LORD to,12,14
the acts of,12,14
the captains of,12,14
the commandment of,12,14
the rest of,12,14
they buried him,12,14
And all the,11,14
and for the,11,14
and the priests,11,14
before the LORD,11,14
behold they are,11,14
him in the,11,14
of the priests,11,14
rest of the,11,14
said to him,11,14
said to them,11,14
slept with his,11,14
the high places,11,14
the words of,11,14
they are written,11,14
to the king,11,14
which I have,11,14
Judah and Benjamin,10,14
Judah and the,10,14
Now the rest,10,14
a hundred and,10,14
against the LORD,10,14
for the LORD,10,14
his fathers and,10,14
in Jerusalem and,10,14
king of Assyria,10,14
kings of Israel,10,14
of the Levites,10,14
of the acts,10,14
of the land,10,14
people of the,10,14
the Levites and,10,14
the kings house,10,14
And he set,9,14
And the LORD,9,14
David his father,9,14
David my father,9,14
Thus saith the,9,14
buried him in,9,14
chief of the,9,14
evil in the,9,14
he did that,9,14
high places and,9,14
his father had,9,14
out of my,9,14
right in the,9,14
saith the LORD,9,14
that were present,9,14
the LORD hath,9,14
the altar of,9,14
the chief of,9,14
the gods of,9,14
the law of,9,14
the name of,9,14
the word of,9,14
them in the,9,14
walked in the,9,14
which thou hast,9,14
word of the,9,14
And he said,8,14
Jehoiada the priest,8,14
LORD our God,8,14
O LORD God,8,14
and the LORD,8,14
and the inhabitants,8,14
day of the,8,14
first and last,8,14
hear thou from,8,14
in the cities,8,14
men of valor,8,14
mighty men of,8,14
of God and,8,14
of Israel that,8,14
of all the,8,14
of the children,8,14
of the people,8,14
the God of,8,14
the congregation of,8,14
the wall of,8,14
to him and,8,14
was right in,8,14
which was right,8,14
words of the,8,14
And he did,7,14
And when he,7,14
Then hear thou,7,14
according to all,7,14
all the kings,7,14
altar of the,7,14
and they buried,7,14
by the hand,7,14
house which I,7,14
king of Syria,7,14
law of the,7,14
name of the,7,14
of gold and,7,14
of his reign,7,14
of my hand,7,14
out of all,7,14
seek the LORD,7,14
sons of Aaron,7,14
the LORD was,7,14
the LORD with,7,14
the days of,7,14
the people and,7,14
the priests the,7,14
the princes of,7,14
the treasures of,7,14
thy people Israel,7,14
to pass when,7,14
to the commandment,7,14
to the house,7,14
treasures of the,7,14
twenty years old,7,14
was evil in,7,14
when they had,7,14
which was evil,7,14
year of his,7,14
And he made,6,14
And the children,6,14
And the priests,6,14
And they brought,6,14
And when the,6,14
And when they,6,14
Azariah the son,6,14
Israel and Judah,6,14
Jerusalem and he,6,14
LORD and the,6,14
a house for,6,14
a very great,6,14
all that were,6,14
all the cities,6,14
and all Israel,6,14
and all Judah,6,14
and brought them,6,14
and eighty thousand,6,14
and five years,6,14
and with him,6,14
build a house,6,14
children of Ammon,6,14
commandment of the,6,14
congregation of Israel,6,14
fathers and they,6,14
five on the,6,14
for all the,6,14
for the house,6,14
gave to the,6,14
gods of the,6,14
him and he,6,14
house of Ahab,6,14
in the law,6,14
in the valley,6,14
in the ways,6,14
man of God,6,14
of his fathers,6,14
of the city,6,14
of the congregation,6,14
of the earth,6,14
of the fathers,6,14
on the right,6,14
service of the,6,14
that he had,6,14
that the LORD,6,14
that was in,6,14
the LORD our,6,14
the LORD that,6,14
the LORD your,6,14
the doors of,6,14
the feast of,6,14
the fortified cities,6,14
the mouth of,6,14
the people that,6,14
the service of,6,14
the tabernacle of,6,14
the valley of,6,14
the ways of,6,14
they came to,6,14
throughout all the,6,14
to all that,6,14
to pass that,6,14
to seek the,6,14
upon the altar,6,14
vessels of the,6,14
when he had,6,14
which he had,6,14
with all their,6,14
with him and,6,14
with the king,6,14
wrath of the,6,14
David king of,5,14
God of his,5,14
Hezekiah the king,5,14
His mothers name,5,14
I have built,5,14
Israel that were,5,14
Judah and Israel,5,14
LORD and they,5,14
LORD your God,5,14
all the vessels,5,14
and came to,5,14
and six hundred,5,14
and three thousand,5,14
and twenty thousand,5,14
and twenty years,5,14
as it is,5,14
broke down the,5,14
brought in the,5,14
came to Jerusalem,5,14
captains of the,5,14
every man to,5,14
found in the,5,14
from heaven and,5,14
from the hand,5,14
had come to,5,14
had made an,5,14
he said to,5,14
his God and,5,14
his father and,5,14
hundred and twenty,5,14
in Judah and,5,14
in this house,5,14
into the hand,5,14
is written in,5,14
king and all,5,14
king of Egypt,5,14
kings house and,5,14
kings of Judah,5,14
made an end,5,14
mothers name also,5,14
name also was,5,14
of Israel said,5,14
of Israel to,5,14
of his father,5,14
of silver and,5,14
of the covenant,5,14
on the left,5,14
people out of,5,14
said to the,5,14
side of the,5,14
son of David,5,14
spoke to him,5,14
tabernacle of the,5,14
that dwelt in,5,14
that he might,5,14
that they should,5,14
the LORD in,5,14
the LORD said,5,14
the Levites that,5,14
the ark of,5,14
the army of,5,14
the city and,5,14
the entrance of,5,14
the fathers of,5,14
the fear of,5,14
the gate of,5,14
the house which,5,14
the kingdoms of,5,14
the man of,5,14
the men of,5,14
the most holy,5,14
the reign of,5,14
the right hand,5,14
the sepulchers of,5,14
the top of,5,14
the vessels of,5,14
the wrath of,5,14
them and they,5,14
them to the,5,14
there was no,5,14
they made a,5,14
this place and,5,14
thousand and six,5,14
to burn incense,5,14
to him saying,5,14
to keep the,5,14
to the kings,5,14
to the people,5,14
to this day,5,14
took away the,5,14
with the sword,5,14
years old and,5,14
