N-gram,Count,Book
the children of,255,4
children of Israel,168,4
the son of,140,4
of the children,107,4
the family of,76,4
family of the,75,4
of the LORD,75,4
And the LORD,74,4
the tabernacle of,70,4
the tribe of,68,4
of the congregation,66,4
that were numbered,65,4
to the LORD,63,4
tabernacle of the,62,4
the sons of,59,4
were numbered of,59,4
the LORD spoke,55,4
spoke to Moses,54,4
LORD spoke to,53,4
of the first,50,4
the first year,45,4
numbered of them,42,4
before the LORD,41,4
the house of,40,4
according to the,39,4
of their fathers,38,4
to Moses saying,38,4
of the tribe,37,4
those that were,37,4
after their families,35,4
of the tabernacle,35,4
old and upward,35,4
house of their,33,4
the land of,32,4
the families of,31,4
for a sinoffering,30,4
of Israel and,30,4
to the children,30,4
all the congregation,29,4
lambs of the,29,4
the LORD and,29,4
the LORD commanded,29,4
in the wilderness,28,4
and encamped in,27,4
years old and,27,4
it shall be,26,4
of the sanctuary,26,4
of the sons,26,4
families of the,25,4
the priest shall,25,4
flour mingled with,23,4
mingled with oil,23,4
the service of,23,4
Eleazar the priest,22,4
These are the,22,4
according to their,22,4
in the tabernacle,22,4
the number of,22,4
tribe of the,22,4
LORD commanded Moses,21,4
as the LORD,21,4
by the house,21,4
of the goats,21,4
And they departed,20,4
Moses and Aaron,20,4
among the children,20,4
kid of the,20,4
service of the,20,4
the congregation and,20,4
the goats for,20,4
the wilderness of,20,4
they departed from,20,4
for a burntoffering,19,4
goats for a,19,4
of all the,19,4
the LORD said,19,4
the charge of,19,4
the congregation of,19,4
twenty years old,19,4
And the children,18,4
a sweet savor,18,4
and five hundred,18,4
families by the,18,4
for a meatoffering,18,4
from twenty years,18,4
of them were,18,4
their families by,18,4
thousand and five,18,4
And they removed,17,4
LORD said to,17,4
after the shekel,17,4
commandment of the,17,4
congregation of the,17,4
prince of the,17,4
shekel of the,17,4
the commandment of,17,4
the door of,17,4
the shekel of,17,4
they removed from,17,4
to the number,17,4
which the LORD,17,4
ye shall give,17,4
And Moses said,16,4
able to go,16,4
are the families,16,4
charge of the,16,4
hundred and thirty,16,4
in the land,16,4
of the land,16,4
to Moses and,16,4
to the Levites,16,4
a hundred and,15,4
bullock one ram,15,4
door of the,15,4
made by fire,15,4
number of the,15,4
said to Moses,15,4
shekels after the,15,4
with oil for,15,4
And they shall,14,4
And ye shall,14,4
Of the tribe,14,4
This is the,14,4
all that were,14,4
an atonement for,14,4
and four hundred,14,4
and upward all,14,4
children of Gad,14,4
fine flour mingled,14,4
first year for,14,4
for a sacrifice,14,4
forth to war,14,4
go forth to,14,4
into the land,14,4
lamb of the,14,4
of the camp,14,4
sweet savor to,14,4
the LORD hath,14,4
the hand of,14,4
the land which,14,4
the offering of,14,4
thousand and four,14,4
to go forth,14,4
upward all that,14,4
year for a,14,4
young bullock one,14,4
Aaron the priest,13,4
And for a,13,4
And the priest,13,4
And thou shalt,13,4
Moses said to,13,4
Of the children,13,4
One kid of,13,4
Those that were,13,4
a sacrifice of,13,4
and all the,13,4
and thirty shekels,13,4
and those that,13,4
and ye shall,13,4
be put to,13,4
both of them,13,4
children of Reuben,13,4
first year without,13,4
full of incense,13,4
numbered of the,13,4
of fine flour,13,4
of the families,13,4
of the names,13,4
of them even,13,4
oil for a,13,4
sacrifice of peaceofferings,13,4
savor to the,13,4
that were able,13,4
the camp of,13,4
the continual burntoffering,13,4
the princes of,13,4
the tabernacle and,13,4
were able to,13,4
ye shall offer,13,4
And his host,12,4
One young bullock,12,4
Speak to the,12,4
and for the,12,4
and their drinkofferings,12,4
and they shall,12,4
besides the continual,12,4
bowl of seventy,12,4
captain of the,12,4
day of the,12,4
even of the,12,4
fathers according to,12,4
first year this,12,4
five hegoats five,12,4
five lambs of,12,4
five rams five,12,4
full of fine,12,4
generations after their,12,4
hegoats five lambs,12,4
his host and,12,4
host and those,12,4
land of Canaan,12,4
of peaceofferings two,12,4
of seventy shekels,12,4
of ten shekels,12,4
one lamb of,12,4
one ram one,12,4
one silver charger,12,4
oxen five rams,12,4
peaceofferings two oxen,12,4
ram one lamb,12,4
rams five hegoats,12,4
said to him,12,4
