N-gram,Count,Version
This is what the Lord has said,97,bbe
the word of the Lord came to,96,bbe
word of the Lord came to me,64,bbe
be certain that I am the Lord,55,bbe
evil in the eyes of the Lord,55,bbe
of the Lord came to me saying,54,bbe
will be certain that I am the,53,bbe
And the word of the Lord came,43,bbe
These are the words of the Lord,42,bbe
did evil in the eyes of the,42,bbe
the door of the Tent of meeting,42,bbe
his son became king in his place,41,bbe
Now the rest of the acts of,38,bbe
this is what the Lord has said,37,bbe
Lord of armies the God of Israel,35,bbe
for his mercy is unchanging for ever,35,bbe
book of the history of the kings,34,bbe
in the book of the history of,34,bbe
of the history of the kings of,34,bbe
recorded in the book of the history,34,bbe
the book of the history of the,34,bbe
This is what the Lord of armies,32,bbe
went to rest with his fathers and,32,bbe
are they not recorded in the book,31,bbe
not recorded in the book of the,31,bbe
they not recorded in the book of,31,bbe
is what the Lord of armies has,30,bbe
what the Lord of armies has said,30,bbe
armies the God of Israel has said,29,bbe
of armies the God of Israel has,29,bbe
the Lord of armies the God of,29,bbe
the Lord your God is giving you,28,bbe
which the Lord your God is giving,28,bbe
ear to the voice of the Lord,27,bbe
ear to the word of the Lord,27,bbe
you will be certain that I am,27,bbe
they will be certain that I am,25,bbe
by the scale of the holy place,23,bbe
land which the Lord your God is,23,bbe
old when he became king and he,23,bbe
right in the eyes of the Lord,23,bbe
when he became king and he was,23,bbe
years old when he became king and,23,bbe
and you will be certain that I,22,bbe
the land which the Lord your God,22,bbe
with his sons and his brothers twelve,22,bbe
Then the word of the Lord came,21,bbe
and they will be certain that I,21,bbe
at the door of the Tent of,21,bbe
give ear to the voice of the,21,bbe
offering made by fire to the Lord,21,bbe
For this cause the Lord has said,20,bbe
He did evil in the eyes of,20,bbe
as the Lord gave orders to Moses,20,bbe
For this is what the Lord has,19,bbe
an offering made by fire to the,19,bbe
he became king and he was ruling,19,bbe
of the best meal mixed with oil,19,bbe
the history of the kings of Israel,19,bbe
to the Lord the God of Israel,19,bbe
Lord the God of Israel has said,18,bbe
a land flowing with milk and honey,18,bbe
in the eyes of the Lord as,18,bbe
of the Lord the God of Israel,18,bbe
was right in the eyes of the,18,bbe
he said to me Son of man,17,bbe
into the hands of the king of,17,bbe
of twenty years old and over who,17,bbe
what was right in the eyes of,17,bbe
fathers and was put into the earth,16,bbe
his fathers and was put into the,16,bbe
old when he became the father of,16,bbe
rest with his fathers and was put,16,bbe
shekels by the scale of the holy,16,bbe
the Lord said to Moses and Aaron,16,bbe
the Lord the God of their fathers,16,bbe
to rest with his fathers and was,16,bbe
up out of the land of Egypt,16,bbe
with his fathers and was put into,16,bbe
years old when he became the father,16,bbe
you out of the land of Egypt,16,bbe
Give ear to the word of the,15,bbe
Nebuzaradan the captain of the armed men,15,bbe
is what the Lord has said See,15,bbe
is what the Lord of armies the,15,bbe
of the tribe of the children of,15,bbe
the Lord had given orders to Moses,15,bbe
to the door of the Tent of,15,bbe
to them This is what the Lord,15,bbe
took you out of the land of,15,bbe
what the Lord of armies the God,15,bbe
And the Lord said to Moses and,14,bbe
and his body bathed in water and,14,bbe
ark of the agreement of the Lord,14,bbe
as the Lord had given orders to,14,bbe
best meal mixed with oil for a,14,bbe
did what was right in the eyes,14,bbe
for a sweet smell to the Lord,14,bbe
from the east side to the west,14,bbe
is to have his clothing washed and,14,bbe
is what the Lord has said about,14,bbe
meal mixed with oil for a meal,14,bbe
mixed with oil for a meal offering,14,bbe
say to them This is what the,14,bbe
the best meal mixed with oil for,14,bbe
the east side to the west side,14,bbe
the history of the kings of Judah,14,bbe
the scale of the holy place the,14,bbe
the voice of the Lord your God,14,bbe
to the voice of the Lord your,14,bbe
washed and his body bathed in water,14,bbe
who took you out of the land,14,bbe
And he said to me Son of,13,bbe
This is the word of the Lord,13,bbe
all the people say So be it,13,bbe
and he was ruling in Jerusalem for,13,bbe
became king and he was ruling in,13,bbe
by their families and their fathers houses,13,bbe
children of Reuben and the children of,13,bbe
clothing washed and his body bathed in,13,bbe
did are they not recorded in the,13,bbe
have his clothing washed and his body,13,bbe
his clothing washed and his body bathed,13,bbe
in the eyes of the Lord and,13,bbe
in the land which the Lord your,13,bbe
into the earth in the town of,13,bbe
is what the Lord has said Because,13,bbe
it is said in the holy Writings,13,bbe
king and he was ruling in Jerusalem,13,bbe
let all the people say So be,13,bbe
numbered by their families and their fathers,13,bbe
of Reuben and the children of Gad,13,bbe
of the first year for a burned,13,bbe
of the first year without any mark,13,bbe
the ark of the agreement of the,13,bbe
the children of Reuben and the children,13,bbe
the earth in the town of David,13,bbe
the first year for a burned offering,13,bbe
this is what the Lord of armies,13,bbe
what the Lord has said See I,13,bbe
will be cut off from his people,13,bbe
word of the Lord came to Jeremiah,13,bbe
And for the peaceofferings two oxen five,12,bbe
And let all the people say So,12,bbe
He who has ears let him give,12,bbe
One gold spoon of ten shekels full,12,bbe
One male of the goats for a,12,bbe
One young ox one male sheep one,12,bbe
This is what you are to say,12,bbe
a hundred and thirty shekels in weight,12,bbe
and in his division were twentyfour thousand,12,bbe
and over who was able to go,12,bbe
and their fathers houses every male of,12,bbe
and thirty shekels in weight one silver,12,bbe
basin of seventy shekels by the scale,12,bbe
families and their fathers houses every male,12,bbe
fathers houses every male of twenty years,12,bbe
first year this was the offering of,12,bbe
five hegoats five helambs of the first,12,bbe
five helambs of the first year this,12,bbe
five male sheep five hegoats five helambs,12,bbe
for the peaceofferings two oxen five male,12,bbe
full of the best meal mixed with,12,bbe
gold spoon of ten shekels full of,12,bbe
hegoats five helambs of the first year,12,bbe
helamb of the first year for a,12,bbe
helambs of the first year this was,12,bbe
helambs of the first year without any,12,bbe
holy place the two of them full,12,bbe
hundred and thirty shekels in weight one,12,bbe
in addition to the regular burned offering,12,bbe
in the house of the Lord and,12,bbe
in weight one silver basin of seventy,12,bbe
is what you are to say to,12,bbe
male of the goats for a sinoffering,12,bbe
male sheep five hegoats five helambs of,12,bbe
male sheep one helamb of the first,12,bbe
marked out by the Lord your God,12,bbe
of seventy shekels by the scale of,12,bbe
of the first year this was the,12,bbe
of the holy place the two of,12,bbe
of them full of the best meal,12,bbe
one helamb of the first year for,12,bbe
one male sheep one helamb of the,12,bbe
one silver basin of seventy shekels by,12,bbe
one silver plate a hundred and thirty,12,bbe
over who was able to go to,12,bbe
ox one male sheep one helamb of,12,bbe
oxen five male sheep five hegoats five,12,bbe
peaceofferings two oxen five male sheep five,12,bbe
place the two of them full of,12,bbe
plate a hundred and thirty shekels in,12,bbe
scale of the holy place the two,12,bbe
seventy shekels by the scale of the,12,bbe
sheep five hegoats five helambs of the,12,bbe
sheep one helamb of the first year,12,bbe
shekels in weight one silver basin of,12,bbe
silver basin of seventy shekels by the,12,bbe
silver plate a hundred and thirty shekels,12,bbe
spoon of ten shekels full of spice,12,bbe
the Lord has said See I am,12,bbe
the Lord the God of Israel has,12,bbe
the Lord the God of your fathers,12,bbe
the Lord your God has given you,12,bbe
the first year this was the offering,12,bbe
the holy place the two of them,12,bbe
the house of the Lord and the,12,bbe
the peaceofferings two oxen five male sheep,12,bbe
the son of Josiah king of Judah,12,bbe
the two of them full of the,12,bbe
the work of the Tent of meeting,12,bbe
their families and their fathers houses every,12,bbe
their fathers houses every male of twenty,12,bbe
them full of the best meal mixed,12,bbe
thirty shekels in weight one silver basin,12,bbe
to have his clothing washed and his,12,bbe
two of them full of the best,12,bbe
two oxen five male sheep five hegoats,12,bbe
weight one silver basin of seventy shekels,12,bbe
were numbered by their families and their,12,bbe
who has ears let him give ear,12,bbe
who was able to go to war,12,bbe
young ox one male sheep one helamb,12,bbe
I am the Lord your God who,11,bbe
The word of the Lord came to,11,bbe
all he did are they not recorded,11,bbe
and all he did are they not,11,bbe
are recorded in the book of the,11,bbe
door of the Tent of meeting and,11,bbe
every male of twenty years old and,11,bbe
gave them up into the hands of,11,bbe
give ear to the word of the,11,bbe
he did are they not recorded in,11,bbe
houses every male of twenty years old,11,bbe
male of twenty years old and over,11,bbe
not give ear to the voice of,11,bbe
offering was one silver plate a hundred,11,bbe
old and over who was able to,11,bbe
the angel who was talking to me,11,bbe
the days are coming says the Lord,11,bbe
the land of the children of Ammon,11,bbe
the orders of the Lord your God,11,bbe
the place marked out by the Lord,11,bbe
the priest will say that he is,11,bbe
the priest will take away his sin,11,bbe
them This is what the Lord has,11,bbe
them out of the land of Egypt,11,bbe
to them Truly I say to you,11,bbe
twenty years old and over who was,11,bbe
was one silver plate a hundred and,11,bbe
years old and over who was able,11,bbe
His offering was one silver plate a,10,bbe
Lord your God is giving you for,10,bbe
The word which came to Jeremiah from,10,bbe
addition to the regular burned offering and,10,bbe
and purple and red and the best,10,bbe
and was put into the earth in,10,bbe
are the words of the Lord of,10,bbe
bathed in water and be unclean till,10,bbe
blue and purple and red and the,10,bbe
body bathed in water and be unclean,10,bbe
certain that I am the Lord when,10,bbe
for a wave offering before the Lord,10,bbe
his body bathed in water and be,10,bbe
in water and be unclean till evening,10,bbe
is what the Lord the God of,10,bbe
it will be clear to you that,10,bbe
of the house of the Lord and,10,bbe
purple and red and the best linen,10,bbe
said to them Truly I say to,10,bbe
say This is what the Lord has,10,bbe
that I am the Lord when I,10,bbe
the Lord has said See I will,10,bbe
