N-gram,Count,Book
sons of,345,4
the sons,288,4
son of,220,4
of Israel,191,4
and they,121,4
for the,106,4
all the,97,4
for a,96,4
the land,93,4
from the,90,4
of Jehovah,86,4
a son,78,4
by their,78,4
unto Moses,78,4
family of,76,4
the family,75,4
they have,74,4
the tribe,73,4
the company,72,4
the tent,71,4
thousand and,70,4
tribe of,70,4
And Jehovah,69,4
is the,68,4
ye have,64,4
and their,63,4
he hath,63,4
the priest,63,4
and he,62,4
speaketh unto,61,4
hath been,60,4
tent of,60,4
Jehovah hath,58,4
the Levites,58,4
to Jehovah,58,4
of their,57,4
and all,56,4
of meeting,56,4
saith unto,56,4
thou hast,56,4
they journey,54,4
And Moses,53,4
Jehovah speaketh,53,4
it is,51,4
numbered ones,50,4
the people,50,4
who is,49,4
of his,48,4
a year,47,4
and its,46,4
journey from,46,4
Moses and,45,4
house of,45,4
the host,45,4
their families,45,4
And they,44,4
I have,44,4
and encamp,44,4
and thou,43,4
families of,43,4
the house,43,4
the wilderness,43,4
and hath,42,4
and have,42,4
encamp in,42,4
the tabernacle,42,4
thou dost,42,4
their fathers,41,4
before Jehovah,40,4
the camp,40,4
the midst,40,4
their numbered,40,4
Israel and,39,4
midst of,39,4
Jehovah and,38,4
Moses saying,38,4
and ye,38,4
from a,36,4
to you,36,4
according to,35,4
and upward,34,4
hath commanded,34,4
hundred and,34,4
they are,34,4
These are,32,4
every one,32,4
have been,32,4
the prince,32,4
the sanctuary,32,4
which is,32,4
ye do,32,4
and for,31,4
land of,31,4
a sinoffering,30,4
the herd,30,4
at the,29,4
it hath,29,4
lambs sons,29,4
prince of,29,4
years and,29,4
of Moab,28,4
them and,28,4
and thirty,27,4
mixed with,27,4
of all,27,4
this is,27,4
a burntoffering,26,4
and one,26,4
do not,26,4
in their,26,4
with oil,26,4
and his,25,4
day of,25,4
full of,25,4
to pass,25,4
all their,24,4
and Moses,24,4
and it,24,4
he doth,24,4
one ram,24,4
one silver,24,4
a present,23,4
and fifty,23,4
command of,23,4
present and,23,4
the charge,23,4
the command,23,4
the one,23,4
to them,23,4
wilderness of,23,4
Aaron and,22,4
Eleazar the,22,4
and Aaron,22,4
charge of,22,4
him and,22,4
over the,22,4
pass over,22,4
the altar,22,4
the goats,22,4
the princes,22,4
the service,22,4
to all,22,4
as Jehovah,21,4
been to,21,4
commanded Moses,21,4
company of,21,4
have given,21,4
he is,21,4
number of,21,4
of flour,21,4
of them,21,4
one lamb,21,4
ones are,21,4
priest hath,21,4
the number,21,4
Jehovah is,20,4
Jehovah saith,20,4
a hundred,20,4
and five,20,4
and saith,20,4
are the,20,4
before the,20,4
doth not,20,4
going out,20,4
kid of,20,4
one kid,20,4
service of,20,4
the day,20,4
twenty years,20,4
unto them,20,4
all that,19,4
families by,19,4
five hundred,19,4
given to,19,4
is a,19,4
of Aaron,19,4
of Manasseh,19,4
of Reuben,19,4
of twenty,19,4
one bullock,19,4
the hand,19,4
the men,19,4
those numbered,19,4
which Jehovah,19,4
who are,19,4
I pray,18,4
Moses saith,18,4
a man,18,4
come in,18,4
flour mixed,18,4
hath not,18,4
of Gad,18,4
princes of,18,4
round about,18,4
sweet fragrance,18,4
the border,18,4
the cloud,18,4
the families,18,4
the shekel,18,4
to his,18,4
to thee,18,4
which they,18,4
also ,17,4
brought near,17,4
bullock a,17,4
continual burntoffering,17,4
hand of,17,4
of Egypt,17,4
opening of,17,4
shekel of,17,4
the cities,17,4
the opening,17,4
to him,17,4
unto Aaron,17,4
unto him,17,4
Aaron the,16,4
And if,16,4
I am,16,4
a sacrifice,16,4
and I,16,4
atonement for,16,4
do the,16,4
give to,16,4
his offering,16,4
is in,16,4
is not,16,4
land which,16,4
of Moses,16,4
of names,16,4
one going,16,4
their hosts,16,4
their present,16,4
these are,16,4
this people,16,4
to death,16,4
to do,16,4
up the,16,4
we have,16,4
And he,15,4
This is,15,4
all its,15,4
among the,15,4
