N-gram,Count,Book
of Jehovah,328,24
I have,290,24
all the,207,24
they have,176,24
affirmation of,175,24
said Jehovah,159,24
king of,156,24
And I,151,24
of Judah,150,24
the land,147,24
son of,140,24
hath been,131,24
have been,122,24
the king,121,24
I am,119,24
And they,105,24
of Babylon,104,24
house of,96,24
of Israel,96,24
Thus said,93,24
from the,93,24
An affirmation,91,24
the house,90,24
have not,89,24
land of,87,24
an affirmation,85,24
thou hast,85,24
do not,84,24
of Hosts,82,24
and they,80,24
Jehovah of,78,24
who are,75,24
for a,73,24
the people,69,24
of their,63,24
and I,61,24
hand of,58,24
the hand,58,24
there is,58,24
thus said,58,24
God of,56,24
that I,56,24
word of,55,24
And it,54,24
Lo I,54,24
and all,53,24
and he,52,24
it is,52,24
of Jerusalem,52,24
he hath,49,24
They have,48,24
it hath,48,24
Judah and,46,24
they are,46,24
ye have,46,24
is not,44,24
of Egypt,44,24
a word,43,24
unto Jeremiah,43,24
unto them,43,24
voice of,43,24
And all,42,24
the prophet,42,24
the Chaldeans,41,24
this city,41,24
the earth,40,24
thou dost,39,24
to pass,39,24
to you,39,24
turn back,39,24
And thou,38,24
Jehovah And,38,24
is a,38,24
is the,38,24
sons of,38,24
to them,38,24
unto me,38,24
them to,36,24
Hosts God,35,24
Jehovah hath,35,24
saith unto,35,24
that they,35,24
the sons,35,24
inhabitants of,34,24
of his,34,24
And there,33,24
Jehovah ,33,24
and for,33,24
come in,33,24
the words,33,24
Jehovah unto,32,24
cities of,32,24
I do,31,24
and thou,31,24
hath come,31,24
have given,31,24
of all,31,24
the evil,31,24
the heads,31,24
the heavens,31,24
to all,31,24
Jeremiah the,30,24
that is,30,24
the prophets,30,24
the sword,30,24
this people,30,24
this place,30,24
concerning the,29,24
not hearkened,29,24
the city,29,24
the day,29,24
to thee,29,24
Because of,28,24
For I,28,24
For the,28,24
and have,28,24
are not,28,24
because of,28,24
hast said,28,24
in this,28,24
not to,28,24
the kings,28,24
the voice,28,24
them and,28,24
He hath,27,24
a desolation,27,24
the men,27,24
who is,27,24
ye do,27,24
And have,26,24
all these,26,24
are coming,26,24
that are,26,24
year of,26,24
My people,25,24
Thou hast,25,24
day of,25,24
men of,25,24
the nations,25,24
And ye,24,24
For thus,24,24
Therefore thus,24,24
and his,24,24
at the,24,24
for thee,24,24
thou art,24,24
time of,24,24
And his,23,24
Jehovah and,23,24
Nebuchadrezzar king,23,24
according to,23,24
hath not,23,24
hath the,23,24
kings of,23,24
said unto,23,24
the inhabitants,23,24
unto Me,23,24
words of,23,24
And Jehovah,22,24
Jehovah Lo,22,24
and ye,22,24
dost not,22,24
doth not,22,24
have done,22,24
they do,22,24
unto all,22,24
your fathers,22,24
And Jeremiah,21,24
Babylon and,21,24
O Jehovah,21,24
and their,21,24
been for,21,24
chief of,21,24
come to,21,24
is no,21,24
it cometh,21,24
of thy,21,24
remnant of,21,24
round about,21,24
spoken unto,21,24
the north,21,24
these words,21,24
to Babylon,21,24
 I,20,24
And he,20,24
For a,20,24
From the,20,24
I pray,20,24
Jehovah our,20,24
My name,20,24
and it,20,24
cometh to,20,24
daughter of,20,24
from off,20,24
midst of,20,24
our God,20,24
the midst,20,24
the way,20,24
to Me,20,24
we have,20,24
ye are,20,24
Jehovah God,19,24
Jerusalem and,19,24
against it,19,24
and there,19,24
been to,19,24
have brought,19,24
have made,19,24
have spoken,19,24
heads of,19,24
in his,19,24
is in,19,24
of My,19,24
of your,19,24
so as,19,24
the priests,19,24
the word,19,24
thee and,19,24
them And,19,24
this land,19,24
word that,19,24
And from,18,24
Babylon And,18,24
The word,18,24
Zedekiah king,18,24
are in,18,24
city and,18,24
for the,18,24
hath spoken,18,24
lo I,18,24
of Josiah,18,24
of them,18,24
of this,18,24
other gods,18,24
that which,18,24
the cities,18,24
the remnant,18,24
them for,18,24
this day,18,24
turned back,18,24
unto this,18,24
with him,18,24
all that,17,24
any more,17,24
back unto,17,24
been the,17,24
from Jehovah,17,24
have caused,17,24
in My,17,24
people who,17,24
the time,17,24
to death,17,24
to me,17,24
unto thee,17,24
who have,17,24
with fire,17,24
Gedaliah son,16,24
Judah who,16,24
a land,16,24
am bringing,16,24
and hast,16,24
been unto,16,24
do ye,16,24
dwelling in,16,24
end of,16,24
of Ahikam,16,24
that hath,16,24
the executioners,16,24
the field,16,24
and concerning,15,24
and thy,15,24
and your,15,24
by sword,15,24
days are,15,24
do I,15,24
even unto,15,24
evil that,15,24
from his,15,24
have come,15,24
have heard,15,24
he is,15,24
him and,15,24
in it,15,24
it and,15,24
not known,15,24
of Jeremiah,15,24
of Moab,15,24
of Nethaniah,15,24
of my,15,24
pray thee,15,24
priests and,15,24
the days,15,24
the forces,15,24
thee And,15,24
to do,15,24
you and,15,24
I ,14,24
Ishmael son,14,24
Jehovah saith,14,24
Jeremiah from,14,24
Lord Jehovah,14,24
My words,14,24
against thee,14,24
against you,14,24
all its,14,24
back to,14,24
before the,14,24
coming in,14,24
cut off,14,24
eyes of,14,24
hath Jehovah,14,24
have gone,14,24
have turned,14,24
in her,14,24
is none,14,24
land and,14,24
of His,14,24
of Jehoiakim,14,24
perfume to,14,24
say unto,14,24
sword and,14,24
the court,14,24
the eyes,14,24
to drink,14,24
to her,14,24
unto you,14,24
words that,14,24
 all,13,24
 they,13,24
And if,13,24
And now,13,24
And their,13,24
And thy,13,24
For they,13,24
Judah And,13,24
a people,13,24
a wilderness,13,24
against Jehovah,13,24
and Jeremiah,13,24
and not,13,24
are for,13,24
are prophesying,13,24
by famine,13,24
court of,13,24
dost thou,13,24
famine and,13,24
give to,13,24
have broken,13,24
have seen,13,24
in all,13,24
in your,13,24
man and,13,24
my people,13,24
not hearken,13,24
of Kareah,13,24
on them,13,24
people of,13,24
sons and,13,24
that ye,13,24
the face,13,24
their fathers,13,24
they say,13,24
to him,13,24
to his,13,24
to their,13,24
way of,13,24
Babylon hath,12,24
I cause,12,24
I give,12,24
Jehovah is,12,24
Jeremiah saith,12,24
Johanan son,12,24
Josiah king,12,24
NebuzarAdan chief,12,24
a nation,12,24
against the,12,24
and against,12,24
and lo,12,24
are left,12,24
as not,12,24
bringing in,12,24
doth the,12,24
ears of,12,24
from their,12,24
hast spoken,12,24
have said,12,24
he doth,12,24
hearken unto,12,24
heavens and,12,24
high places,12,24
him to,12,24
in Jerusalem,12,24
is on,12,24
name is,12,24
not able,12,24
not been,12,24
of Nebuchadrezzar,12,24
of those,12,24
that Jehovah,12,24
the ears,12,24
the high,12,24
thee O,12,24
them ,12,24
thine eyes,12,24
And hath,11,24
Because that,11,24
Egypt and,11,24
For Jehovah,11,24
I make,11,24
I speak,11,24
Israel Lo,11,24
Israel and,11,24
Me to,11,24
Therefore lo,11,24
a man,11,24
after them,11,24
against them,11,24
back and,11,24
been broken,11,24
before Me,11,24
brought them,11,24
each his,11,24
early and,11,24
for an,11,24
given to,11,24
have forsaken,11,24
have set,11,24
hearkened unto,11,24
him in,11,24
his neighbour,11,24
in its,11,24
in pieces,11,24
in thy,11,24
is to,11,24
king and,11,24
left in,11,24
me to,11,24
of Shaphan,11,24
of war,11,24
pass in,11,24
pray you,11,24
saying Thus,11,24
that day,11,24
that he,11,24
the ground,11,24
the prison,11,24
the sea,11,24
thee a,11,24
them Thus,11,24
they go,11,24
this word,11,24
to go,11,24
unto him,11,24
up and,11,24
up from,11,24
your doings,11,24
And who,10,24
His name,10,24
I turn,10,24
Jehoiakim son,10,24
Kareah and,10,24
Me for,10,24
Mine anger,10,24
Wo to,10,24
Ye do,10,24
a great,10,24
all his,10,24
all their,10,24
are they,10,24
art thou,10,24
by thee,10,24
come up,10,24
dwell in,10,24
go up,10,24
have I,10,24
in them,10,24
king Zedekiah,10,24
kingdoms of,10,24
make perfume,10,24
my heart,10,24
not in,10,24
of Ammon,10,24
of Benjamin,10,24
of Neriah,10,24
of Zedekiah,10,24
over them,10,24
pass when,10,24
people and,10,24
rising early,10,24
speak unto,10,24
streets of,10,24
that thou,10,24
the captivity,10,24
the daughter,10,24
the end,10,24
the flock,10,24
the heart,10,24
thee in,10,24
thee to,10,24
throne of,10,24
to My,10,24
to your,10,24
unto Jehovah,10,24
you in,10,24
Baruch son,9,24
Do not,9,24
Go and,9,24
I bring,9,24
I say,9,24
Israel And,9,24
Jehovah I,9,24
Jehovah concerning,9,24
Jehovah saying,9,24
My face,9,24
My fury,9,24
Nebuchadnezzar king,9,24
Thou dost,9,24
a charge,9,24
afraid of,9,24
against this,9,24
am sending,9,24
and go,9,24
are saying,9,24
back from,9,24
broken in,9,24
brought in,9,24
caused them,9,24
concerning all,9,24
days of,9,24
evil of,9,24
face of,9,24
for all,9,24
for they,9,24
force of,9,24
forth from,9,24
from Jerusalem,9,24
from before,9,24
gate of,9,24
given into,9,24
gone forth,9,24
hand and,9,24
have sent,9,24
have sinned,9,24
have they,9,24
hearkened to,9,24
if ye,9,24
in Mine,9,24
in their,9,24
is His,9,24
is called,9,24
is for,9,24
lo days,9,24
mighty ones,9,24
no more,9,24
not the,9,24
of evil,9,24
on his,9,24
people And,9,24
people have,9,24
pieces by,9,24
place of,9,24
prophesying to,9,24
refused to,9,24
seed of,9,24
sinned against,9,24
the Lord,9,24
the force,9,24
the good,9,24
the houses,9,24
the pit,9,24
the place,9,24
the scribe,9,24
the yoke,9,24
thee for,9,24
their enemies,9,24
their iniquity,9,24
their sons,9,24
they turn,9,24
those days,9,24
those seeking,9,24
those who,9,24
till the,9,24
to it,9,24
to make,9,24
to other,9,24
to sojourn,9,24
to us,9,24
unto Gedaliah,9,24
up to,9,24
we do,9,24
with thee,9,24
without inhabitant,9,24
ye say,9,24
A voice,8,24
And My,8,24
Babylon ,8,24
For lo,8,24
For with,8,24
Hosts is,8,24
Jehoiakim king,8,24
Jehovah in,8,24
Jehovah liveth,8,24
Jehovah thy,8,24
Judah hath,8,24
Me And,8,24
Mine eyes,8,24
My servant,8,24
Nor do,8,24
Nor have,8,24
They are,8,24
Thou art,8,24
Turn back,8,24
Who are,8,24
a fire,8,24
a reviling,8,24
against Babylon,8,24
against her,8,24
against us,8,24
all Judah,8,24
am I,8,24
among nations,8,24
and each,8,24
and its,8,24
anger and,8,24
are with,8,24
at this,8,24
beast of,8,24
been found,8,24
been in,8,24
broken down,8,24
captivity of,8,24
declare to,8,24
each to,8,24
for I,8,24
for good,8,24
for them,8,24
for us,8,24
from this,8,24
gates of,8,24
go to,8,24
hath gone,8,24
hath made,8,24
have fallen,8,24
have no,8,24
have the,8,24
heads and,8,24
hearken to,8,24
in against,8,24
in from,8,24
is this,8,24
land that,8,24
latter end,8,24
man of,8,24
me and,8,24
me saying,8,24
mouth of,8,24
name of,8,24
nations and,8,24
not for,8,24
not sent,8,24
of her,8,24
of man,8,24
on all,8,24
on her,8,24
on thy,8,24
prophet and,8,24
prophets who,8,24
she hath,8,24
spoken against,8,24
stubbornness of,8,24
the age,8,24
the fourth,8,24
the gate,8,24
the gates,8,24
the mighty,8,24
the mouth,8,24
the priest,8,24
the removal,8,24
the stubbornness,8,24
the throne,8,24
thee from,8,24
their God,8,24
their heart,8,24
their inspection,8,24
them For,8,24
them back,8,24
them in,8,24
them into,8,24
they come,8,24
thou not,8,24
to anger,8,24
to cause,8,24
to dwell,8,24
to enter,8,24
to shame,8,24
to turn,8,24
unto your,8,24
up And,8,24
up on,8,24
we are,8,24
whither I,8,24
work of,8,24
you for,8,24
 for,7,24
 saying,7,24
 thou,7,24
Ahikam son,7,24
And He,7,24
And for,7,24
And this,7,24
Chaldeans and,7,24
Chaldeans who,7,24
For against,7,24
For thou,7,24
How hath,7,24
I gave,7,24
In those,7,24
Jehovah For,7,24
Jehovah The,7,24
My covenant,7,24
My soul,7,24
My voice,7,24
O house,7,24
Put to,7,24
So as,7,24
That I,7,24
That they,7,24
Thus do,7,24
We have,7,24
a cry,7,24
a reproach,7,24
a sword,7,24
able to,7,24
after other,7,24
against Me,7,24
all her,7,24
all of,7,24
all this,7,24
am seeing,7,24
an astonishment,7,24
and hath,7,24
and see,7,24
and this,7,24
anger of,7,24
are dwelling,7,24
art Thou,7,24
astonishment and,7,24
become a,7,24
been all,7,24
been as,7,24
been ashamed,7,24
been given,7,24
by night,7,24
by pestilence,7,24
cause them,7,24
caused to,7,24
chamber of,7,24
cometh in,7,24
cometh up,7,24
concerning this,7,24
do they,7,24
down to,7,24
each from,7,24
evil way,7,24
