N-gram,Count,Book
the king,160,11
and he,138,11
the house,123,11
of Israel,111,11
of Jehovah,109,11
all the,97,11
he hath,80,11
son of,78,11
king of,74,11
and they,72,11
house of,69,11
And he,65,11
that he,65,11
I have,56,11
cometh to,53,11
him and,52,11
to pass,52,11
and saith,51,11
saith unto,51,11
he saith,50,11
thou hast,50,11
it cometh,48,11
for the,46,11
hath been,46,11
unto him,46,11
and all,44,11
Jehovah and,41,11
of his,41,11
And it,40,11
king Solomon,40,11
sons of,38,11
the people,38,11
to him,38,11
word of,38,11
the word,37,11
and I,35,11
and thou,35,11
in his,35,11
of Solomon,35,11
from the,33,11
the sons,33,11
according to,32,11
and for,32,11
and his,32,11
hath not,32,11
is the,32,11
the land,32,11
they have,32,11
of David,31,11
the city,31,11
to thee,31,11
thou dost,30,11
Israel and,29,11
pass at,29,11
and it,28,11
of Jeroboam,28,11
that is,28,11
the way,28,11
at the,27,11
he is,27,11
saith to,27,11
the altar,27,11
of Judah,26,11
the one,26,11
God of,25,11
king and,25,11
man of,25,11
my father,25,11
I am,24,11
hand of,24,11
his father,24,11
house and,24,11
the hand,24,11
the kings,24,11
Jehovah God,23,11
And Solomon,22,11
all Israel,22,11
all that,22,11
and hast,22,11
my lord,22,11
name of,22,11
of God,22,11
the name,22,11
thee and,22,11
there is,22,11
Thou hast,21,11
is in,21,11
it is,21,11
me and,21,11
round about,21,11
that I,21,11
that which,21,11
the prophet,21,11
who are,21,11
And king,20,11
Solomon hath,20,11
a man,20,11
the heavens,20,11
Jehovah hath,19,11
and have,19,11
cometh in,19,11
is not,19,11
unto me,19,11
I do,18,11
and goeth,18,11
give to,18,11
he doth,18,11
kings of,18,11
over Israel,18,11
that are,18,11
the days,18,11
the man,18,11
them and,18,11
to me,18,11
I pray,17,11
Solomon and,17,11
and lo,17,11
before the,17,11
do not,17,11
eyes of,17,11
him to,17,11
his son,17,11
land of,17,11
not been,17,11
of all,17,11
on his,17,11
that thou,17,11
the eyes,17,11
to death,17,11
Israel to,16,11
father and,16,11
given to,16,11
hath reigned,16,11
heads of,16,11
his fathers,16,11
of Thy,16,11
of thy,16,11
pray thee,16,11
the cubit,16,11
the heads,16,11
the priest,16,11
the prophets,16,11
the throne,16,11
thou art,16,11
turn back,16,11
with his,16,11
Thy servant,15,11
all his,15,11
and doth,15,11
come in,15,11
gold and,15,11
have been,15,11
he did,15,11
of Egypt,15,11
people Israel,15,11
the evil,15,11
to go,15,11
who is,15,11
David my,14,11
and thy,14,11
in Jerusalem,14,11
of gold,14,11
over the,14,11
that they,14,11
the earth,14,11
the kingdom,14,11
the whole,14,11
throne of,14,11
thy son,14,11
to do,14,11
year of,14,11
And they,13,11
Thus said,13,11
Thy people,13,11
and Jehovah,13,11
and she,13,11
back unto,13,11
fathers and,13,11
have not,13,11
head of,13,11
his servants,13,11
it hath,13,11
matters of,13,11
of Asa,13,11
rest of,13,11
said Jehovah,13,11
the matters,13,11
the rest,13,11
the second,13,11
the two,13,11
they are,13,11
to thy,13,11
way of,13,11
Benaiah son,12,11
David his,12,11
Judah and,12,11
Thou dost,12,11
and hath,12,11
and is,12,11
are on,12,11
are they,12,11
book of,12,11
for a,12,11
for his,12,11
goeth to,12,11
hath come,12,11
hath gone,12,11
hath made,12,11
high places,12,11
his house,12,11
his stead,12,11
of Jehoiada,12,11
saith I,12,11
the ark,12,11
the book,12,11
the pillars,12,11
the work,12,11
unto his,12,11
unto them,12,11
up and,12,11
which is,12,11
with him,12,11
written on,12,11
Chronicles of,11,11
He spake,11,11
Jehovah is,11,11
and Ahab,11,11
and Solomon,11,11
because of,11,11
for he,11,11
hath given,11,11
hath the,11,11
he buildeth,11,11
he goeth,11,11
he maketh,11,11
him who,11,11
his own,11,11
hundred and,11,11
in all,11,11
is its,11,11
lo I,11,11
my son,11,11
not written,11,11
of my,11,11
the Chronicles,11,11
the oracle,11,11
the sea,11,11
they not,11,11
this day,11,11
thy servant,11,11
to all,11,11
to his,11,11
which he,11,11
And she,10,11
I give,10,11
Jehovah that,10,11
Jerusalem and,10,11
a house,10,11
a hundred,10,11
and also,10,11
and cometh,10,11
and five,10,11
and now,10,11
and there,10,11
and twenty,10,11
are in,10,11
city of,10,11
daughter of,10,11
days of,10,11
doth not,10,11
doth the,10,11
eat bread,10,11
evil thing,10,11
for him,10,11
for me,10,11
for thee,10,11
goeth and,10,11
his mother,10,11
is unto,10,11
king saith,10,11
lieth with,10,11
lord the,10,11
midst of,10,11
over all,10,11
place of,10,11
she saith,10,11
the host,10,11
the midst,10,11
thee a,10,11
there hath,10,11
thing in,10,11
this house,10,11
this thing,10,11
thy father,10,11
to Solomon,10,11
to build,10,11
to put,10,11
to sin,10,11
with thee,10,11
And Elijah,9,11
And all,9,11
Asa king,9,11
Because that,9,11
Israel in,9,11
Jeroboam son,9,11
Nathan the,9,11
Zadok the,9,11
against the,9,11
all their,9,11
and Jeroboam,9,11
and My,9,11
and calleth,9,11
and two,9,11
are the,9,11
before Jehovah,9,11
before Me,9,11
before him,9,11
do the,9,11
for all,9,11
goeth up,9,11
hath spoken,9,11
him a,9,11
him saying,9,11
his heart,9,11
house for,9,11
is buried,9,11
is on,9,11
king David,9,11
known that,9,11
maketh the,9,11
men of,9,11
priest and,9,11
riseth and,9,11
silver and,9,11
speaketh unto,9,11
that Jehovah,9,11
the elders,9,11
the place,9,11
the porch,9,11
the sword,9,11
the third,9,11
the top,9,11
the wall,9,11
thee to,9,11
to them,9,11
turned back,9,11
twenty and,9,11
up the,9,11
way and,9,11
which thou,9,11
who hath,9,11
who have,9,11
with gold,9,11
 I,8,11
And Jehovah,8,11
Elijah saith,8,11
He is,8,11
Israel who,8,11
Jehovah saith,8,11
Jeroboam and,8,11
My statutes,8,11
a word,8,11
able to,8,11
after him,8,11
and Israel,8,11
and my,8,11
and their,8,11
and this,8,11
are of,8,11
been with,8,11
bread and,8,11
buildeth the,8,11
concerning the,8,11
cubit is,8,11
cubits is,8,11
face of,8,11
four hundred,8,11
from off,8,11
front of,8,11
go out,8,11
hast given,8,11
hast known,8,11
hast not,8,11
have given,8,11
in Samaria,8,11
in Tirzah,8,11
is Jehovah,8,11
is no,8,11
is over,8,11
is to,8,11
it and,8,11
its breadth,8,11
of Ahab,8,11
of Aram,8,11
of Baasha,8,11
of Nebat,8,11
of Pharaoh,8,11
of brass,8,11
pass in,8,11
people who,8,11
prophets of,8,11
sit on,8,11
sitting on,8,11
spoken unto,8,11
that He,8,11
