08001001,8,1,1,"And it came to pass in the days when the judges ruled, that there was a famine in the land. And a certain man went from Bethlehem-Judah, to sojourn in the country of Moab, he, and his wife, and his two sons."
08001002,8,1,2,"And the name of the man was Elimelech, and the name of his wife Naomi, and the name of his two sons Mahlon and Chilion, Ephrathites of Bethlehem-Judah. And they came into the country of Moab, and continued there."
08001003,8,1,3,"And Elimelech Naomi's husband died; and she was left, and her two sons."
08001004,8,1,4,"And they took them Moabitish wives; the name of the one was Orpah, and the name of the second Ruth: and they abode there about ten years."
08001005,8,1,5,"And Mahlon and Chilion died also, both of them; and the woman was left of her two children and of her husband."
08001006,8,1,6,"And she arose, she and her daughters-in-law, and returned from the fields of Moab; for she had heard in the fields of Moab how that Jehovah had visited his people to give them bread."
08001007,8,1,7,"Wherefore she went forth out of the place where she had been, and her two daughters-in-law with her; and they went on the way to return to the land of Judah."
08001008,8,1,8,"And Naomi said to her two daughters-in-law, Go, return each to her mother's house. Jehovah deal kindly with you, as ye have dealt with the dead and with me."
08001009,8,1,9,"Jehovah grant you that ye may find rest, each in the house of her husband. And she kissed them; and they lifted up their voice and wept."
08001010,8,1,10,"And they said to her, We will certainly return with thee to thy people."
08001011,8,1,11,"And Naomi said, Return, my daughters: why will ye go with me? Are there yet sons in my womb, that they could be your husbands?"
08001012,8,1,12,"Return, my daughters, go; for I am too old to have a husband. If I should say, I have hope, should I even have a husband to-night, and should I also bear sons,"
08001013,8,1,13,"would ye wait on that account till they were grown? Would ye stay on that account from having husbands? No, my daughters, for I am in much more bitterness than you; for the hand of Jehovah is gone out against me."
08001014,8,1,14,"And they lifted up their voice and wept again. And Orpah kissed her mother-in-law, but Ruth clave to her."
08001015,8,1,15,"And she said, Behold, thy sister-in-law is gone back to her people and to her gods: return after thy sister-in-law."
08001016,8,1,16,"And Ruth said, Do not intreat me to leave thee, to return from [following] after thee; for whither thou goest I will go, and where thou lodgest I will lodge: thy people shall be my people, and thy God my God;"
08001017,8,1,17,"where thou diest will I die, and there will I be buried. Jehovah do so to me, and more also, if aught but death part me and thee!"
08001018,8,1,18,"And when she saw that she was stedfastly minded to go with her, she left off speaking to her."
08001019,8,1,19,"And they two went until they came to Bethlehem. And it came to pass, when they came to Bethlehem, that all the city was moved about them, and the [women] said, Is this Naomi?"
08001020,8,1,20,"And she said to them, Call me not Naomi -- call me Mara; for the Almighty has dealt very bitterly with me."
08001021,8,1,21,"I went out full, and Jehovah has brought me home again empty. Why do ye call me Naomi, seeing Jehovah has brought me low, and the Almighty has afflicted me?"
08001022,8,1,22,"So Naomi returned, and Ruth the Moabitess, her daughter-in-law, with her, who returned out of the fields of Moab; and they came to Bethlehem in the beginning of the barley-harvest."
08002001,8,2,1,"And Naomi had a relation of her husband's, a mighty man of wealth, of the family of Elimelech, and his name was Boaz."
08002002,8,2,2,"And Ruth the Moabitess said to Naomi, Let me, I pray, go to the field and glean among the ears of corn after [him] in whose sight I shall find favour. And she said to her, Go, my daughter."
08002003,8,2,3,"And she went; and she came and gleaned in the fields after the reapers; and she chanced to light on an allotment of Boaz, who was of the family of Elimelech."
08002004,8,2,4,"And behold, Boaz came from Bethlehem; and he said to the reapers, Jehovah be with you! And they said to him, Jehovah bless thee!"
08002005,8,2,5,"And Boaz said to his servant that was set over the reapers, Whose maiden is this?"
08002006,8,2,6,"And the servant that was set over the reapers answered and said, It is the Moabitish maiden who came back with Naomi out of the fields of Moab;"
08002007,8,2,7,"and she said, I pray you, let me glean and gather among the sheaves after the reapers. And she came, and has continued from the morning until now: her sitting in the house has been little as yet."
08002008,8,2,8,"And Boaz said to Ruth, Hearest thou not, my daughter? Go not to glean in another field, neither go from here, but keep here with my maidens."
