N-gram,Count,Version
Beloved I desire that in all things thou shouldest,1,dby
Beloved do not imitate what is evil but what,1,dby
Beloved thou doest faithfully in whatever thou mayest have,1,dby
Demetrius has witness borne to him by all and,1,dby
Diotrephes who loves to have the first place among,1,dby
For I rejoiced exceedingly when the brethren came and,1,dby
For this reason if I come I will bring,1,dby
I come I will bring to remembrance his works,1,dby
I desire that in all things thou shouldest prosper,1,dby
I had many things to write to thee but,1,dby
I have no greater joy than these things that,1,dby
I hear of my children walking in the truth,1,dby
I hope soon to see thee and we will,1,dby
I rejoiced exceedingly when the brethren came and bore,1,dby
I will bring to remembrance his works which he,1,dby
I will not with ink and pen write to,1,dby
I wrote something to the assembly but Diotrephes who,1,dby
The elder to the beloved Gaius whom I love,1,dby
We therefore ought to receive such that we may,1,dby
against us with wicked words and not content with,1,dby
all and by the truth itself and we also,1,dby
all things thou shouldest prosper and be in health,1,dby
also bear witness and thou knowest that our witness,1,dby
and be in health even as thy soul prospers,1,dby
and bore testimony to thy holding fast the truth,1,dby
and by the truth itself and we also bear,1,dby
and not content with these neither does he himself,1,dby
and those who would he prevents and casts them,1,dby
and we also bear witness and thou knowest that,1,dby
assembly but Diotrephes who loves to have the first,1,dby
assembly in setting forward whom on their journey worthily,1,dby
babbling against us with wicked words and not content,1,dby
bear witness and thou knowest that our witness is,1,dby
before the assembly in setting forward whom on their,1,dby
bore testimony to thy holding fast the truth even,1,dby
borne to him by all and by the truth,1,dby
brethren and those who would he prevents and casts,1,dby
brethren came and bore testimony to thy holding fast,1,dby
bring to remembrance his works which he does babbling,1,dby
but Diotrephes who loves to have the first place,1,dby
but I hope soon to see thee and we,1,dby
but I will not with ink and pen write,1,dby
by all and by the truth itself and we,1,dby
by the truth itself and we also bear witness,1,dby
came and bore testimony to thy holding fast the,1,dby
come I will bring to remembrance his works which,1,dby
content with these neither does he himself receive the,1,dby
desire that in all things thou shouldest prosper and,1,dby
do not imitate what is evil but what is,1,dby
does babbling against us with wicked words and not,1,dby
does he himself receive the brethren and those who,1,dby
doest faithfully in whatever thou mayest have wrought towards,1,dby
elder to the beloved Gaius whom I love in,1,dby
exceedingly when the brethren came and bore testimony to,1,dby
faithfully in whatever thou mayest have wrought towards the,1,dby
fast the truth even as thou walkest in truth,1,dby
for for the name have they gone forth taking,1,dby
for the name have they gone forth taking nothing,1,dby
