N-gram,Count,Version
that which was evil in the sight of Yahweh,47,web
did that which was evil in the sight of,40,web
in the book of the chronicles of the kings,34,web
the book of the chronicles of the kings of,34,web
written in the book of the chronicles of the,34,web
arent they written in the book of the chronicles,29,web
they written in the book of the chronicles of,29,web
old when he began to reign and he reigned,28,web
years old when he began to reign and he,28,web
allows may also be correctly translated brothers and sisters,26,web
also be correctly translated brothers and sisters or siblings,26,web
context allows may also be correctly translated brothers and,26,web
may also be correctly translated brothers and sisters or,26,web
He did that which was evil in the sight,22,web
and where context allows may also be correctly translated,20,web
brothers here and where context allows may also be,20,web
for brothers here and where context allows may also,20,web
here and where context allows may also be correctly,20,web
where context allows may also be correctly translated brothers,20,web
word for brothers here and where context allows may,20,web
brothersThe word for brothers here and where context allows,19,web
book of the chronicles of the kings of Israel,18,web
that which was right in the eyes of Yahweh,18,web
Thus says Yahweh of Hosts the God of Israel,17,web
years and became the father of sons and daughters,16,web
book of the chronicles of the kings of Judah,15,web
did arent they written in the book of the,15,web
he did arent they written in the book of,15,web
did that which was right in the eyes of,14,web
by their fathers houses according to the number of,13,web
families by their fathers houses according to the number,13,web
fathers houses according to the number of the names,13,web
from twenty years old and upward all who were,13,web
made by fire of a sweet savor to Yahweh,13,web
offering made by fire of a sweet savor to,13,web
old and upward all who were able to go,13,web
their fathers houses according to the number of the,13,web
twenty years old and upward all who were able,13,web
which was evil in the sight of Yahweh and,13,web
years old and upward all who were able to,13,web
after the shekel of the sanctuary both of them,12,web
an offering made by fire of a sweet savor,12,web
and for the sacrifice of peace offerings two oxen,12,web
both of them full of fine flour mixed with,12,web
bowl of seventy shekels after the shekel of the,12,web
bull one ram one male lamb a year old,12,web
by their families by their fathers houses according to,12,web
fine flour mixed with oil for a meal offering,12,web
for the sacrifice of peace offerings two oxen five,12,web
full of fine flour mixed with oil for a,12,web
male lamb a year old for a burnt offering,12,web
of fine flour mixed with oil for a meal,12,web
of peace offerings two oxen five rams five male,12,web
of seventy shekels after the shekel of the sanctuary,12,web
of the sanctuary both of them full of fine,12,web
of them full of fine flour mixed with oil,12,web
one male lamb a year old for a burnt,12,web
one ram one male lamb a year old for,12,web
one silver bowl of seventy shekels after the shekel,12,web
one young bull one ram one male lamb a,12,web
peace offerings two oxen five rams five male goats,12,web
ram one male lamb a year old for a,12,web
sacrifice of peace offerings two oxen five rams five,12,web
sanctuary both of them full of fine flour mixed,12,web
seventy shekels after the shekel of the sanctuary both,12,web
shekel of the sanctuary both of them full of,12,web
shekels after the shekel of the sanctuary both of,12,web
shekels one silver bowl of seventy shekels after the,12,web
silver bowl of seventy shekels after the shekel of,12,web
that he did arent they written in the book,12,web
the sacrifice of peace offerings two oxen five rams,12,web
the sanctuary both of them full of fine flour,12,web
the shekel of the sanctuary both of them full,12,web
their families by their fathers houses according to the,12,web
them full of fine flour mixed with oil for,12,web
thirty shekels one silver bowl of seventy shekels after,12,web
those who were numbered of them of the tribe,12,web
who were numbered of them of the tribe of,12,web
with all your heart and with all your soul,12,web
young bull one ram one male lamb a year,12,web
Speak to the children of Israel and tell them,11,web
according to the number of the names from twenty,11,web
all that he did arent they written in the,11,web
and all that he did arent they written in,11,web
behold they are written in the book of the,11,web
five male goats and five male lambs a year,11,web
five rams five male goats and five male lambs,11,web
his offering one silver platter the weight of which,11,web
houses according to the number of the names from,11,web
hundred thirty shekels one silver bowl of seventy shekels,11,web
male goats and five male lambs a year old,11,web
number of the names from twenty years old and,11,web
of the names from twenty years old and upward,11,web
of which was one hundred thirty shekels one silver,11,web
offering one silver platter the weight of which was,11,web
offerings two oxen five rams five male goats and,11,web
one golden ladle of ten shekels full of incense,11,web
one hundred thirty shekels one silver bowl of seventy,11,web
one silver platter the weight of which was one,11,web
oxen five rams five male goats and five male,11,web
platter the weight of which was one hundred thirty,11,web
rams five male goats and five male lambs a,11,web
shall wash his clothes and bathe himself in water,11,web
silver platter the weight of which was one hundred,11,web
the number of the names from twenty years old,11,web
the weight of which was one hundred thirty shekels,11,web
their generations by their families by their fathers houses,11,web
to the number of the names from twenty years,11,web
two oxen five rams five male goats and five,11,web
was one hundred thirty shekels one silver bowl of,11,web
wash his clothes and bathe himself in water and,11,web
weight of which was one hundred thirty shekels one,11,web
which was one hundred thirty shekels one silver bowl,11,web
He did that which was right in the eyes,10,web
all who were able to go out to war,10,web
and bathe himself in water and be unclean until,10,web
and upward all who were able to go out,10,web
bathe himself in water and be unclean until the,10,web
clothes and bathe himself in water and be unclean,10,web
gave his offering one silver platter the weight of,10,web
generations by their families by their fathers houses according,10,web
himself in water and be unclean until the evening,10,web
his clothes and bathe himself in water and be,10,web
names from twenty years old and upward all who,10,web
the names from twenty years old and upward all,10,web
thus says Yahweh of Hosts the God of Israel,10,web
upward all who were able to go out to,10,web
Grace to you and peace from God our Father,9,web
Jeroboam the son of Nebat with which he made,9,web
Moreover the word of Yahweh came to me saying,9,web
and peace from God our Father and the Lord,9,web
brought you up out of the land of Egypt,9,web
from God our Father and the Lord Jesus Christ,9,web
of Jehoiakim the son of Josiah king of Judah,9,web
of Jeroboam the son of Nebat with which he,9,web
