N-gram,Count,Version
the word of the LORD came to me saying,46,wbt
in the book of the chronicles of the kings,34,wbt
the book of the chronicles of the kings of,34,wbt
written in the book of the chronicles of the,34,wbt
are they not written in the book of the,31,wbt
saith the LORD of hosts the God of Israel,30,wbt
not written in the book of the chronicles of,29,wbt
they not written in the book of the chronicles,29,wbt
old when he began to reign and he reigned,24,wbt
years old when he began to reign and he,24,wbt
And it shall come to pass in that day,20,wbt
and they shall know that I am the LORD,19,wbt
did that which was evil in the sight of,19,wbt
that which was evil in the sight of the,19,wbt
which was evil in the sight of the LORD,19,wbt
and ye shall know that I am the LORD,18,wbt
book of the chronicles of the kings of Israel,18,wbt
he did that which was evil in the sight,18,wbt
to the door of the tabernacle of the congregation,18,wbt
Thus saith the LORD of hosts the God of,17,wbt
it shall come to pass in that day that,17,wbt
And he did that which was evil in the,16,wbt
after their families by the house of their fathers,16,wbt
at the door of the tabernacle of the congregation,16,wbt
book of the chronicles of the kings of Judah,15,wbt
that which was right in the sight of the,15,wbt
which was right in the sight of the LORD,15,wbt
And the word of the LORD came to me,14,wbt
by fire of a sweet savor to the LORD,14,wbt
did are they not written in the book of,14,wbt
he did are they not written in the book,14,wbt
made by fire of a sweet savor to the,14,wbt
Speak to the children of Israel and say to,13,wbt
all that were able to go forth to war,13,wbt
and upward all that were able to go forth,13,wbt
from twenty years old and upward all that were,13,wbt
of fine flour mingled with oil for a meatoffering,13,wbt
old and upward all that were able to go,13,wbt
the land which the LORD thy God giveth thee,13,wbt
to the children of Israel and say to them,13,wbt
twenty years old and upward all that were able,13,wbt
upward all that were able to go forth to,13,wbt
years old and upward all that were able to,13,wbt
And for a sacrifice of peaceofferings two oxen five,12,wbt
And his host and those that were numbered of,12,wbt
One young bullock one ram one lamb of the,12,wbt
Those that were numbered of them even of the,12,wbt
a sacrifice of peaceofferings two oxen five rams five,12,wbt
after the shekel of the sanctuary both of them,12,wbt
bowl of seventy shekels after the shekel of the,12,wbt
bullock one ram one lamb of the first year,12,wbt
by the house of their fathers according to the,12,wbt
did that which was right in the sight of,12,wbt
families by the house of their fathers according to,12,wbt
five hegoats five lambs of the first year this,12,wbt
five lambs of the first year this was the,12,wbt
five rams five hegoats five lambs of the first,12,wbt
for a sacrifice of peaceofferings two oxen five rams,12,wbt
full of fine flour mingled with oil for a,12,wbt
generations after their families by the house of their,12,wbt
hegoats five lambs of the first year this was,12,wbt
house of their fathers according to the number of,12,wbt
lambs of the first year this was the offering,12,wbt
of peaceofferings two oxen five rams five hegoats five,12,wbt
of seventy shekels after the shekel of the sanctuary,12,wbt
of the first year this was the offering of,12,wbt
of their fathers according to the number of the,12,wbt
one lamb of the first year for a burntoffering,12,wbt
one ram one lamb of the first year for,12,wbt
oxen five rams five hegoats five lambs of the,12,wbt
peaceofferings two oxen five rams five hegoats five lambs,12,wbt
ram one lamb of the first year for a,12,wbt
rams five hegoats five lambs of the first year,12,wbt
sacrifice of peaceofferings two oxen five rams five hegoats,12,wbt
seventy shekels after the shekel of the sanctuary both,12,wbt
shall know that I am the LORD when I,12,wbt
shekels after the shekel of the sanctuary both of,12,wbt
silver bowl of seventy shekels after the shekel of,12,wbt
that were numbered of them even of the tribe,12,wbt
the house of their fathers according to the number,12,wbt
their families by the house of their fathers according,12,wbt
their fathers according to the number of the names,12,wbt
their generations after their families by the house of,12,wbt
thus saith the LORD of hosts the God of,12,wbt
two oxen five rams five hegoats five lambs of,12,wbt
were numbered of them even of the tribe of,12,wbt
young bullock one ram one lamb of the first,12,wbt
And it came to pass at the end of,11,wbt
And the LORD spoke to Moses and to Aaron,11,wbt
Moreover the word of the LORD came to me,11,wbt
a hundred and thirty shekels one silver bowl of,11,wbt
according to the number of the names from twenty,11,wbt
all that he did are they not written in,11,wbt
and all that he did are they not written,11,wbt
and in his course were twenty and four thousand,11,wbt
and thirty shekels one silver bowl of seventy shekels,11,wbt
both of them full of fine flour mingled with,11,wbt
by their generations after their families by the house,11,wbt
fathers according to the number of the names from,11,wbt
hundred and thirty shekels one silver bowl of seventy,11,wbt
number of the names from twenty years old and,11,wbt
of the names from twenty years old and upward,11,wbt
of the sanctuary both of them full of fine,11,wbt
of them full of fine flour mingled with oil,11,wbt
one silver bowl of seventy shekels after the shekel,11,wbt
sanctuary both of them full of fine flour mingled,11,wbt
shekel of the sanctuary both of them full of,11,wbt
shekels one silver bowl of seventy shekels after the,11,wbt
that he did are they not written in the,11,wbt
the door of the tabernacle of the congregation and,11,wbt
the number of the names from twenty years old,11,wbt
the sanctuary both of them full of fine flour,11,wbt
the shekel of the sanctuary both of them full,11,wbt
them full of fine flour mingled with oil for,11,wbt
thirty shekels one silver bowl of seventy shekels after,11,wbt
to the number of the names from twenty years,11,wbt
wash his clothes and bathe himself in water and,11,wbt
And he did that which was right in the,10,wbt
And it came to pass on the morrow that,10,wbt
Jeroboam the son of Nebat who made Israel to,10,wbt
One golden spoon of ten shekels full of incense,10,wbt
an offering made by fire of a sweet savor,10,wbt
and bathe himself in water and be unclean until,10,wbt
bathe himself in water and be unclean until the,10,wbt
blue and purple and scarlet and fine twined linen,10,wbt
clothes and bathe himself in water and be unclean,10,wbt
he did that which was right in the sight,10,wbt
himself in water and be unclean until the evening,10,wbt
his clothes and bathe himself in water and be,10,wbt
names from twenty years old and upward all that,10,wbt
of Jeroboam the son of Nebat who made Israel,10,wbt
offering made by fire of a sweet savor to,10,wbt
the LORD spoke to Moses and to Aaron saying,10,wbt
the children of Israel and say to them When,10,wbt
the names from twenty years old and upward all,10,wbt
the son of Nebat who made Israel to sin,10,wbt
with all thy heart and with all thy soul,10,wbt
and the priest shall make an atonement for him,9,wbt
behold they are written in the book of the,9,wbt
charger the weight of which was a hundred and,9,wbt
his host and those that were numbered of them,9,wbt
host and those that were numbered of them were,9,wbt
in the sight of the LORD according to all,9,wbt
of Jehoiakim the son of Josiah king of Judah,9,wbt
of hosts the God of Israel Behold I will,9,wbt
of which was a hundred and thirty shekels one,9,wbt
one silver charger the weight of which was a,9,wbt
shall come to pass in that day that the,9,wbt
shall wash his clothes and bathe himself in water,9,wbt
silver charger the weight of which was a hundred,9,wbt
sins of Jeroboam the son of Nebat who made,9,wbt
the days come saith the LORD that I will,9,wbt
the sight of the LORD according to all that,9,wbt
the sins of Jeroboam the son of Nebat who,9,wbt
the weight of which was a hundred and thirty,9,wbt
to you and peace from God our Father and,9,wbt
was a hundred and thirty shekels one silver bowl,9,wbt
weight of which was a hundred and thirty shekels,9,wbt
which was a hundred and thirty shekels one silver,9,wbt
And it came to pass after these things that,8,wbt
And over the host of the tribe of the,8,wbt
LORD of hosts the God of Israel Behold I,8,wbt
The grace of our Lord Jesus Christ be with,8,wbt
according to the word of the LORD which he,8,wbt
did evil in the sight of the LORD and,8,wbt
he is good for his mercy endureth for ever,8,wbt
offering was one silver charger the weight of which,8,wbt
over the host of the tribe of the children,8,wbt
slept with his fathers and they buried him in,8,wbt
the LORD of hosts the God of Israel Behold,8,wbt
the children of Reuben and the children of Gad,8,wbt
the host of the tribe of the children of,8,wbt
was one silver charger the weight of which was,8,wbt
Again the word of the LORD came to me,7,wbt
Gedaliah the son of Ahikam the son of Shaphan,7,wbt
God with all thy heart and with all thy,7,wbt
He that hath an ear let him hear what,7,wbt
His offering was one silver charger the weight of,7,wbt
Johanan the son of Kareah and all the captains,7,wbt
The word of the LORD came again to me,7,wbt
This is the inheritance of the tribe of the,7,wbt
a holy convocation ye shall do no servile work,7,wbt
an ear let him hear what the Spirit saith,7,wbt
and five years old when he began to reign,7,wbt
and put it upon the horns of the altar,7,wbt
and was buried with his fathers in the city,7,wbt
buried with his fathers in the city of David,7,wbt
children of Israel and say to them When ye,7,wbt
ear let him hear what the Spirit saith to,7,wbt
fathers and was buried with his fathers in the,7,wbt
five years old when he began to reign and,7,wbt
grace of our Lord Jesus Christ be with you,7,wbt
hath an ear let him hear what the Spirit,7,wbt
him hear what the Spirit saith to the churches,7,wbt
his fathers and was buried with his fathers in,7,wbt
is the inheritance of the tribe of the children,7,wbt
lambs shall be according to their number after the,7,wbt
let him hear what the Spirit saith to the,7,wbt
of Kareah and all the captains of the forces,7,wbt
of blue and purple and scarlet and fine twined,7,wbt
offer an offering made by fire to the LORD,7,wbt
shall be according to their number after the manner,7,wbt
slept with his fathers and was buried with his,7,wbt
son of Kareah and all the captains of the,7,wbt
that hath an ear let him hear what the,7,wbt
the God of Isaac and the God of Jacob,7,wbt
the LORD thy God giveth thee for an inheritance,7,wbt
the inheritance of the tribe of the children of,7,wbt
the lambs shall be according to their number after,7,wbt
the son of Kareah and all the captains of,7,wbt
the treasures of the house of the LORD and,7,wbt
thy God with all thy heart and with all,7,wbt
to the word of the LORD which he spoke,7,wbt
was buried with his fathers in the city of,7,wbt
which the LORD thy God giveth thee for an,7,wbt
with his fathers and was buried with his fathers,7,wbt
word of the LORD came again to me saying,7,wbt
And he shall lay his hand upon the head,6,wbt
And the anger of the LORD was kindled against,6,wbt
And the prince of the tribe of the children,6,wbt
For thus saith the LORD of hosts the God,6,wbt
Grace be to you and peace from God our,6,wbt
Let my people go that they may serve me,6,wbt
O give thanks to the LORD for he is,6,wbt
Therefore behold the days come saith the LORD that,6,wbt
and for the lambs shall be according to their,6,wbt
