N-gram,Count,Book
but he that,38,20
of the wicked,37,20
of the LORD,32,20
and he that,22,20
of the righteous,22,20
the way of,20,20
shall not be,17,20
fear of the,15,20
the words of,15,20
he that is,14,20
in the way,14,20
the wicked shall,14,20
the mouth of,12,20
a man of,11,20
abomination to the,11,20
of the wise,11,20
the heart of,11,20
The fear of,10,20
in his own,10,20
mouth of the,10,20
the LORD is,10,20
to the LORD,10,20
He that is,9,20
is in the,9,20
so is a,9,20
the LORD but,9,20
the righteous shall,9,20
the wicked is,9,20
to them that,9,20
The way of,8,20
There is a,8,20
his own soul,8,20
is not good,8,20
man of understanding,8,20
of a fool,8,20
of a man,8,20
the LORD and,8,20
the hand of,8,20
the ways of,8,20
way of the,8,20
an abomination to,7,20
be filled with,7,20
but the righteous,7,20
him that hath,7,20
is an abomination,7,20
is better than,7,20
of him that,7,20
of the upright,7,20
the fear of,7,20
the fruit of,7,20
the man that,7,20
wicked shall be,7,20
The words of,6,20
a strange woman,6,20
a wise man,6,20
but the mouth,6,20
house of the,6,20
in the midst,6,20
of the just,6,20
of the poor,6,20
that hath understanding,6,20
the day of,6,20
the house of,6,20
the lips of,6,20
the midst of,6,20
the upright shall,6,20
to him that,6,20
He that hath,5,20
The heart of,5,20
according to his,5,20
but a man,5,20
but the wicked,5,20
hand of the,5,20
he that hateth,5,20
he that keepeth,5,20
heart of the,5,20
him that is,5,20
his mouth and,5,20
his own conceit,5,20
in the LORD,5,20
in the heart,5,20
in the streets,5,20
lips of the,5,20
not be unpunished,5,20
of his mouth,5,20
soul of the,5,20
than he that,5,20
the LORD shall,5,20
the instruction of,5,20
the paths of,5,20
the righteous is,5,20
the soul of,5,20
the wicked are,5,20
there is no,5,20
void of understanding,5,20
way of a,5,20
words of the,5,20
