N-gram,Count,Version
But I am hoping to see you in a short,1,bbe
Demetrius has the approval of all men and of what,1,bbe
Diotrephes whose desire is ever to have the first place,1,bbe
For it gave me great joy when some of the,1,bbe
For they went out for love of the Name taking,1,bbe
He who does good is of God he who does,1,bbe
I a ruler in the church send word to the,1,bbe
I am hoping to see you in a short time,1,bbe
I come I will keep in mind the things he,1,bbe
I had much to say to you but it is,1,bbe
I have no greater joy than to have news that,1,bbe
I sent a letter to the church but Diotrephes whose,1,bbe
I will keep in mind the things he does talking,1,bbe
My loved one do not be copying what is evil,1,bbe
My loved one it is my prayer that you may,1,bbe
My loved one you are doing a good work in,1,bbe
So if I come I will keep in mind the,1,bbe
So it is right for us to take in such,1,bbe
Who have given witness to the church of your love,1,bbe
a good work in being kind to those brothers who,1,bbe
a letter to the church but Diotrephes whose desire is,1,bbe
a ruler in the church send word to the well,1,bbe
a short time and to have talk with you face,1,bbe
against us with evil words and as if this was,1,bbe
all men and of what is true and we give,1,bbe
all things and be healthy in body even as your,1,bbe
am hoping to see you in a short time and,1,bbe
and as if this was not enough he does not,1,bbe
and be healthy in body even as your soul does,1,bbe
and gave witness that you had the true faith and,1,bbe
and of what is true and we give the same,1,bbe
and those who are ready to take them in he,1,bbe
and we give the same witness and you are certain,1,bbe
and you will do well to send them on their,1,bbe
approval of all men and of what is true and,1,bbe
are doing a good work in being kind to those,1,bbe
are ready to take them in he keeps from doing,1,bbe
as guests so that we may take our part in,1,bbe
as if this was not enough he does not take,1,bbe
be healthy in body even as your soul does well,1,bbe
being kind to those brothers who come from other places,1,bbe
brothers came and gave witness that you had the true,1,bbe
brothers into his house and those who are ready to,1,bbe
but Diotrephes whose desire is ever to have the first,1,bbe
but it is not my purpose to put it all,1,bbe
came and gave witness that you had the true faith,1,bbe
church but Diotrephes whose desire is ever to have the,1,bbe
church of your love for them and you will do,1,bbe
church send word to the well loved Gaius for whom,1,bbe
come I will keep in mind the things he does,1,bbe
desire is ever to have the first place among them,1,bbe
do not be copying what is evil but what is,1,bbe
do well in all things and be healthy in body,1,bbe
