N-gram,Count,Version
the children of Israel,556,dby
it came to pass,435,dby
And it came to,405,dby
of the children of,349,dby
the house of Jehovah,235,dby
in the midst of,233,dby
the word of Jehovah,232,dby
saith the Lord Jehovah,228,dby
the land of Egypt,224,dby
of the house of,221,dby
in the land of,214,dby
And he said to,212,dby
the God of Israel,187,dby
Jehovah the God of,174,dby
the midst of the,157,dby
came to pass when,155,dby
of the sons of,146,dby
the tent of meeting,144,dby
the hand of the,135,dby
in the sight of,133,dby
And the sons of,130,dby
of the land of,129,dby
into the hand of,127,dby
in the house of,126,dby
he said to them,125,dby
saith Jehovah of hosts,123,dby
out of the land,122,dby
shall come to pass,122,dby
and said to him,118,dby
the house of Israel,118,dby
it shall come to,117,dby
of the tribe of,112,dby
And Jehovah spoke to,104,dby
word of Jehovah came,104,dby
And Jehovah said to,102,dby
Jehovah spoke to Moses,100,dby
and it shall be,98,dby
And the children of,92,dby
And it shall come,91,dby
the name of the,88,dby
the rest of the,86,dby
the land of the,84,dby
the name of Jehovah,84,dby
in the day of,82,dby
the family of the,82,dby
in the days of,81,dby
And the word of,80,dby
Thus saith the Lord,80,dby
children of Israel and,80,dby
into the house of,80,dby
shall know that I,79,dby
the king of Babylon,79,dby
in the book of,78,dby
know that I am,78,dby
And the king said,77,dby
of the hand of,77,dby
spoke to Moses saying,77,dby
the children of Ammon,77,dby
according to all that,76,dby
the entrance of the,76,dby
the sight of Jehovah,75,dby
the house of God,74,dby
the king of Israel,74,dby
the Son of man,73,dby
and the children of,72,dby
the book of the,71,dby
to the house of,71,dby
I say unto you,70,dby
and all the people,69,dby
that I am Jehovah,69,dby
the people of the,69,dby
to the children of,69,dby
I say to you,68,dby
out of the hand,68,dby
of the king of,67,dby
of Jehovah came unto,66,dby
And the king of,65,dby
be put to death,65,dby
he said to him,65,dby
into the land of,65,dby
of the kings of,65,dby
the land of Canaan,65,dby
the king of Assyria,64,dby
the kingdom of God,64,dby
the people of Israel,64,dby
and they shall be,63,dby
house of Jehovah and,63,dby
reigned in his stead,63,dby
the end of the,63,dby
written in the book,63,dby
of the tent of,62,dby
the way of the,62,dby
And it shall be,61,dby
in the name of,61,dby
the man of God,61,dby
And these are the,60,dby
and said to them,60,dby
the face of the,60,dby
the ark of the,59,dby
all the days of,58,dby
came unto me saying,58,dby
that were numbered of,58,dby
to the king of,58,dby
unto the children of,58,dby
And all the people,57,dby
at the end of,57,dby
came to pass in,57,dby
Jehovah said to Moses,56,dby
To the chief Musician,56,dby
that were with him,56,dby
Jehovah came unto me,55,dby
the men of Israel,54,dby
to pass in the,54,dby
And he said I,53,dby
And the priest shall,53,dby
as Jehovah had commanded,53,dby
came to pass as,53,dby
evil in the sight,53,dby
the house of the,53,dby
thus saith the Lord,53,dby
and the priest shall,52,dby
out of the tribe,52,dby
the king said to,52,dby
up out of the,52,dby
Jehovah had commanded Moses,51,dby
and I will give,51,dby
people of the land,51,dby
the number of the,51,dby
answered and said to,50,dby
the edge of the,50,dby
the families of the,50,dby
And David said to,49,dby
according to their families,49,dby
forth out of the,49,dby
from among the dead,49,dby
of the earth and,48,dby
our Lord Jesus Christ,48,dby
the service of the,48,dby
the words of the,48,dby
those that were numbered,48,dby
years old when he,48,dby
And the rest of,47,dby
Thus saith Jehovah of,47,dby
as far as the,47,dby
the blood of the,47,dby
the inhabitants of the,47,dby
the sons of the,47,dby
the tribes of Israel,47,dby
A Psalm of David,46,dby
are the sons of,46,dby
entrance of the tent,46,dby
my lord the king,46,dby
with a loud voice,46,dby
the cities of Judah,45,dby
the king of the,45,dby
to pass when the,45,dby
to the word of,45,dby
And he said unto,44,dby
And they said to,44,dby
of Jehovah thy God,44,dby
of the acts of,44,dby
the city of David,44,dby
the tribe of the,44,dby
the work of the,44,dby
by the hand of,43,dby
he said unto me,43,dby
in the morning and,43,dby
out of the city,43,dby
rest of the acts,43,dby
tent of meeting and,43,dby
the beasts of the,43,dby
the priests and the,43,dby
And they removed from,42,dby
all the men of,42,dby
an offering by fire,42,dby
and I will make,42,dby
ark of the covenant,42,dby
as it is written,42,dby
his lovingkindness endureth for,42,dby
hosts the God of,42,dby
lovingkindness endureth for ever,42,dby
of hosts the God,42,dby
saith Jehovah the God,42,dby
the captain of the,42,dby
the chief priests and,42,dby
the kings of the,42,dby
And thou shalt make,41,dby
Jehovah of hosts the,41,dby
according to their fathers,41,dby
all the people of,41,dby
he began to reign,41,dby
his son reigned in,41,dby
shall be cut off,41,dby
son reigned in his,41,dby
the voice of Jehovah,41,dby
according to the word,40,dby
among the children of,40,dby
at the entrance of,40,dby
of the city and,40,dby
of the heavens and,40,dby
the inhabitants of Jerusalem,40,dby
the kings of Israel,40,dby
the princes of the,40,dby
the word of God,40,dby
them and they shall,40,dby
to their fathers houses,40,dby
were numbered of them,40,dby
which Jehovah thy God,40,dby
ye shall know that,40,dby
his sons and his,39,dby
on account of the,39,dby
the children of the,39,dby
the covenant of Jehovah,39,dby
the people that were,39,dby
the prince of the,39,dby
tribe of the children,39,dby
when he began to,39,dby
and thou shalt be,38,dby
and ye shall be,38,dby
in the cities of,38,dby
of our Lord Jesus,38,dby
of the covenant of,38,dby
old when he began,38,dby
said to the king,38,dby
that is in the,38,dby
the glad tidings of,38,dby
the head of the,38,dby
to the voice of,38,dby
edge of the sword,37,dby
for the children of,37,dby
in the eyes of,37,dby
the ark of God,37,dby
the children of Judah,37,dby
the house of Judah,37,dby
the king of Judah,37,dby
the midst of thee,37,dby
the word of the,37,dby
which is in the,37,dby
all the people that,36,dby
began to reign and,36,dby
book of the chronicles,36,dby
for his lovingkindness endureth,36,dby
fowl of the heavens,36,dby
in the ears of,36,dby
in the valley of,36,dby
in the way of,36,dby
on the seventh day,36,dby
reign and he reigned,36,dby
slept with his fathers,36,dby
the ark of Jehovah,36,dby
the heavens and the,36,dby
to reign and he,36,dby
and the name of,35,dby
came to pass after,35,dby
come to pass in,35,dby
early in the morning,35,dby
it shall not be,35,dby
me and I will,35,dby
of the chronicles of,35,dby
the captains of the,35,dby
the cities of the,35,dby
the eyes of the,35,dby
the top of the,35,dby
And I will make,34,dby
I will give thee,34,dby
and say unto them,34,dby
chronicles of the kings,34,dby
for the house of,34,dby
in the day that,34,dby
not written in the,34,dby
priests and the Levites,34,dby
the chronicles of the,34,dby
the days of the,34,dby
the kings of Judah,34,dby
the sound of the,34,dby
the voice of the,34,dby
For thus saith Jehovah,33,dby
all the inhabitants of,33,dby
and I will be,33,dby
and its suburbs and,33,dby
answering said to them,33,dby
are they not written,33,dby
came to pass that,33,dby
from the hand of,33,dby
from the midst of,33,dby
land of Egypt and,33,dby
of Israel and the,33,dby
of Jehovah came to,33,dby
the children of men,33,dby
the earth and the,33,dby
the glory of Jehovah,33,dby
the men of Judah,33,dby
they not written in,33,dby
And the men of,32,dby
Jehovah said unto me,32,dby
Thus saith Jehovah the,32,dby
all the children of,32,dby
and all that he,32,dby
by fire to Jehovah,32,dby
came to pass at,32,dby
come to pass that,32,dby
in the tent of,32,dby
king of Babylon and,32,dby
kingdom of the heavens,32,dby
of Jehovah of hosts,32,dby
offering by fire to,32,dby
that were in the,32,dby
the God of the,32,dby
the elders of Israel,32,dby
the ends of the,32,dby
the fowl of the,32,dby
the gate of the,32,dby
they said to him,32,dby
with his fathers and,32,dby
with the edge of,32,dby
years old and upward,32,dby
Aaron and his sons,31,dby
And Moses said to,31,dby
And he says to,31,dby
I am Jehovah your,31,dby
and there shall be,31,dby
come to pass when,31,dby
into the midst of,31,dby
of the people and,31,dby
on the principle of,31,dby
say unto you that,31,dby
the Holy One of,31,dby
the chief of the,31,dby
the elders of the,31,dby
you and ye shall,31,dby
Jehovah thy God giveth,30,dby
Jehovah thy God will,30,dby
Joshua the son of,30,dby
am Jehovah your God,30,dby
and ye shall know,30,dby
in the city of,30,dby
in the wilderness of,30,dby
inhabitants of the land,30,dby
king of Judah and,30,dby
of the God of,30,dby
the commandment of Jehovah,30,dby
the hand of Jehovah,30,dby
the heart of the,30,dby
the land of Israel,30,dby
the names of the,30,dby
they shall know that,30,dby
thy God giveth thee,30,dby
Holy One of Israel,29,dby
Jeroboam the son of,29,dby
all the land of,29,dby
all the words of,29,dby
and I will bring,29,dby
and he shall be,29,dby
be unclean until the,29,dby
did evil in the,29,dby
from generation to generation,29,dby
his mothers name was,29,dby
me I pray thee,29,dby
of Jehovah and the,29,dby
of Jehovah which he,29,dby
of the land and,29,dby
out of all the,29,dby
the angel of the,29,dby
the kingdom of the,29,dby
the son of Nun,29,dby
them out of the,29,dby
to Jehovah thy God,29,dby
unclean until the even,29,dby
And Jesus said to,28,dby
And he made the,28,dby
