the king,113
of the,93
the kings,68
the Jews,38
to the,38
in the,37
all the,32
And the,27
and the,27
king Ahasuerus,24
unto the,24
the queen,23
and to,22
on the,20
according to,19
Esther the,16
before the,15
king and,14
of his,14
day of,13
king said,12
the month,12
the palace,12
for the,11
kings gate,11
shall be,11
the provinces,11
the women,11
Shushan the,10
Then the,10
and his,10
in Shushan,10
that they,10
that were,10
the banquet,10
the people,10
unto him,10
with the,10
every province,9
in his,9
is the,9
it was,9
said unto,9
that he,9
the house,9
to be,9
unto all,9
when the,9
Haman the,8
and it,8
him and,8
house of,8
into the,8
it shall,8
kings commandment,8
kings house,8
month Adar,8
son of,8
that is,8
the son,8
to destroy,8
unto Esther,8
upon the,8
Mordecai the,7
Then said,7
all that,7
and Haman,7
and he,7
he had,7
is thy,7
it be,7
of Haman,7
of Mordecai,7
provinces of,7
the gallows,7
the writing,7
to Mordecai,7
to all,7
And Mordecai,6
Esther had,6
I have,6
Jews that,6
all his,6
and what,6
before him,6
came to,6
favour in,6
in all,6
in every,6
it please,6
kings provinces,6
kings servants,6
please the,6
that she,6
the Jew,6
the city,6
the kingdom,6
the princes,6
the thirteenth,6
thereof and,6
thirteenth day,6
went out,6
were in,6
which is,6
whom the,6
