of the,670,24
the LORD,638,24
in the,339,24
saith the,330,24
I will,279,24
all the,216,24
and the,212,24
shall be,164,24
king of,156,24
of Judah,148,24
son of,139,24
the son,135,24
the land,132,24
the king,124,24
they shall,120,24
to the,116,24
I have,111,24
from the,103,24
of Babylon,95,24
of Israel,95,24
into the,91,24
Thus saith,88,24
and I,85,24
and all,85,24
out of,84,24
and they,82,24
of hosts,82,24
that I,80,24
land of,78,24
for the,77,24
they have,77,24
LORD of,75,24
by the,75,24
unto me,74,24
the people,72,24
house of,71,24
shall not,66,24
and to,65,24
the house,64,24
of their,61,24
thus saith,60,24
unto the,60,24
And I,59,24
God of,59,24
will I,58,24
unto them,57,24
Judah and,56,24
the sword,56,24
the word,55,24
the hand,54,24
word of,54,24
hand of,53,24
LORD and,52,24
of his,52,24
with the,52,24
Behold I,51,24
the earth,51,24
upon the,51,24
of Jerusalem,50,24
thou shalt,49,24
and in,48,24
them and,48,24
shall come,47,24
the God,47,24
the prophet,47,24
Babylon and,45,24
and his,45,24
it shall,44,24
against the,43,24
came to,43,24
my people,43,24
of Egypt,43,24
of them,43,24
the Chaldeans,42,24
every one,41,24
he shall,41,24
this city,41,24
unto thee,41,24
will bring,41,24
them that,40,24
thou hast,40,24
to pass,40,24
is the,39,24
the cities,39,24
voice of,39,24
will not,39,24
have not,36,24
the kings,36,24
they are,36,24
unto you,36,24
LORD hath,35,24
and he,35,24
hosts the,35,24
that they,35,24
and a,34,24
for I,34,24
them to,34,24
And the,33,24
I am,33,24
The LORD,33,24
inhabitants of,33,24
said unto,33,24
the inhabitants,33,24
the men,33,24
the voice,33,24
the words,33,24
LORD that,32,24
me and,32,24
the nations,32,24
cities of,31,24
men of,31,24
the city,31,24
to all,31,24
all that,30,24
and let,30,24
and their,30,24
the prophets,30,24
this people,30,24
this place,30,24
And it,29,24
and have,29,24
dwell in,29,24
he hath,29,24
in this,29,24
that the,29,24
according to,28,24
and of,28,24
and upon,28,24
and with,28,24
not be,28,24
of all,28,24
of my,28,24
the princes,28,24
Jerusalem and,27,24
that were,27,24
For thus,26,24
Jeremiah the,26,24
all these,26,24
for they,26,24
that are,26,24
the day,26,24
and thy,25,24
and will,25,24
because of,25,24
say unto,25,24
the days,25,24
the evil,25,24
the famine,25,24
thee and,25,24
ye have,25,24
year of,25,24
Therefore thus,24,24
and not,24,24
and shall,24,24
as a,24,24
as the,24,24
carried away,24,24
come to,24,24
every man,24,24
him and,24,24
the north,24,24
the time,24,24
will make,24,24
words of,24,24
kings of,23,24
no more,23,24
of a,23,24
that he,23,24
to be,23,24
unto Jeremiah,23,24
which I,23,24
LORD the,22,24
O LORD,22,24
and by,22,24
midst of,22,24
the children,22,24
the midst,22,24
with thee,22,24
your fathers,22,24
LORD our,21,24
The word,21,24
a man,21,24
and for,21,24
and there,21,24
away captive,21,24
it came,21,24
my name,21,24
not the,21,24
people and,21,24
this day,21,24
And they,20,24
LORD Behold,20,24
Nebuchadrezzar king,20,24
children of,20,24
city and,20,24
land and,20,24
me to,20,24
of this,20,24
of your,20,24
our God,20,24
people that,20,24
the priests,20,24
these words,20,24
time of,20,24
will cause,20,24
ye shall,20,24
Israel and,19,24
LORD came,19,24
among the,19,24
and against,19,24
at the,19,24
came unto,19,24
famine and,19,24
in my,19,24
it and,19,24
the way,19,24
to Jeremiah,19,24
and from,18,24
captain of,18,24
daughter of,18,24
heaven and,18,24
in his,18,24
it is,18,24
of Josiah,18,24
other gods,18,24
round about,18,24
them for,18,24
this land,18,24
to do,18,24
which is,18,24
with him,18,24
you and,18,24
against thee,17,24
and take,17,24
and thou,17,24
but they,17,24
even unto,17,24
for a,17,24
is not,17,24
let us,17,24
like a,17,24
man and,17,24
neither shall,17,24
sword and,17,24
the LORDs,17,24
the guard,17,24
thee to,17,24
to his,17,24
upon them,17,24
For I,16,24
Gedaliah the,16,24
Then said,16,24
and that,16,24
be a,16,24
before me,16,24
behold I,16,24
day of,16,24
for ever,16,24
forth out,16,24
no man,16,24
of Ahikam,16,24
on the,16,24
remnant of,16,24
that thou,16,24
the captain,16,24
there is,16,24
to Babylon,16,24
to return,16,24
unto this,16,24
which was,16,24
Zedekiah king,15,24
against her,15,24
and an,15,24
behold the,15,24
come and,15,24
come upon,15,24
days come,15,24
go forth,15,24
him that,15,24
my words,15,24
of Jehoiakim,15,24
of Nethaniah,15,24
of thy,15,24
priests and,15,24
shalt thou,15,24
that is,15,24
that ye,15,24
the pestilence,15,24
unto him,15,24
with fire,15,24
Ishmael the,14,24
Jehoiakim the,14,24
Jeremiah from,14,24
Judah that,14,24
Lord GOD,14,24
Then the,14,24
Zedekiah the,14,24
a land,14,24
and it,14,24
be as,14,24
come saith,14,24
concerning the,14,24
end of,14,24
from his,14,24
have I,14,24
have done,14,24
he had,14,24
in a,14,24
me saith,14,24
of her,14,24
of war,14,24
shall ye,14,24
shalt not,14,24
the captivity,14,24
the court,14,24
the streets,14,24
the wilderness,14,24
thee O,14,24
