48001001,48,1,1,"Paul, an apostle (not from men, neither through man, but through Jesus Christ, and God the Father, who raised him from the dead),"
48001002,48,1,2,"and all the brethren that are with me, unto the churches of Galatia:"
48001003,48,1,3,"Grace to you and peace from God the Father, and our Lord Jesus Christ,"
48001004,48,1,4,"who gave himself for our sins, that he might deliver us out of this present evil world, according to the will of our God and Father:"
48001005,48,1,5,to whom 'be' the glory for ever and ever. Amen.
48001006,48,1,6,I marvel that ye are so quickly removing from him that called you in the grace of Christ unto a different gospel;
48001007,48,1,7,"which is not another 'gospel' only there are some that trouble you, and would pervert the gospel of Christ."
48001008,48,1,8,"But though we, or an angel from heaven, should preach unto you any gospel other than that which we preached unto you, let him be anathema."
48001009,48,1,9,"As we have said before, so say I now again, if any man preacheth unto you any gospel other than that which ye received, let him be anathema."
48001010,48,1,10,"For am I now seeking the favor of men, or of God? or am I striving to please men? if I were still pleasing men, I should not be a servant of Christ."
48001011,48,1,11,"For I make known to you, brethren, as touching the gospel which was preached by me, that it is not after man."
48001012,48,1,12,"For neither did I receive it from man, nor was I taught it, but 'it came to me' through revelation of Jesus Christ."
48001013,48,1,13,"For ye have heard of my manner of life in time past in the Jews' religion, how that beyond measure I persecuted the church of God, and made havoc of it:"
48001014,48,1,14,"and I advanced in the Jews' religion beyond many of mine own age among my countrymen, being more exceedingly zealous for the traditions of my fathers."
48001015,48,1,15,"But when it was the good pleasure of God, who separated me, 'even' from my mother's womb, and called me through his grace,"
48001016,48,1,16,"to reveal his Son in me, that I might preach him among the Gentiles; straightway I conferred not with flesh and blood:"
48001017,48,1,17,neither went I up to Jerusalem to them that were apostles before me: but I went away into Arabia; and again I returned unto Damascus.
48001018,48,1,18,"Then after three years I went up to Jerusalem to visit Cephas, and tarried with him fifteen days."
48001019,48,1,19,"But other of the apostles saw I none, save James the Lord's brother."
48001020,48,1,20,"Now touching the things which I write unto you, behold, before God, I lie not."
48001021,48,1,21,Then I came unto the regions of Syria and Cilicia.
48001022,48,1,22,And I was still unknown by face unto the churches of Judaea which were in Christ:
48001023,48,1,23,"but they only heard say, He that once persecuted us now preacheth the faith of which he once made havoc;"
48001024,48,1,24,and they glorified God in me.
48002001,48,2,1,"Then after the space of fourteen years I went up again to Jerusalem with Barnabas, taking Titus also with me."
48002002,48,2,2,"And I went up by revelation; and I laid before them the gospel which I preach among the Gentiles but privately before them who were of repute, lest by any means I should be running, or had run, in vain."
48002003,48,2,3,"But not even Titus who was with me, being a Greek, was compelled to be circumcised:"
